,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.2304846707982267,0.14188015090511544,1.0313375554983955,1.1418230116489811,1.2047680409435222,1.2853134809851992,1.595743326727939,0.009136209283486022
a_std,0.3588965284283007,0.17699300861883105,0.19074229844801038,0.2528338274627936,0.307895711736892,0.3989057279065933,0.8326212208054553,0.013875156700320565
a_subj.0,1.42920110589681,0.07210140787135451,1.2989342903059073,1.3803047477930457,1.4262071123360687,1.4751919682406904,1.582620392764087,0.002802712006474471
a_subj.1,0.9324358408560922,0.03371650042526929,0.8708777293117689,0.9086705040622649,0.9309823243713491,0.9542476862522947,1.0060974661353472,0.001123126264685004
a_subj.2,1.3004752373050237,0.0677959103923859,1.1702899778678333,1.25558263688179,1.2985049851067763,1.3431595096516205,1.4358623585821868,0.0026637944229428593
a_subj.3,1.3190313793426833,0.07514672944065824,1.1760987046421079,1.2693812748856694,1.318473944719873,1.3669647108889833,1.4800998127793765,0.0034724114765520737
a_subj.4,1.1508573400658633,0.05345287880019083,1.0538032646485536,1.1144924375004879,1.1490344356801747,1.1848067417215384,1.2666509952796505,0.0025018609769626625
a_subj.5,1.3855074437209294,0.09765543178260921,1.219425847349047,1.3166911717599477,1.3721580586477287,1.443865767139384,1.6034284183641874,0.005808240346691306
a_subj.6,1.3759017423390891,0.08052450972675027,1.232127741240494,1.3221472205278182,1.3698513767481129,1.4259327133497515,1.546276354616457,0.004171582616350566
a_subj.7,0.7100604795190049,0.02906454311853747,0.6545325285292741,0.6904233111623518,0.7102375644094447,0.7283701373815041,0.768192930483584,0.001178722060362999
a_subj.8,0.9784625980851499,0.03320382354693211,0.9156739515253862,0.9553485111301006,0.9789868700495136,1.0006057818643974,1.045738591878819,0.001052794475281789
a_subj.9,1.2629710939976886,0.9816822459317939,0.8324738555337332,0.8721880358583581,0.8966688615916559,0.9312493809687677,4.465091467585357,0.09766370248118408
a_subj.10,1.4739891322699585,0.08827667658805705,1.3142173532051213,1.411066460604812,1.468410381006396,1.5290667614305447,1.6582426456478023,0.003355354095312861
a_subj.11,1.1211977373451252,0.04023179687186009,1.0461378810501702,1.0943827562024058,1.1197184106487008,1.1464828272995862,1.2040062355234862,0.0013041262900190323
v(0),1.558011314370312,0.3979459055657728,0.8707461147430487,1.303970063924663,1.5268766669069853,1.7778575809337542,2.449703059274162,0.017171840933445353
v(1),2.520933314550487,0.3873626215488287,1.8110785558513305,2.2637118365025355,2.506468401975377,2.7340248855237133,3.4186191245536315,0.01637101630713277
v_std,1.1753793464154638,0.3116852666356875,0.7924819711770831,0.9682319830841285,1.0913947414093212,1.2780123532127714,2.0280197813493364,0.024532785584137122
v_subj(0).0,2.2641291458621797,0.23567791634740753,1.8042197887355211,2.105023296536249,2.261353462275528,2.427215316292147,2.726488741337679,0.008531357488313147
v_subj(0).1,0.38517728905330423,0.22217498867106428,-0.04311086131787917,0.231933260109354,0.38681712194310736,0.5381364566092879,0.8138825584748631,0.0058971673513593574
v_subj(0).2,1.4589901020572809,0.2180050305535806,1.0285770452756013,1.3115556455464734,1.4584546918190315,1.6069948757794692,1.886632437780948,0.006549187416362255
v_subj(0).3,1.98300260258167,0.226375082110811,1.5594469177823809,1.8268145253690822,1.9710002381881258,2.1385759116964227,2.4341036320896166,0.008949372316173194
v_subj(0).4,2.92088177032323,0.2723686874041294,2.3903674252411053,2.735240670575429,2.9259515710498705,3.103416184468075,3.4390749773068587,0.010669236724121062
