,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.1256969593159636,0.06260211254033546,1.0129382852820714,1.0854950016571978,1.1229530495650173,1.1609511311628984,1.2626531070528342,0.0015223290584863414
a_std,0.1885923309015165,0.06017944818920269,0.10716947189068038,0.14837647555135297,0.1767006397787398,0.21680475027541876,0.3415516988022963,0.0020950821259556377
a_subj.0,1.0800202539790709,0.04331066714659139,1.0006066811948022,1.0491115938528508,1.0786811324718915,1.1083101805834235,1.1686158093975645,0.0016097807691927133
a_subj.1,0.9637939017430767,0.03295046712315315,0.9014782504126371,0.9415767078544884,0.9634553281552934,0.9857919861873041,1.028518049429856,0.0010403687509720125
a_subj.2,1.27883798090442,0.06292611166013637,1.1621468164066548,1.2358228101046134,1.2757231711979775,1.3198544792434102,1.4119732205738225,0.0020934020985119554
a_subj.3,1.1315501426510168,0.059094815107730576,1.0170570908838952,1.0911414563461042,1.1322499117903506,1.1708593918246168,1.2490558367975084,0.002689533343498299
a_subj.4,1.3309456064134477,0.09660644999478932,1.1671985818257473,1.2623829511067697,1.3229975275204966,1.3914615183471926,1.540450741194665,0.0031826953382147376
a_subj.5,1.1125441830853449,0.05820534983923118,1.005158938957971,1.0709922710095454,1.109081016092738,1.1502480575807588,1.2353867656358477,0.0021225208505421607
a_subj.6,0.9347619482507696,0.05201290710295107,0.8363666443733899,0.8989576663801536,0.931257081285509,0.968148471429609,1.0392491155630537,0.0018945023548544951
a_subj.7,0.9016298646144764,0.035904735557844375,0.8350554605052504,0.877403418954963,0.9005949782590814,0.9242918184698049,0.9780484811033561,0.0013012765462892335
a_subj.8,1.238764152957806,0.07565841005197294,1.1043403764814594,1.1853446790015119,1.2325053010856186,1.2871472152721235,1.3976176261486206,0.0027352471154958933
a_subj.9,1.287419421861872,0.06813876526737804,1.1630499845197124,1.238179402338133,1.2838383580355897,1.3318282023049361,1.4315555293521056,0.0023443597117762094
a_subj.10,1.0084368464079572,0.037079412568736383,0.938063951222008,0.9836058434516313,1.0073409483265097,1.033573907430565,1.08545047049412,0.0010463881182478292
v(0),0.9423005413291968,0.4046078254203444,0.14257199106389595,0.6753912456632438,0.9397894825013003,1.1996478019288388,1.741982745402696,0.008472959750237794
v(1),2.197089000817144,0.42032053469425784,1.4014609722324853,1.9288212565059837,2.187881461139085,2.4597788365816853,3.041735369980728,0.008659506317305863
v_std,1.3086060326545528,0.23716120132823434,0.9345712796112308,1.1391033365773184,1.2819061177550435,1.4437471402857924,1.864034781417732,0.006783075445841146
v_subj(0).0,1.411478052963486,0.22327172523709463,0.9882640506554741,1.2613495039222813,1.4145541722705417,1.5603242720634047,1.845112446670207,0.0058714954745754805
v_subj(0).1,-0.3250306626912443,0.23064837489868265,-0.7869494265287935,-0.4791406087460079,-0.32226730582700625,-0.16471703757559886,0.11025028540482229,0.0062489867992529
v_subj(0).2,-0.04630044267444115,0.25960062498587044,-0.5510506446444434,-0.22556064626733108,-0.04191225587898595,0.13579261074763493,0.4617111959926883,0.007151883559181367
v_subj(0).3,2.6522344119242596,0.26481647193750446,2.134290026816049,2.467971127559117,2.652941016031094,2.83189442390022,3.1612128947973237,0.00999808784040437
v_subj(0).4,0.1929901061416646,0.3772023964385774,-0.5647754809238265,-0.06408179596378061,0.19407522114559184,0.45547412081570426,0.9250874269028305,0.008430438082365616
v_subj(0).5,1.2317325565485377,0.27557041919907627,0.6706536568429191,1.0445501807598854,1.2279917617511549,1.4208050657015339,1.757453119614592,0.007884337151308948
v_subj(0).6,1.4812610981830363,0.36380879236494484,0.7605756290068644,1.2379858836832258,1.479637137686381,1.7248989870517186,2.1794796677496286,0.009632859623232539
v_subj(0).7,0.9682201205925492,0.25554120098580674,0.4683779848652234,0.7939746688202797,0.963388997398212,1.1399894387468164,1.474850573518759,0.005898687529780485
v_subj(0).8,2.634063727119495,0.34230019089521996,1.995409070811848,2.396826111665315,2.624065872620937,2.866429282473794,3.3218293453786623,0.011967041679164216
v_subj(0).9,0.4001027000567677,0.26657663162751044,-0.13011585437993373,0.21616571083877345,0.4000928789911189,0.5790567983774875,0.9134426115510803,0.006665269153225986
v_subj(0).10,-0.5261203222540177,0.23698690318582197,-0.9861568292575236,-0.6935986210227929,-0.5272787916330757,-0.3701823656825929,-0.046773484247633945,0.006091111877495905
v_subj(1).0,1.4902480292968692,0.2362231630089886,1.0260025870806104,1.3336520291269398,1.4915534679795968,1.6522341149342277,1.948778249197192,0.006733506509825718
v_subj(1).1,1.6410434486963674,0.2431296958228671,1.1762874678426993,1.4708486955185678,1.6422676305608392,1.80844826223319,2.101900394308986,0.007029941579256367
v_subj(1).2,2.3984875425483763,0.23771458461992084,1.9348852128948195,2.237301976493852,2.3940827878934487,2.563388973100396,2.8667253691422556,0.007978931380908442
v_subj(1).3,4.104121955114997,0.3097716708258567,3.5100209370248026,3.894988019394296,4.099510454556127,4.310616754022654,4.6986566829054395,0.011625426268652733
v_subj(1).4,1.9603446846629213,0.31045197886484227,1.3530349278567952,1.7414192233334773,1.9619420819111681,2.168932292429404,2.5814360183070386,0.007473232964226332
v_subj(1).5,3.4055254048475048,0.2960754702294427,2.841066546869501,3.202551623478709,3.403299951540607,3.6025988711434582,3.9745926148991666,0.00892895198533259
v_subj(1).6,3.5000943339342747,0.37300307805022437,2.788860328821742,3.249455789286274,3.4911213085079877,3.7474631212806053,4.265666757511011,0.012055025042952729
