subj_idx,rt,response,identity,omission
0,0.875886800000444,1,1,0
0,0.745152700008475,1,0,0
0,0.710511699988274,1,1,0
0,0.745169100002386,1,0,0
0,2.0,0,1,1
0,0.781327499993495,1,0,0
0,1.03181190000032,1,1,0
0,0.743023799994262,1,0,0
0,0.935951299994485,1,1,0
0,0.841220100002829,1,0,0
0,1.01788790000137,1,0,0
0,0.704481900000246,1,1,0
0,2.0,0,0,1
0,0.936062500011758,1,1,0
0,0.91851420000603,1,1,0
0,0.888356299998122,1,0,0
0,0.822284399997443,1,1,0
0,0.98704349999025,1,0,0
0,0.887557900001411,1,1,0
0,0.856290300012915,1,0,0
0,0.870964599991567,1,1,0
0,0.808782200008864,1,0,0
0,2.0,0,1,1
0,0.875672199996188,1,0,0
0,0.937317900010385,1,0,0
0,0.703441799996654,1,1,0
0,0.942622000002302,1,0,0
0,0.704509100003634,1,1,0
0,0.703772999986541,1,1,0
0,0.709319100002176,1,0,0
0,0.793076799993287,1,0,0
0,0.726877900000545,1,1,0
0,0.792538499998045,1,0,0
0,0.703803399999742,1,1,0
0,0.703655799996341,1,0,0
0,0.72276599999168,1,1,0
0,0.871683399993344,1,0,0
0,0.727393599998322,1,1,0
0,0.729693000001134,1,0,0
0,0.823390899997321,1,1,0
0,0.704606600003899,1,0,0
0,0.703733799993643,1,1,0
0,0.78057629999239,1,0,0
0,0.703678500009119,1,1,0
0,0.703764999998384,1,1,0
0,0.703956800003652,1,0,0
0,0.70331100000476,1,1,0
0,0.921693299998879,1,0,0
0,0.872271600004751,1,0,0
0,0.703847400000086,1,1,0
0,0.704858499986585,1,1,0
0,0.704369600003702,1,0,0
0,0.942583500000183,1,0,0
0,0.703426899999613,1,1,0
0,0.70397599998978,1,1,0
0,0.914459699997678,1,0,0
0,0.703796700006933,1,0,0
0,0.904059100008453,1,1,0
0,0.872716999991098,0,0,0
0,0.705000499991002,1,1,0
0,0.712236100007431,1,1,0
0,0.704893000001903,1,0,0
0,0.769712900000741,1,1,0
0,1.0817068000033,1,0,0
0,0.858184599986998,1,0,0
0,0.712467400007881,1,1,0
0,0.704367500002263,1,1,0
0,1.0014427999995,1,0,0
0,0.703430900000967,1,1,0
0,2.0,0,0,1
0,0.70392030000221,1,1,0
0,0.770839199991315,1,0,0
0,0.703471100001479,1,0,0
0,2.0,0,1,1
0,0.838637100008782,1,1,0
0,0.773485099998652,1,0,0
0,0.887362200010102,1,1,0
0,0.808266499996535,1,0,0
0,1.06469590000052,1,0,0
0,0.75945800000045,1,1,0
0,0.759211000011419,1,0,0
0,0.703542100003688,1,1,0
0,0.703649600007338,1,0,0
0,0.704793900004006,1,1,0
0,0.824461600001086,1,0,0
0,0.705326399998739,1,1,0
0,0.72841039999912,1,1,0
0,0.80872860000818,1,0,0
0,0.70375139999669,1,0,0
0,0.703882600006182,1,1,0
0,0.954996100001154,1,0,0
0,1.07967330000247,1,1,0
0,0.953582099988125,1,0,0
0,0.934505900004297,1,1,0
0,0.747203600010835,1,0,0
0,0.872191699992982,1,1,0
0,0.986428200005321,1,0,0
0,0.920133999999962,1,1,0
0,1.09805309999501,1,1,0
0,1.01806600000418,1,0,0
0,0.776510000010603,1,1,0
0,1.03420690000348,1,0,0
0,0.776406999997562,1,1,0
0,0.778263900007005,1,0,0
0,0.704100699993432,1,0,0
0,2.0,0,1,1
0,0.703947200003313,1,1,0
0,0.843912799988175,1,0,0
0,0.824068400004762,1,1,0
0,0.921705100001418,1,0,0
0,0.951966500011622,1,0,0
0,0.703318600004422,1,1,0
0,0.932876499995473,1,0,0
0,0.809118100005435,1,1,0
0,0.703660600003786,1,0,0
0,0.8340651000035,1,1,0
0,0.703746899991529,1,0,0
0,0.743767899999511,1,1,0
0,0.703892000004998,1,1,0
0,0.833301299993764,1,0,0
0,1.06657789999736,1,0,0
0,0.872579000002588,1,1,0
0,1.17839339999773,0,0,0
0,0.708775000006426,1,1,0
0,0.763208299991675,1,0,0
0,1.04905080000754,1,1,0
0,0.811001199996099,1,0,0
0,0.838655199986533,1,1,0
0,1.0804212,1,1,0
0,0.935541500002728,1,0,0
0,0.735157100003562,0,0,0
0,2.0,0,1,1
0,0.873985900005209,1,0,0
0,0.872581700008595,1,1,0
0,0.703174299997045,1,0,0
0,0.817771799993352,1,1,0
0,0.807072299998254,1,1,0
0,0.969710599994869,1,0,0
0,0.825613599998178,1,0,0
0,1.01528769999277,1,1,0
0,1.14571530000831,1,1,0
0,0.704230500006815,1,0,0
0,0.858088799999678,1,0,0
0,1.09602449998783,1,1,0
0,0.92188680000254,1,0,0
0,0.871722199997748,1,1,0
0,0.842933000007179,1,0,0
0,0.870070299992221,1,1,0
0,0.921993900003145,1,0,0
0,0.904027199998382,1,1,0
0,0.840064500007429,1,1,0
0,1.06654179999896,1,0,0
0,1.15954989999591,1,1,0
0,0.985266399991815,1,0,0
0,0.856328699999722,1,1,0
0,0.857298800008721,1,0,0
0,0.704857899996568,1,1,0
0,0.83869780000532,1,0,0
0,0.874274200003128,1,0,0
0,0.704069500003243,1,1,0
0,1.15994379999756,1,0,0
0,0.722932200005744,1,1,0
0,0.825074599997606,0,0,0
0,0.919778199997381,1,1,0
0,0.984471800009487,1,1,0
0,0.840091800011578,1,0,0
0,0.871423499993398,1,1,0
0,0.857626099998015,1,0,0
0,0.759731800004374,1,1,0
0,0.9690702999942,1,0,0
0,1.06434050000098,1,0,0
0,0.886660100004519,1,1,0
0,0.952820400008932,1,1,0
0,0.970700000005309,1,0,0
0,0.906368199997814,1,0,0
0,1.01507680000213,1,1,0
0,0.872669899996254,1,0,0
0,1.25537569999869,1,1,0
0,0.985607599999639,1,0,0
0,1.01533159999235,1,1,0
0,0.890377300005639,1,0,0
0,0.969342199998209,1,1,0
0,2.0,0,0,1
0,0.704200800013496,1,1,0
0,0.795392600004561,1,0,0
0,1.28760720000719,1,1,0
0,0.775709299996379,1,1,0
0,0.824819500005106,1,0,0
0,0.80976340000052,1,0,0
0,0.703770399995847,1,1,0
0,1.2723740000074,1,0,0
0,1.14392059999227,1,1,0
0,1.07956939999713,1,1,0
0,1.08206330001121,1,0,0
0,0.904617100008181,1,1,0
0,0.841268600008334,1,0,0
0,0.984528200002387,1,1,0
0,1.0489505000005,1,0,0
0,0.968509199999971,1,1,0
0,1.06441349998931,1,0,0
0,0.953788200000417,1,0,0
0,0.792886900002486,1,1,0
0,1.08123479998903,1,1,0
0,0.953621699998621,1,0,0
0,0.810306500003207,1,0,0
0,0.952174800011562,1,1,0
0,0.858838999993168,1,0,0
0,0.838420199987013,1,1,0
0,0.712402599994675,1,1,0
0,0.905650299988338,1,0,0
0,0.873669699998572,1,0,0
0,0.854620900005102,1,1,0
0,0.84043740000925,1,0,0
0,0.807087399996817,1,1,0
0,0.90432439999131,1,0,0
0,0.983949699992081,1,1,0
0,0.922578700003214,1,0,0
0,0.872315000000526,1,1,0
0,0.776813499993295,1,1,0
0,1.00206969999999,1,0,0
0,1.15951839998888,1,1,0
0,0.842196799989324,1,0,0
0,1.11417519999668,1,0,0
0,1.01711359999899,1,1,0
0,0.838976700004423,1,1,0
0,1.27393409999786,1,0,0
0,1.00004600000102,1,1,0
0,0.906001199997263,1,0,0
0,0.982349500001874,1,0,0
0,0.855662099987967,1,1,0
0,0.906808400002774,1,0,0
0,1.07974700001068,1,1,0
0,0.934404100000393,1,1,0
0,0.887783700003638,1,0,0
0,2.0,0,1,1
0,0.973209300005692,1,0,0
0,1.01524429999699,1,1,0
0,1.01792199999909,1,0,0
0,1.01733240000613,1,1,0
0,1.03354039999249,1,0,0
0,1.20748959999764,0,1,0
0,1.09764320000249,1,0,0
0,1.00077869999222,1,0,0
0,1.01516350000747,1,1,0
0,1.01524570000765,1,1,0
0,0.921780499993474,1,0,0
0,0.903790099997423,1,1,0
0,1.08295379999618,0,0,0
0,0.986451200005831,1,0,0
0,0.888414100001683,1,1,0
0,0.792434100003447,1,1,0
0,0.842377200009651,1,0,0
0,0.969995799998287,1,0,0
0,0.824845199997071,1,1,0
0,0.826377399993362,1,0,0
0,0.703939799990621,1,1,0
0,0.824207099998603,1,0,0
0,0.704529399998137,1,1,0
0,0.944281600008253,1,1,0
0,1.00258929999836,1,0,0
5,1.09783059998881,1,1,0
5,1.17870689998381,0,0,0
5,0.827106000040658,1,1,0
5,1.03302989999065,1,0,0
5,2.0,0,0,1
5,0.721245799970347,1,1,0
5,0.908102599962149,1,1,0
5,1.09729750000406,0,0,0
5,0.732701500004623,1,1,0
5,1.25921200000448,1,0,0
5,0.750324199965689,1,1,0
5,1.38638099998934,0,0,0
5,1.00177779997466,1,0,0
5,0.956555600045249,1,1,0
5,1.30712400004268,0,0,0
5,0.797484299982898,1,1,0
5,2.0,0,0,1
5,1.82978440000443,0,1,0
5,0.795772099983878,1,0,0
5,2.0,0,1,1
5,1.25195449998137,1,1,0
5,1.03623040003004,1,0,0
5,0.70397850003792,0,0,0
5,0.824097400007304,1,1,0
5,1.11596640001517,1,0,0
5,2.0,0,1,1
5,0.751011299958918,1,1,0
5,1.03397059999406,1,0,0
5,1.01927089999663,1,0,0
5,0.765656600007787,1,1,0
5,0.891554100031499,1,1,0
5,1.30622950004181,1,0,0
5,0.827747200033627,1,1,0
5,1.03450810001232,1,0,0
