subj_idx,rt,response,identity,omission
0,0.248656299998402,0,1,0
0,0.234168700000737,1,1,0
0,0.63,0,0,1
0,0.63,0,1,1
0,0.63,0,0,1
0,0.63,0,0,1
0,0.234176799996931,0,1,0
0,0.233917500001553,0,0,0
0,0.63,0,1,1
0,0.63,0,1,1
0,0.63,0,0,1
0,0.234074100000726,1,0,0
0,0.63,0,1,1
0,0.63,0,0,1
0,0.234459599996626,1,1,0
0,0.296912199999497,1,0,0
0,0.296874899999239,0,1,0
0,0.359037700000044,0,1,0
0,0.359653999999864,0,0,0
0,0.296931699995184,0,1,0
0,0.63,0,0,1
0,0.631066800000553,1,0,0
0,0.518948099997942,1,1,0
0,0.42522530000133,1,0,0
0,0.63,0,1,1
0,0.63,0,1,1
0,0.63,0,0,1
0,0.63,0,0,1
0,0.63,0,1,1
0,0.63,0,1,1
0,0.63,0,0,1
0,0.536149700004898,0,1,0
0,0.63,0,0,1
0,0.63,0,1,1
0,0.63,0,0,1
0,0.536509500001557,0,1,0
0,0.63,0,0,1
0,0.63,0,0,1
0,0.63,0,1,1
0,0.234198300000571,0,1,0
0,0.63,0,0,1
0,0.63,0,0,1
0,0.430315500001598,0,1,0
0,0.503989500000898,1,0,0
0,0.439727199998742,1,1,0
0,0.375460600000224,1,1,0
0,0.63,0,0,1
0,0.568154899992805,1,0,0
0,0.581337900002836,0,1,0
0,0.406811200002267,1,0,0
0,0.356480100002955,1,1,0
0,0.392579400002433,0,1,0
0,0.297158900000795,1,0,0
0,0.249475599994184,1,1,0
0,0.360725899998215,1,0,0
9,0.602400200034026,0,0,0
9,0.63,0,1,1
9,0.480105700029526,1,0,0
9,0.63,0,1,1
9,0.575033199973404,0,0,0
9,0.63,0,1,1
9,0.445787200005725,1,1,0
9,0.63,0,0,1
9,0.556011600012425,0,0,0
9,0.63,0,1,1
9,0.364336500002537,0,0,0
9,0.571371500031091,1,1,0
9,0.601700200000778,1,0,0
9,0.63,0,1,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.484004599973559,0,0,0
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.301961900026072,0,0,0
9,0.400926899979822,0,0,0
9,0.476093599980231,0,1,0
9,0.63,0,0,1
9,0.63,0,1,1
9,0.569852400047239,0,0,0
9,0.63,0,1,1
9,0.385957800026517,0,0,0
9,0.63,0,1,1
9,0.265390100015793,1,0,0
9,0.63,0,1,1
9,0.244104200042784,0,1,0
9,0.476057299994864,0,0,0
9,0.63,0,1,1
9,0.63,0,0,1
9,0.233669699984603,1,1,0
9,0.352321999962442,0,0,0
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.313792700006161,0,1,0
9,0.63,0,0,1
9,0.63,0,0,1
9,0.233734500012361,0,1,0
9,0.234247800020967,0,1,0
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.562924399971962,1,0,0
9,0.63,0,1,1
9,0.238181299995631,1,0,0
9,0.63,0,1,1
9,0.63,0,0,1
9,0.233391700021457,1,1,0
9,0.23328099999344,1,1,0
9,0.63,0,0,1
9,0.249850799969863,1,0,0
9,0.63,0,1,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.431379599962384,0,1,0
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.429865400015842,0,1,0
9,0.63,0,0,1
9,0.63,0,0,1
9,0.323313100030646,0,1,0
9,0.49757430003956,0,1,0
9,0.63,0,0,1
9,0.63,0,0,1
9,0.561758700001519,0,1,0
9,0.570980600023177,0,1,0
9,0.362254700041376,1,0,0
9,0.234224699961487,0,1,0
9,0.523036499973387,0,0,0
9,0.396248199976981,1,1,0
9,0.63,0,0,1
9,0.460974000045098,0,0,0
9,0.63,0,1,1
9,0.320551499957219,0,1,0
9,0.233792899991386,1,0,0
9,0.233279699983541,1,1,0
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.270834200026002,0,0,0
9,0.491696600045543,0,1,0
9,0.234677999978885,1,0,0
9,0.509254099975806,0,1,0
9,0.554081799986307,1,0,0
9,0.63,0,1,1
9,0.63,0,0,1
9,0.233243299997412,0,1,0
9,0.63,0,1,1
9,0.63,0,0,1
9,0.622116599988658,0,1,0
9,0.63,0,0,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.331420500006061,0,1,0
9,0.554932600003667,0,0,0
9,0.508241500006989,1,1,0
9,0.63,0,0,1
9,0.63,0,1,1
9,0.297878000012133,1,1,0
9,0.251965300005395,0,0,0
9,0.489313700003549,0,0,0
9,0.233989900036249,0,1,0
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,1,1
9,0.313492999994196,0,0,0
9,0.63,0,1,1
9,0.234515300020576,1,0,0
9,0.63,0,0,1
9,0.362996399984695,0,1,0
9,0.555945499974769,0,1,0
9,0.55529899999965,1,0,0
9,0.2338635000051,0,1,0
9,0.63,0,0,1
9,0.232975399994757,0,0,0
9,0.63,0,1,1
9,0.233040100021753,0,0,0
9,0.63,0,1,1
9,0.238748000003397,0,0,0
9,0.63,0,1,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.619782399968244,0,1,0
9,0.63,0,0,1
9,0.24296190001769,1,0,0
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.270813099981751,0,1,0
9,0.63,0,0,1
9,0.63,0,1,1
9,0.393096000014339,0,1,0
9,0.475329499982763,0,0,0
9,0.298899899993557,0,0,0
9,0.299109499959741,1,1,0
9,0.570610700000543,0,0,0
9,0.63,0,1,1
9,0.234717499988619,0,0,0
9,0.463333400024567,0,1,0
9,0.329335000016727,1,1,0
9,0.393996200000402,0,0,0
9,0.45809480000753,1,0,0
9,0.63,0,1,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.63,0,1,1
9,0.235037400037982,0,0,0
9,0.242343899968546,0,0,0
9,0.537431900040247,0,1,0
9,0.63,0,1,1
9,0.63,0,0,1
9,0.63,0,1,1
9,0.248783799994271,0,0,0
9,0.427316799992695,0,0,0
9,0.298523399978876,0,1,0
9,0.330058299994562,0,1,0
9,0.233278099971358,0,0,0
9,0.353303600044455,0,1,0
9,0.63,0,0,1
9,0.63,0,0,1
9,0.234872800006997,0,1,0
9,0.266999199986458,0,1,0
9,0.312836800003424,1,0,0
9,0.63,0,1,1
9,0.233067399996798,0,0,0
9,0.294295100029558,0,1,0
9,0.266888800018933,0,0,0
9,0.63,0,1,1
9,0.233213200001046,1,0,0
9,0.236034600005951,1,0,0
9,0.556095600011759,1,1,0
9,0.63,0,1,1
9,0.63,0,0,1
9,0.605956900049932,1,0,0
9,0.491127800021786,0,1,0
9,0.283290099992882,0,0,0
9,0.496815100021195,0,1,0
9,0.63,0,1,1
9,0.492925200029276,0,0,0
9,0.28199449996464,0,1,0
9,0.571483599953353,0,0,0
9,0.61814570002025,0,1,0
9,0.63,0,0,1
9,0.317690700001549,0,0,0
9,0.63,0,1,1
9,0.63,0,1,1
9,0.382738300017081,0,0,0
9,0.63,0,0,1
9,0.506422999955248,0,1,0
9,0.63,0,0,1
9,0.569511300011072,1,1,0
9,0.63,0,1,1
9,0.604522899957374,1,0,0
9,0.266241499979515,0,0,0
9,0.441035900032148,0,1,0
9,0.379238099965733,0,1,0
9,0.282264499983285,1,0,0
9,0.63,0,0,1
9,0.265384999976959,0,1,0
9,0.23354810004821,0,1,0
9,0.249557500006631,0,0,0
9,0.376386800024193,0,1,0
9,0.328070199990179,0,0,0
9,0.297976300003938,1,0,0
9,0.280517600011081,0,1,0
9,0.233025900030043,0,0,0
9,0.234296399983577,0,1,0
9,0.298788699961733,0,1,0
9,0.346712399972603,1,0,0
9,0.346853099996224,1,1,0
9,0.536704799975269,0,0,0
9,0.330364199995529,0,0,0
9,0.313911699980963,0,1,0
9,0.457306199998129,0,1,0
9,0.39381019998109,0,0,0
9,0.297327900014352,0,0,0
9,0.348687799996696,1,1,0
9,0.234400900022592,0,0,0
9,0.234413600002881,1,1,0
9,0.63,0,1,1
9,0.233270499971695,0,0,0
9,0.498660799989011,1,0,0
9,0.63,0,1,1
10,0.63,0,0,1
10,0.5806265,1,1,0
10,0.5966693,0,0,0
10,0.6033323,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.5048553,0,0,0
10,0.6055379,1,1,0
10,0.591046,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.4799913,1,1,0
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,0,1
10,0.4866265,1,1,0
10,0.63,0,0,1
10,0.4849031,1,1,0
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,0,1
10,0.4356536,1,1,0
10,0.63,0,0,1
10,0.4997521,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.5478479,1,1,0
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.5387884,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.6005511,1,0,0
10,0.5268384,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.5153546,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.6038483,1,0,0
10,0.63,0,1,1
10,0.5711339,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.6236534,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.6002467,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.6121946,1,1,0
10,0.63,0,0,1
10,0.6107458,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.5368663,1,1,0
10,0.586735,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,0,1
10,0.5527816,1,1,0
10,0.6243944,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.5685055,1,1,0
10,0.63,0,0,1
10,0.6023386,1,1,0
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.6100746,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.3919412,1,1,0
10,0.63,0,1,1
10,0.63,0,0,1
10,0.5103134,1,1,0
10,0.63,0,0,1
10,0.6136904,0,0,0
10,0.5098848,1,1,0
10,0.63,0,0,1
10,0.5949215,1,1,0
10,0.63,0,0,1
10,0.5339339,1,1,0
10,0.63,0,0,1
10,0.5021259,1,1,0
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,0,1
10,0.587111,1,1,0
10,0.63,0,0,1
10,0.4957938,1,1,0
10,0.5426713,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.5043611,1,1,0
10,0.63,0,0,1
10,0.5841956,1,1,0
10,0.63,0,0,1
10,0.5810171,1,1,0
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.5450794,1,0,0
10,0.63,0,0,1
10,0.5783882,1,1,0
10,0.63,0,0,1
10,0.5001597,1,1,0
10,0.4642567,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.5386923,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.480893,1,1,0
10,0.4342327,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.3855724,1,1,0
10,0.5422667,1,1,0
10,0.63,0,0,1
10,0.6242337,1,1,0
10,0.6033272,0,0,0
10,0.63,0,0,1
10,0.5250508,1,1,0
10,0.5925639,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.5719863,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.5346056,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.46056,1,1,0
10,0.5229646,1,1,0
10,0.63,0,0,1
10,0.4120405,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.4033087,1,1,0
10,0.63,0,0,1
10,0.5433024,1,1,0
10,0.5540333,0,0,0
10,0.6088787,1,1,0
10,0.63,0,0,1
10,0.5231502,1,1,0
10,0.6293587,0,0,0
10,0.63,0,1,1
10,0.63,0,0,1
10,0.4914482,1,1,0
10,0.63,0,0,1
10,0.5758738,1,1,0
10,0.63,0,0,1
10,0.6056556,1,1,0
10,0.6031917,1,0,0
10,0.6206667,0,0,0
10,0.5373849,1,1,0
10,0.63,0,1,1
10,0.63,0,0,1
10,0.4471456,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.4093948,1,1,0
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.63,0,0,1
10,0.4504439,1,1,0
10,0.63,0,0,1
10,0.5003785,1,1,0
10,0.63,0,0,1
10,0.5280698,1,1,0
10,0.3733178,1,1,0
10,0.63,0,0,1
10,0.5581172,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.63,0,0,1
10,0.4529232,1,1,0
10,0.5279108,1,1,0
10,0.63,0,0,1
10,0.63,0,0,1
10,0.63,0,1,1
10,0.5549178,1,1,0
10,0.63,0,0,1
10,0.3934978,1,1,0
10,0.63,0,0,1
10,0.4263844,1,1,0
10,0.5566874,0,0,0
10,0.4425939,1,1,0
10,0.63,0,0,1
10,0.5742921,0,0,0
10,0.4436866,1,1,0
10,0.63,0,1,1
