groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
3,3,2,18,2,practice,1,120,0.03,0.6,square,self,f,f,0.54747579999821,1
3,3,2,18,2,practice,2,120,0.03,0.6,square,stranger,j,f,0.388348700005736,0
3,3,2,18,2,practice,3,120,0.03,0.6,circle,self,j,j,0.236977000000479,1
3,3,2,18,2,practice,4,120,0.03,0.6,circle,stranger,f,j,0.413537599997653,0
3,3,2,18,2,practice,5,120,0.03,0.6,square,self,f,j,0.346954900000128,0
3,3,2,18,2,practice,6,120,0.03,0.6,square,stranger,j,j,0.571621700000833,1
3,3,2,18,2,practice,7,120,0.03,0.6,circle,self,j,j,0.278193599995575,1
3,3,2,18,2,practice,8,120,0.03,0.6,circle,stranger,f,f,0.233649599998898,1
3,3,2,18,2,practice,9,120,0.03,0.6,square,stranger,j,f,0.255994899998768,0
3,3,2,18,2,practice,10,120,0.03,0.6,square,self,f,f,0.404993700001796,1
3,3,2,18,2,practice,11,120,0.03,0.6,circle,self,j,j,0.274633100001665,1
3,3,2,18,2,practice,12,120,0.03,0.6,circle,stranger,f,j,0.260990800001309,0
3,3,2,18,2,practice,13,120,0.03,0.6,circle,stranger,f,f,0.234974899998633,1
3,3,2,18,2,practice,14,120,0.03,0.6,square,stranger,j,j,0.233463800002937,1
3,3,2,18,2,practice,15,120,0.03,0.6,square,self,f,j,0.233872000004339,0
3,3,2,18,2,practice,16,120,0.03,0.6,circle,self,j,f,0.234416999999667,0
3,3,2,18,2,practice,17,120,0.03,0.6,circle,self,j,j,0.233389399996668,1
3,3,2,18,2,practice,18,120,0.03,0.6,square,self,f,j,0.233946000000287,0
3,3,2,18,2,practice,19,120,0.03,0.6,square,stranger,j,f,0.234174100005475,0
3,3,2,18,2,practice,20,120,0.03,0.6,circle,stranger,f,j,0.233214799998677,0
3,3,2,18,2,practice,21,120,0.03,0.6,circle,self,j,j,0.233584000001429,1
3,3,2,18,2,practice,22,120,0.03,0.6,square,stranger,j,j,0.342369800004235,1
3,3,2,18,2,practice,23,120,0.03,0.6,square,self,f,j,0.297342799996841,0
3,3,2,18,2,practice,24,120,0.03,0.6,circle,stranger,f,j,0.309361899999203,0
3,3,2,18,2,practice,25,120,0.03,0.6,square,self,f,j,0.261379900002794,0
3,3,2,18,2,practice,26,120,0.03,0.6,circle,stranger,f,j,0.243079100000614,0
3,3,2,18,2,practice,27,120,0.03,0.6,square,stranger,j,j,0.276709700003266,1
3,3,2,18,2,practice,28,120,0.03,0.6,circle,self,j,j,0.308512499999779,1
3,3,2,18,2,practice,29,120,0.03,0.6,circle,stranger,f,f,0.233378299999458,1
3,3,2,18,2,practice,30,120,0.03,0.6,circle,self,j,f,0.233947400003672,0
3,3,2,18,2,practice,31,120,0.03,0.6,square,self,f,f,0.577089999998861,1
3,3,2,18,2,practice,32,120,0.03,0.6,square,stranger,j,f,0.308816199998546,0
3,3,2,18,2,practice,33,120,0.03,0.6,circle,stranger,f,j,0.322295899997698,0
3,3,2,18,2,practice,34,120,0.03,0.6,square,self,f,f,0.292962899999111,1
3,3,2,18,2,practice,35,120,0.03,0.6,square,stranger,j,f,0.373867000002065,0
3,3,2,18,2,practice,36,120,0.03,0.6,circle,self,j,f,0.339747899997747,0
3,3,2,18,2,practice,37,120,0.03,0.6,circle,self,j,j,0.469570799999929,1
3,3,2,18,2,practice,38,120,0.03,0.6,circle,stranger,f,f,0.52030139999988,1
3,3,2,18,2,practice,39,120,0.03,0.6,square,stranger,j,,NaN,0
3,3,2,18,2,practice,40,120,0.03,0.6,square,self,f,f,0.541871999994328,1
3,3,2,18,2,practice,41,120,0.03,0.6,square,stranger,j,f,0.259656299997005,0
3,3,2,18,2,practice,42,120,0.03,0.6,circle,stranger,f,j,0.245161899998493,0
3,3,2,18,2,practice,43,120,0.03,0.6,square,self,f,f,0.244839899998624,1
3,3,2,18,2,practice,44,120,0.03,0.6,circle,self,j,f,0.302908900004695,0
3,3,2,18,2,practice,45,120,0.03,0.6,circle,stranger,f,j,0.233721100004914,0
3,3,2,18,2,practice,46,120,0.03,0.6,square,self,f,,NaN,0
3,3,2,18,2,practice,47,120,0.03,0.6,square,stranger,j,j,0.334044299997913,1
3,3,2,18,2,practice,48,120,0.03,0.6,circle,self,j,f,0.244051699999545,0
3,3,2,18,2,practice,49,120,0.03,0.6,square,self,f,j,0.23377569999866,0
3,3,2,18,2,practice,50,120,0.03,0.6,circle,stranger,f,j,0.348285699998087,0
3,3,2,18,2,practice,51,120,0.03,0.6,circle,self,j,f,0.274920999996539,0
3,3,2,18,2,practice,52,120,0.03,0.6,square,stranger,j,,NaN,0
3,3,2,18,2,practice,53,120,0.03,0.6,square,stranger,j,,NaN,0
3,3,2,18,2,practice,54,120,0.03,0.6,square,self,f,,NaN,0
3,3,2,18,2,practice,55,120,0.03,0.6,circle,self,j,j,0.286707800005388,1
3,3,2,18,2,practice,56,120,0.03,0.6,circle,stranger,f,f,0.326511999999639,1
3,3,2,18,2,practice,57,120,0.03,0.6,square,self,f,,NaN,0
3,3,2,18,2,practice,58,120,0.03,0.6,square,stranger,j,f,0.382222599997476,0
3,3,2,18,2,practice,59,120,0.03,0.6,circle,stranger,f,,NaN,0
3,3,2,18,2,practice,60,120,0.03,0.6,circle,self,j,j,0.56057800000417,1
