groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
5,1,1,22,2,practice,1,8,0.1,1.1,square,self,j,,NaN,0
5,1,1,22,2,practice,2,8,0.1,1.1,square,stranger,f,j,0.668124500021804,0
5,1,1,22,2,practice,3,8,0.1,1.1,circle,self,f,f,0.306027099955827,1
5,1,1,22,2,practice,4,8,0.1,1.1,circle,stranger,j,j,0.306904400000349,1
5,1,1,22,2,practice,5,8,0.1,1.1,square,self,j,f,0.311142800026573,0
5,1,1,22,2,practice,6,8,0.1,1.1,square,stranger,f,j,0.343988800013904,0
5,1,1,22,2,practice,7,8,0.1,1.1,circle,self,f,f,0.303600999992341,1
5,1,1,22,2,practice,8,8,0.1,1.1,circle,stranger,j,f,0.361962400027551,0
5,1,1,22,2,formal,9,8,0.1,1.1,square,stranger,f,f,0.327071800013073,1
5,1,1,22,2,formal,10,8,0.1,1.1,square,self,j,f,0.305588000046555,0
5,1,1,22,2,formal,11,8,0.1,1.1,circle,self,f,j,0.382305200037081,0
5,1,1,22,2,formal,12,8,0.1,1.1,circle,stranger,j,f,0.309951300034299,0
5,1,1,22,2,formal,13,8,0.1,1.1,circle,stranger,j,f,0.39112629997544,0
5,1,1,22,2,formal,14,8,0.1,1.1,square,stranger,f,,NaN,0
5,1,1,22,2,formal,15,8,0.1,1.1,square,self,j,f,0.304051499988418,0
5,1,1,22,2,formal,16,8,0.1,1.1,circle,self,f,j,0.303313199954573,0
5,1,1,22,2,formal,17,8,0.1,1.1,circle,self,f,f,0.304315699962899,1
5,1,1,22,2,formal,18,8,0.1,1.1,square,self,j,f,0.456552600022405,0
5,1,1,22,2,formal,19,8,0.1,1.1,square,stranger,f,f,0.44203070004005,1
5,1,1,22,2,formal,20,8,0.1,1.1,circle,stranger,j,j,0.30346260004444,1
5,1,1,22,2,formal,21,8,0.1,1.1,circle,self,f,f,0.46524569997564,1
5,1,1,22,2,formal,22,8,0.1,1.1,square,stranger,f,j,0.303937599994242,0
5,1,1,22,2,formal,23,8,0.1,1.1,square,self,j,f,0.303298400016502,0
5,1,1,22,2,formal,24,8,0.1,1.1,circle,stranger,j,j,0.313670300005469,1
5,1,1,22,2,formal,25,8,0.1,1.1,square,self,j,f,0.968641299987212,0
5,1,1,22,2,formal,26,8,0.1,1.1,circle,stranger,j,,NaN,0
5,1,1,22,2,formal,27,8,0.1,1.1,square,stranger,f,f,0.317620699992403,1
5,1,1,22,2,formal,28,8,0.1,1.1,circle,self,f,f,0.744613800023217,1
5,1,1,22,2,formal,29,8,0.1,1.1,circle,stranger,j,j,0.377510899968911,1
5,1,1,22,2,formal,30,8,0.1,1.1,circle,self,f,f,0.30341320001753,1
5,1,1,22,2,formal,31,8,0.1,1.1,square,self,j,j,0.303799099987373,1
5,1,1,22,2,formal,32,8,0.1,1.1,square,stranger,f,f,0.304733400000259,1
5,1,1,22,2,formal,33,8,0.1,1.1,circle,stranger,j,j,0.327722500020172,1
5,1,1,22,2,formal,34,8,0.1,1.1,square,self,j,f,0.306021500029601,0
5,1,1,22,2,formal,35,8,0.1,1.1,square,stranger,f,j,0.305038899998181,0
5,1,1,22,2,formal,36,8,0.1,1.1,circle,self,f,,NaN,0
5,1,1,22,2,formal,37,8,0.1,1.1,circle,self,f,f,0.339180200011469,1
5,1,1,22,2,formal,38,8,0.1,1.1,circle,stranger,j,f,0.3134974000277,0
5,1,1,22,2,formal,39,8,0.1,1.1,square,stranger,f,j,0.361616500013042,0
5,1,1,22,2,formal,40,8,0.1,1.1,square,self,j,f,0.489520800008904,0
5,1,1,22,2,formal,41,8,0.1,1.1,square,stranger,f,j,0.303774199972395,0
5,1,1,22,2,formal,42,8,0.1,1.1,circle,stranger,j,f,0.339472900028341,0
5,1,1,22,2,formal,43,8,0.1,1.1,square,self,j,,NaN,0
5,1,1,22,2,formal,44,8,0.1,1.1,circle,self,f,j,0.303262699977495,0
5,1,1,22,2,formal,45,8,0.1,1.1,circle,stranger,j,,NaN,0
5,1,1,22,2,formal,46,8,0.1,1.1,square,self,j,f,0.322588500042912,0
5,1,1,22,2,formal,47,8,0.1,1.1,square,stranger,f,j,0.552436399972066,0
5,1,1,22,2,formal,48,8,0.1,1.1,circle,self,f,f,0.585555199999362,1
5,1,1,22,2,formal,49,8,0.1,1.1,square,self,j,j,0.44328000000678,1
5,1,1,22,2,formal,50,8,0.1,1.1,circle,stranger,j,f,0.487467399972957,0
5,1,1,22,2,formal,51,8,0.1,1.1,circle,self,f,j,0.632996700005606,0
5,1,1,22,2,formal,52,8,0.1,1.1,square,stranger,f,,NaN,0
