,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.1727658384423703,0.40618419228701985,0.5744474027250833,0.8916009655942198,1.1032407574112733,1.375274889671057,2.187349505780464,0.022649659877167733
a_std,1.9235736036665156,0.825411418224382,0.7049305761082945,1.338063547775722,1.7858319487025647,2.342616638478024,3.9619140510200825,0.05353703416583734
a_subj.0,1.1891241436877922,0.03712522362439925,1.1190817256286123,1.1637189337239617,1.1887859916119112,1.214459596256917,1.261713181757751,0.0009845344855711838
a_subj.1,1.0217049224074102,0.03534582754255532,0.9559978683764203,0.9976611556538195,1.0204399297293236,1.0440078061764604,1.0957897620726935,0.0011329363377383854
a_subj.2,0.07946502594874325,0.009380572558449889,0.06540634441950245,0.07233119369163993,0.07753801513632369,0.08559755803308605,0.1001431721298775,0.0006184129083296904
a_subj.3,0.9494936759869337,0.04192659106443083,0.8701618239431955,0.9204803102241362,0.9486491334321179,0.9759666111598698,1.0373333154136142,0.0018190544528243976
a_subj.4,0.5626170363249614,0.018910106575629488,0.5249478388084899,0.550209870241267,0.5624413911915807,0.5752275542963209,0.6000906479266518,0.0007064642699882945
a_subj.5,0.15235542010598352,0.6870100893717858,2.2852266176538614e-08,2.4650950125740553e-08,2.5838362879857892e-08,2.8490592924596233e-08,2.9743907001781786,0.06841171928739667
a_subj.6,0.9740212557882336,0.061501036261234064,0.8732858025269139,0.9313858316881016,0.9667386394283118,1.0080107340109057,1.1148412294440553,0.004540814516856678
a_subj.7,1.0780526128883765,0.03631780026525641,1.0100007518134069,1.0533161251476442,1.0777109693868352,1.103072963840027,1.151422563399091,0.001316243991436077
a_subj.8,1.0867614408207338,0.03572864304780952,1.0187114254938865,1.062570434538468,1.0857162838611625,1.1104074392253456,1.158705181092689,0.0010580922809196897
a_subj.9,1.1039191350692126,0.039523738300871636,1.0285773542332648,1.077410244203456,1.1025440560159532,1.1289724753791477,1.1882209217264903,0.0014192958106426581
v(0),-1.4164703805849241,0.9292981658112921,-3.153843726366536,-1.887110734169025,-1.430093074395161,-0.9441265569776238,0.36210970931202735,0.021823512599694624
v(1),-1.6257410969373738,0.8652238357228978,-3.182144327069606,-2.112581733555542,-1.6497151930203982,-1.1712803655421373,-0.03667158285195482,0.02094905302187576
v_std,3.1997573060907727,5.024979797992581,1.3849964767318075,1.7717965970470448,2.0517126454206767,2.4208137074551797,25.748940788496384,0.49080402364162196
v_subj(0).0,-0.9222144542195616,0.18230186785279998,-1.2963132597244444,-1.0410878805579344,-0.9195057505401867,-0.7985510331092717,-0.5711032070687772,0.004827881130559026
v_subj(0).1,-0.918416128045817,0.2202489327601972,-1.3606594953828723,-1.0626126910778793,-0.9207549730840083,-0.7703853454749745,-0.4835845000377934,0.005559590582317287
v_subj(0).2,-0.09954191713623921,2.06007997902081,-3.7714954407258476,-1.4550295148344958,-0.19261276310133368,1.1284826791839113,4.203202315587662,0.06979274268248832
v_subj(0).3,-2.6758682084485605,0.3009486507793177,-3.265782280784539,-2.8765832925681356,-2.6728424085669253,-2.476562388588304,-2.097075548675498,0.009952217819028105
v_subj(0).4,-0.13187854249400455,0.33887453077318835,-0.76885837877644,-0.3587284901013357,-0.14217588407070236,0.09886409350760517,0.5512800825616573,0.00833004867061621
v_subj(0).5,-12.938308315309497,52.15175952779309,-247.7785044993157,-3.131357233445625,-1.6580442885267486,-0.09191034668114106,3.3289489999718516,5.077631597920168
v_subj(0).6,-6.984333373458308,0.8146173019547065,-8.866087408516112,-7.411127309913166,-6.868546209022407,-6.412862822936952,-5.716023028413086,0.06351546861869525
v_subj(0).7,-1.1868214150395229,0.19030413785116868,-1.562064441732485,-1.3168856646522813,-1.1890440951467747,-1.0583772511650862,-0.8087169941297714,0.004358097448860564
v_subj(0).8,-0.7135783959432929,0.18651067924859696,-1.0661463023820943,-0.841285864256675,-0.7162239453013386,-0.5869245710198787,-0.34214875928238997,0.0047617777308936685
v_subj(0).9,-0.8612574361356865,0.20381543929646165,-1.2745503364761708,-0.9931277437344929,-0.8604976618779123,-0.7207315222493698,-0.4686993177447383,0.0053778141195072555
v_subj(1).0,-0.2733162741072301,0.1846178431266485,-0.6394116387778417,-0.3956698415083952,-0.27485411569690454,-0.1526126394631201,0.08915602878270623,0.004697136234027707
v_subj(1).1,-1.1794972101545182,0.2166353369995201,-1.6054946921268447,-1.3233523382418864,-1.1808229891040731,-1.0362244373460197,-0.7526902937341258,0.0057116788122925565
v_subj(1).2,-3.6666443023141575,2.1000795674378305,-8.395106749592642,-4.817131694571819,-3.49957024024679,-2.2769364728958186,-0.20482357826213882,0.09255082900650269
v_subj(1).3,-2.89594415026207,0.321576330407486,-3.5160882090181693,-3.11491221453374,-2.8989693488786625,-2.68217308664319,-2.2405378557931415,0.010855052952963013
v_subj(1).4,-0.012360804322881537,0.31390967271554215,-0.6271448781698854,-0.22812439861303546,-0.008301010019822197,0.20500946447545076,0.5974650249604339,0.007896276577877639
v_subj(1).5,-13.282715185593121,52.9389962329516,-252.3013214479509,-3.379677287506544,-1.7475310155583048,-0.2868724551053736,2.9167775356715833,5.149859334604857
v_subj(1).6,-5.2313026654144705,0.758013266292525,-6.99819253782217,-5.6274645715500675,-5.1231004918971195,-4.688688915127135,-4.061613925333617,0.05895895446898121
v_subj(1).7,-0.9957538096731187,0.19304191168687362,-1.370354105772259,-1.1256810934813462,-0.9954664631960621,-0.8669332242067622,-0.6143478595150449,0.005511374674381919
v_subj(1).8,-0.9278859370308883,0.18282820302961364,-1.2934949166938143,-1.049537548650251,-0.9278072685379493,-0.8075989743191742,-0.5496052992838016,0.00491960765329333
v_subj(1).9,-1.6145512264651534,0.18991744772785574,-1.9936764914926264,-1.7387410036606623,-1.6182926611215738,-1.4865686215227494,-1.240047287253745,0.005347279707344251
t,0.33926013482137624,0.06374392497567358,0.24093691622536456,0.29607001128675786,0.33090742337070567,0.37200135572407017,0.49302362012675505,0.002793020506257974
t_std,0.18858397749491956,0.07215442297694691,0.10544438043822396,0.14021989627402193,0.16980025926386555,0.21808625558252,0.3868962123403932,0.0032116465674466104
t_subj.0,0.20091372393266493,0.005332472196829915,0.1902566554903692,0.19743105225710267,0.20107505870152179,0.20452643826167963,0.2108634462401631,0.00014529484218862328
t_subj.1,0.3357082811877499,0.006241870714659117,0.3242684747093641,0.3323395622434167,0.3364760304405932,0.34000385834728003,0.34497283247830823,0.00022488284942057094
t_subj.2,0.23278765893350414,8.142311083163103e-05,0.23257065558859935,0.23274934663602198,0.23281033919472313,0.23284697350249522,0.2328864460367396,5.485424979946712e-06
t_subj.3,0.4507320260923352,0.005790036095980457,0.437288249237661,0.4477132187065719,0.4516567683635252,0.4544919223971352,0.459454858953626,0.00024326919040430789
t_subj.4,0.21273307396689578,0.001960985029763348,0.20859680473476336,0.21151715425163686,0.21282080176612583,0.21407415872779,0.2163615477438052,7.068155826425608e-05
t_subj.5,0.6299794471435993,0.0001079361959295764,0.6296062973741656,0.6299999999999999,0.6299999999999999,0.6299999999999999,0.6299999999999999,1.0709841836000994e-05
t_subj.6,0.5176535992846572,0.001984952697747984,0.5135961372438661,0.5166236993775556,0.5178547509125934,0.5189425768176057,0.5206140804237289,0.00010126516241400394
t_subj.7,0.18764278294446554,0.005001726724631378,0.17718635517062642,0.18436388900366218,0.187841266981106,0.1911660458319917,0.1967379553604324,0.00017699028172914468
