,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.0928731607365343,0.04919472727041764,1.0043348263309853,1.0623879315847113,1.0890933573313746,1.1202596068063442,1.196018553552713,0.0013751052197993807
a_std,0.1554903225233007,0.043230563906244086,0.09381315507122728,0.12598571330206107,0.14774227667598758,0.1763149348994787,0.2594904436670239,0.0014534183848212458
a_subj.0,1.2482398883574428,0.04755779237643553,1.14225021982011,1.2203938202161693,1.251473484115278,1.2795823774277202,1.338016023802239,0.0020486408361189068
a_subj.1,1.0329572185938476,0.03702911089940384,0.9678066136906849,1.006572662454123,1.0311125635657998,1.0560287269630917,1.1104953014119991,0.0010508319509322087
a_subj.2,1.1256791445738585,0.04379070913483273,1.0504290928160787,1.0947470625045312,1.1229453416319852,1.1503157175473302,1.2259744228829423,0.0020815384091205907
a_subj.3,1.0568393277803791,0.032479707944129396,0.9944743394055001,1.0346007940309507,1.0561688994458207,1.0773765255477776,1.1232216463603355,0.0009440846858467458
a_subj.4,1.1194970559102777,0.04775900659805179,1.0351947814503892,1.0857525708855427,1.1173139357299549,1.1494401019578488,1.219810097597745,0.0020244171521753116
a_subj.5,1.0753448805720516,0.03514451905932503,1.0085683027201497,1.0509428665028684,1.0739472655692963,1.0986866551879473,1.1465586551818892,0.0011801537880178326
a_subj.6,1.237308572525253,0.054332582709869424,1.1316078771941696,1.2000390095832647,1.2370993840117817,1.2741174734183125,1.3442322950595897,0.001957772834951942
a_subj.7,0.9511744780747202,0.030619759206564123,0.8952859691035662,0.929557288213648,0.9498352663669113,0.971970197409588,1.0148054443372163,0.0010959427162578472
a_subj.8,1.0565663264196192,0.03361332113712223,0.9921482184276492,1.0344531356690296,1.0562336567845065,1.0771915003196524,1.1267474275863014,0.000934828271231485
a_subj.9,0.8125718672291057,0.026289361320943876,0.7652889362664246,0.7944514820848483,0.8106713097125309,0.8293121401435463,0.8675001391569209,0.0008881240109105667
a_subj.10,1.2414500094150964,0.04170633090977235,1.1595687349670085,1.2132520653138996,1.2409367904676472,1.2690067271918122,1.3246950510632896,0.0013245774821129272
a_subj.11,1.0577429697177143,0.050156508152617796,0.9618226505885817,1.0217754938415369,1.0600201306352788,1.09254570378458,1.1505156652017037,0.002981304503900837
v(0),0.7533685235207,0.35864459762028833,0.05387910142338259,0.5203363742189551,0.7542523798733533,0.9903238189967544,1.4678946820174301,0.007321416584811509
v(1),1.1959883301269068,0.35587967439892915,0.4843264210086158,0.9600698500958422,1.19980027932878,1.4288581720584634,1.8945003984826911,0.007432933597787563
v_std,1.2039788550803845,0.19965723320332435,0.8842173064749088,1.0605736391582457,1.1785256925508434,1.3246200395197822,1.6675209474454467,0.005277844428394081
v_subj(0).0,0.6758753402188975,0.17442910809587997,0.3352798811987874,0.5573804779783,0.6817788877609808,0.7915029092823425,1.0159618136015418,0.004638394919907797
v_subj(0).1,1.5141642508319442,0.21992079663963637,1.0729389311986641,1.3705559671632737,1.516917886258771,1.6613794319164634,1.9520611220084907,0.005686260766578086
v_subj(0).2,-0.09078541741431034,0.18487001707275558,-0.44789664501015436,-0.2181680840617155,-0.0953452668621868,0.04033339899887736,0.2754749121431826,0.005360204501221021
v_subj(0).3,1.207456205742849,0.21044653692632068,0.7903536638584041,1.070437409419947,1.205621462626016,1.3481455178370578,1.61698015834958,0.005770758014771365
v_subj(0).4,2.595903285736237,0.26464137038766655,2.0894884648064553,2.413239347645198,2.5847183888121696,2.77694014215306,3.1230689546586885,0.008957976550555823
v_subj(0).5,0.16076328951915517,0.19905203983789252,-0.2296743314420695,0.026032908061912163,0.15869612431096056,0.29891485942751156,0.5562856960880151,0.005774353235252162
