,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.0915668016810178,0.046783615903693676,1.0056808697758053,1.0607734299169593,1.0894991534509169,1.119257296399417,1.190619345398169,0.0011350451399367006
a_std,0.1550679186697245,0.042315579082120885,0.09486093046934624,0.1252575046261732,0.1472554278447089,0.1764862834677408,0.2581091541427929,0.0014200052672560311
a_subj.0,1.2519881891669415,0.04559361967733529,1.1554827584107155,1.223616625603049,1.2536689806870611,1.2809890402676587,1.3409157458220293,0.0019525283762267837
a_subj.1,1.032040057778421,0.035808803077512774,0.9629212277204398,1.0077462581282968,1.0319989877040772,1.0552915048770408,1.1031069389120367,0.0010856625493155972
a_subj.2,1.1278027122571606,0.045929962638762784,1.0515769345535948,1.0952142605930577,1.1225829252377038,1.154559400235565,1.2302988001166337,0.0022369254201238765
a_subj.3,1.0550757264260173,0.03111428384808951,0.9966906274729281,1.0342513910352666,1.0542474708300622,1.0753195997928584,1.1179134247396154,0.0008183231159427223
a_subj.4,1.1208951021003641,0.04642911284893248,1.0359362508604197,1.0897787776823145,1.118365034266195,1.1500753424486645,1.2180409556427336,0.0016838470106983517
a_subj.5,1.0767678001091456,0.03540309848027993,1.0094218681112463,1.0523245130101542,1.076873209447039,1.099587483744343,1.1474239229851304,0.0009694844148311584
a_subj.6,1.2392538689921766,0.058300043701441324,1.1320756087482702,1.1997655840893693,1.237011488375398,1.2759766972997388,1.355198100080006,0.002542541571260611
a_subj.7,0.9483154766408537,0.029330005060719387,0.8933405200885057,0.9276564215745929,0.9476866755928357,0.9681275929364693,1.0058372142024774,0.0010291025997742453
a_subj.8,1.0559114208782012,0.031702402481568255,0.9974750082896539,1.0340114348957798,1.0551800733649639,1.0772446133452125,1.1216765242559856,0.000877282167727891
a_subj.9,0.8105292310443026,0.02589530759651202,0.7620109736527851,0.7929837643049217,0.8097414651873927,0.8272770832653683,0.8656045267036342,0.0008347935596863521
a_subj.10,1.241065889782548,0.04201804708735792,1.1588759458256406,1.2133798905625806,1.2395702360081575,1.2694814974037703,1.3256859191902035,0.0013522701259514268
a_subj.11,1.0619566869345416,0.04607679029413773,0.9662463022394997,1.0317756951235246,1.0665224076822322,1.0946390288365158,1.142772886170239,0.002463380055646576
v(0),0.7525932239205108,0.3534160899200427,0.0670465148956636,0.5205352682562737,0.7416165707518293,0.9852486566684586,1.4833970836347627,0.007006308035155689
