,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.476928401762092,0.19446272118363314,1.1595385246410808,1.344745737024446,1.4532474026905442,1.5814187905763826,1.916300265318826,0.006381265058941965
a_std,0.5602988096277796,0.18519191159845952,0.3137325825944943,0.4366070077339432,0.5217499887087835,0.6406889625777776,1.0152560149853602,0.006975842694412577
a_subj.0,1.3547689263327938,0.09857298281031354,1.1878898712348318,1.284152154878614,1.3472385260825783,1.4169316771985654,1.5809602579513584,0.005663405337333472
a_subj.1,1.8146738798491424,0.14583205870516328,1.5685942354055888,1.7156996288437805,1.803226301741129,1.8949721346825599,2.175882145045515,0.008893704792291113
a_subj.2,1.895318316184976,0.12558375405018637,1.6835099935248208,1.8093125051127716,1.881705318322883,1.9732114464114703,2.179926202309197,0.006029631387749051
a_subj.3,1.6362070205079204,0.08463079557220593,1.4798964104259449,1.5789523632577207,1.6334596097469167,1.6898423974417556,1.8134135603599286,0.003545785803009718
a_subj.4,1.205587913005299,0.10816484504991124,1.0055834242004136,1.1288609198304926,1.2009348217393572,1.2761272329015956,1.4342540449470895,0.0060106760819562885
a_subj.5,1.2820532057536989,0.061450707594072645,1.172634438134063,1.2382803322874487,1.2790024707588061,1.319898411937302,1.4157550114946722,0.0026108058531528165
a_subj.6,1.6537336403613754,0.09753490460205276,1.482142321995664,1.5863711125335227,1.6481399283326714,1.7135991260531793,1.8637755916598842,0.004638982504539302
a_subj.7,1.9091900237171322,0.2398339340630024,1.544400480633687,1.7352502234082094,1.8755603348584466,2.0468769456358937,2.458839025231393,0.01687006899835499
a_subj.8,0.6939705375280397,0.030839835913941637,0.6368198955532121,0.6734959198631043,0.6929101525336491,0.7141187029414283,0.7578213411664108,0.0013298370980401179
a_subj.9,0.8733659548562882,0.04389546650332778,0.795979306088455,0.8425191905124851,0.8706315068683653,0.9011689748578472,0.9713345756992879,0.0018329760658339176
v(0),1.1661497402917866,0.3769360066407746,0.42244824424366156,0.9260211315860367,1.1653733295341595,1.4068605348926866,1.9340494957354166,0.0088062257912938
v(1),1.8119225249466573,0.3777564288373022,1.0674366346944382,1.5744049162694889,1.8150739197241443,2.0578786058081318,2.530326553132337,0.00869282413254093
v_std,1.1482699771275489,0.23530589859303838,0.7827185417298095,0.9830900578739061,1.1167554308748149,1.2769036822261186,1.7178080756179028,0.006861598911822861
v_subj(0).0,2.0995700152045953,0.29609837462380006,1.517557899264469,1.8996408488279406,2.09852960586612,2.30136050572401,2.6997111793267807,0.01738325564995328
v_subj(0).1,1.3548492350740016,0.20997579382449752,0.9631155011460975,1.205478986470535,1.3483456498768587,1.4999889092002576,1.7831840539384898,0.009888182316413922
v_subj(0).2,1.216323049611276,0.16725637596165696,0.8988731682308757,1.1063411501415295,1.2104479957174286,1.3277082846715496,1.5566617816495436,0.007242576290260719
v_subj(0).3,-0.7598653603838079,0.17564026697063917,-1.1140453492115239,-0.8815189600888258,-0.7530872207528275,-0.637367009400439,-0.42099569731036535,0.004690282890949567
v_subj(0).4,0.4224090233055548,0.2978824233545723,-0.1427051724441044,0.22383221489151064,0.414787097460783,0.6183350541883273,1.0029377970904525,0.009501200300860569
v_subj(0).5,1.0509394836066843,0.22373615587871004,0.5958993840760585,0.9087173279855644,1.051347046029309,1.1933395538265734,1.4786995842621993,0.011703014684073847
v_subj(0).6,1.4752258532571532,0.1990923523600203,1.0924355967283854,1.3415413852712992,1.4734545414279745,1.6030518841677166,1.8930686205649385,0.009143830874526828
v_subj(0).7,2.058117176596845,0.2941835498764369,1.4654990046071785,1.8674739473378914,2.0646316089654664,2.256155097680266,2.6379710580216567,0.013966739966283165
v_subj(0).8,0.7536268476467287,0.2573047930665341,0.24852952732216116,0.5761948363441172,0.7480582676395003,0.9243626446611317,1.281385360153771,0.006121839854399256
v_subj(0).9,1.8502464917936945,0.2957818792245411,1.255401953435283,1.6570470155806027,1.8557091022616925,2.045182165176115,2.4370422761080786,0.009483230575060047
v_subj(1).0,2.6376517387210225,0.3194458734691089,2.0301218951382554,2.4248400360287987,2.6363679557082516,2.846560830355018,3.3084857343638148,0.0186849200296135
v_subj(1).1,2.0798084287472816,0.2739284486231157,1.52243590279058,1.8986212554735329,2.0941948776206694,2.262433292898742,2.599666399149104,0.01313918032605044
v_subj(1).2,2.867651646619444,0.2660761666826617,2.348666341226913,2.693986116838495,2.867115396055988,3.0487125337585974,3.3856004257597934,0.010829746411193091
v_subj(1).3,-0.5433493824445526,0.19434422254294803,-0.9126922187415503,-0.67835408327784,-0.5467034286238756,-0.4133619721072552,-0.1515051358628563,0.00586494799282649
v_subj(1).4,0.4486926441219216,0.26340758738536113,-0.06828043083647145,0.27132427091155964,0.4487679980335289,0.6212393161221144,0.9598017890822412,0.007273208320682159
v_subj(1).5,1.6009725622146067,0.3430873889632477,0.8651286072459374,1.3750036169466495,1.6126309311163143,1.842247631300751,2.2346383001232812,0.019736306241559795
v_subj(1).6,2.420710043784706,0.24480058710957525,1.9454262581129471,2.2611106010242166,2.4210540224990633,2.5815957818420596,2.91144800614645,0.01033992645428441
v_subj(1).7,1.7135081230621334,0.25757344680796423,1.2310809892348828,1.5362102106427247,1.7070595367939232,1.886686116739809,2.2349631468801565,0.01153875606340987
v_subj(1).8,3.559118514152427,0.5292863752854723,2.5715064746575735,3.1900272664692078,3.5387193283452896,3.902421310234046,4.600845199426338,0.015674528065342867
v_subj(1).9,1.414104347949705,0.2865274196118556,0.8529286154160394,1.2233503155808327,1.4088380220009427,1.6039644305411702,1.9780670498219308,0.008102435157437504
t,0.6631033976838565,0.011543866724681441,0.6402743955450712,0.6560677878729169,0.6629983625940705,0.6700488287207402,0.6878552572905408,0.0003236168435766496
t_std,0.03327468379842703,0.010425926393203123,0.01882168674393664,0.026198836269769515,0.03130750763898728,0.038191431813081766,0.05892351398331321,0.0003886936328453635
t_subj.0,0.6484036418851369,0.010963254345662723,0.623226137547315,0.6422100162037593,0.6495612715032165,0.6561922227619819,0.6658241675531845,0.0008059531059922071
t_subj.1,0.6328660514067289,0.013515879377081671,0.6034804148004097,0.6241158941777707,0.6340645977602037,0.6427428510577137,0.6549689396637829,0.0008661310907282345
t_subj.2,0.6305142110523451,0.013715633259692411,0.5996933259455245,0.6225680516563464,0.6319855607766315,0.6401516733388556,0.6529107832605916,0.0008119687394327928
t_subj.3,0.7013496745341293,0.0005380701199619308,0.7000868533052758,0.7010656898373416,0.7014352355406536,0.7017190010100026,0.7021641678305522,3.357152390732234e-05
t_subj.4,0.7014961616037284,0.0006165139569894663,0.7000848132612872,0.7010968002656706,0.7015744040666974,0.7019556362041702,0.7024939959618807,4.055519655350438e-05
t_subj.5,0.6626028336991024,0.009109584968907777,0.6452022198273487,0.6561466059018899,0.6627643292361985,0.6689529500212321,0.6808257146649549,0.000622841650923703
t_subj.6,0.6330329291805061,0.012125132406166118,0.605519979989554,0.6256903182449571,0.6336000182284535,0.6416161100630744,0.6549558750576847,0.0006885624990280058
t_subj.7,0.663974039226236,0.008796538299216729,0.6453507761967718,0.6589730724372113,0.6648710658952635,0.6702553881539466,0.6776520204747849,0.000526890915981369
t_subj.8,0.6843250546890688,0.0025550647477056757,0.6786500071400166,0.6827781458787812,0.6845048399398348,0.6860344162239835,0.6889549223229247,0.00011964427363040074
t_subj.9,0.6740007249459302,0.004508982856075049,0.6643050967480164,0.6712698432550903,0.6742258673729195,0.6771695309673238,0.681741222685494,0.00022521012968796213
z,0.713927120063179,0.02542428868572657,0.6617490571126591,0.6972007398932119,0.7143325548102549,0.7316025573357512,0.7629408653143959,0.000931423461926857
z_std,0.3681936062869594,0.02684012765473524,0.31756586539134624,0.3496661619866984,0.3682058272543957,0.38592603246870283,0.42075572848862997,0.0009851507892804788
z_subj.0,0.5817239779361547,0.042428307773991654,0.4963372580377102,0.5548389456902991,0.5840613282012277,0.6115228762839212,0.6575953850881443,0.0029817927897452965
z_subj.1,0.6244674568865286,0.049438059753448366,0.5216269402527374,0.5901588323973319,0.631975142123804,0.6621115516099946,0.7056966789190124,0.003537110469319103
z_subj.2,0.5819791665190398,0.036685651277156374,0.5069403820981823,0.5589437921302629,0.5830552148046338,0.6064914742463653,0.6534989004910303,0.00230421686107055
z_subj.3,0.9482648117885425,0.006806453889951743,0.93292907988864,0.944255881316073,0.948834650148915,0.9529337519984228,0.9599207749534533,0.00044666003108375643
z_subj.4,0.9242446599609968,0.011678890191530006,0.9000975807495702,0.9166151804606376,0.9251966616417633,0.9325075002627353,0.944944990069138,0.0008593256181247122
z_subj.5,0.654293725470516,0.04550956760234089,0.5736146236217264,0.6219762565681712,0.6515538455898825,0.6819067386727,0.7550202445870617,0.0033993044695738127
z_subj.6,0.559896758399081,0.03665478428234239,0.48811471825028635,0.5365716811784711,0.559144837527831,0.584160468782259,0.6335066743855005,0.002164456319418236
z_subj.7,0.7499748373942664,0.03577285939064534,0.6771195753860347,0.7265222817201442,0.7513830977847086,0.7752176637640351,0.8172846800277374,0.0027121720554445896
z_subj.8,0.6411561274076796,0.022253447350582076,0.5964031038972938,0.6269408970668279,0.6410850895731979,0.656996285721155,0.6824782125381105,0.0008829515573852142
z_subj.9,0.623427313532818,0.025522628860247126,0.5718876578254537,0.6069927937511196,0.6235368880491826,0.640469798511566,0.6723485467553508,0.0011079615918861542
