,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.418698142868963,0.4388477189007977,0.7423752147986501,1.0954960960110984,1.3653624119620487,1.6717105560604066,2.388727024228042,0.021976604637229585
a_std,2.343839425442188,0.7722238560298686,1.1793943390740194,1.7877409355408072,2.2422354216581697,2.7827755121383904,4.116282190208529,0.039210971405339926
a_subj.0,1.1065503764308944,0.0332683716996369,1.0447022448721928,1.0835048284773097,1.1061471720120952,1.1297084684503051,1.1746006850355606,0.0009441525362871061
a_subj.1,1.0847747874961056,0.03214112420698878,1.0228893044891567,1.062469807379786,1.0833621111989953,1.106296664723077,1.1501187339366032,0.0008843058549015776
a_subj.2,1.2715597963604188,0.053928159883206324,1.1570317335168345,1.2398742381065964,1.2722717492348399,1.3068767208351648,1.3706183434371821,0.0026980638612883966
a_subj.3,6.369951259211304,1.2185054515851714,3.019652909525152,5.744660093567074,6.470791844761852,7.171485645914715,8.396089794139359,0.11924896432189769
a_subj.4,7.10900879007335e-08,3.579513450031159e-07,2.2820908061738865e-08,2.429122325212728e-08,2.5346096055554626e-08,2.6678573920152613e-08,3.2323386865457014e-07,3.3682974187163904e-08
a_subj.5,1.0924378671717019,0.03938871562960859,1.0158974246201986,1.066973954866873,1.0917770418699448,1.1172945879855891,1.1721973169411888,0.001167564519907917
a_subj.6,0.9099049328156438,0.0333478474345696,0.8454390955253093,0.8881951236315097,0.9094765182282292,0.9317696991963876,0.9796514520349682,0.0009878494893221551
a_subj.7,1.0544063236310333,0.03329919514197538,0.990963926505784,1.0310578993043154,1.054525111897588,1.076129438768589,1.1202916177356412,0.0008739816703873017
a_subj.8,0.8968737040663094,0.032388525336720035,0.8372237948494166,0.8750615022303555,0.8956115083025948,0.9177725900675016,0.963405573198093,0.001177045514951854
a_subj.9,1.4040102773937255,0.049896129208777104,1.310152111681192,1.3703332781045123,1.4018075137945745,1.4364600599623167,1.506591868563567,0.0015250735219213924
a_subj.10,1.1156546701347305,0.03557489924857656,1.0504335129506526,1.0910784749602773,1.1142384622451202,1.137552436960601,1.188524331238801,0.001000695621028466
v(0),-0.01761740706367282,0.9333803553658584,-1.8610565101133614,-0.6383707434575535,-0.029827101294743585,0.5712969481578594,1.8653742142016425,0.02039462305626007
v(1),0.6393747622651982,0.8806481862503767,-1.088763610665211,0.04523868210324472,0.6276495188321556,1.2314423442514246,2.3491287265985816,0.019947321338598605
v_std,2.9608941951315555,0.5021892678433852,2.118071999862095,2.60393932108852,2.9063089549888668,3.2398114469984876,4.084354683097617,0.019952935819373078
v_subj(0).0,0.1984887251754958,0.17885151045993028,-0.14580268909320016,0.07575148478829963,0.20099386445923,0.3194260992167673,0.5596718134461183,0.004196012447858708
v_subj(0).1,0.012318063562946084,0.1841736176324477,-0.3452934673279165,-0.11711206510094163,0.015093479351626193,0.13762848285467588,0.3713574990873061,0.004827391182057071
v_subj(0).2,-1.8161245479002748,0.22053149660599447,-2.287886631676506,-1.9511851776115658,-1.8097489273419058,-1.6709045903001907,-1.4035895796409406,0.009531099088785596
v_subj(0).3,7.505349228581688,0.6206956080535683,6.07013400657832,7.140527373483072,7.594062137181226,7.9383448968870605,8.508307398132938,0.05584152659586681
v_subj(0).4,-0.07876350770903881,3.2201373241022937,-6.474331192540216,-2.1530890759288495,-0.10193323353559247,2.06023928083692,6.301294780542359,0.07573628054253109
v_subj(0).5,-1.0413004560468198,0.21932124037333586,-1.4511036150837966,-1.1885365364362332,-1.0465539280959841,-0.8971898112650087,-0.5920483815295667,0.006684359785833975
v_subj(0).6,-2.4636050101460545,0.32002680430961405,-3.069419244447561,-2.6801408210888296,-2.45806201030258,-2.2484646252503087,-1.8484862315048578,0.011498057081234912
v_subj(0).7,-0.43857019415163534,0.18140117279529108,-0.794735337045049,-0.5659332016446392,-0.4353873144395477,-0.31551168590855183,-0.09061260058483789,0.004279746368439615
v_subj(0).8,-2.5932151335579556,0.3168893819840349,-3.2352515398753927,-2.799432067659179,-2.582512821702064,-2.379957265076062,-1.989708852027117,0.01206195356933018
v_subj(0).9,-1.1957508759082869,0.16977482587293702,-1.5193802168476047,-1.310382706937241,-1.198004214485278,-1.0835557005254035,-0.8645013487294892,0.005414706257368157
v_subj(0).10,-0.474771106866521,0.17957562872578361,-0.8344636516180415,-0.5878848306574107,-0.47150081993093995,-0.3589293137241003,-0.1258202951005264,0.004400767968961064
v_subj(1).0,0.1676146590108403,0.18592384008018645,-0.19743039541811813,0.04331610879100711,0.16422666904388789,0.29348346077552495,0.5287696872483764,0.004479312566297283
v_subj(1).1,-0.15037994051136463,0.1825473893446313,-0.49632130779626854,-0.2759706448934064,-0.15202326673257405,-0.026688354419016846,0.21023439367217633,0.0047754903430645675
v_subj(1).2,0.8227879362884388,0.2128099058734173,0.4079095455459396,0.6812589823342162,0.823659742894161,0.9653602255580995,1.2319221489490813,0.005601468078725369
v_subj(1).3,8.529780167874357,0.6240999687989249,7.066304528721797,8.178438147921618,8.601947562343545,8.95449818146504,9.560131968767658,0.05551666831463005
v_subj(1).4,0.6629174733692366,3.0730026073295855,-5.571857345418347,-1.3767009492210573,0.6045062658502518,2.7357282185565417,6.644015873062131,0.0672618274514695
v_subj(1).5,1.2113972578032428,0.24549665346508898,0.7065686742451041,1.0459248360119837,1.2194876509430284,1.3774046046253154,1.6871473719644654,0.007092261429311765
v_subj(1).6,-1.954279586907501,0.3182553274629912,-2.5869247650589102,-2.161907277243947,-1.9563000727838475,-1.7515768287940947,-1.3337866913167897,0.012580762638660523
v_subj(1).7,-0.23938638729991052,0.18030260941462403,-0.5795326639653999,-0.3588596029487644,-0.24060514137067301,-0.11919386033277302,0.10361861191192712,0.004291472721607915
v_subj(1).8,-2.1803723152169763,0.30763578538965525,-2.822717416309879,-2.3741684438447876,-2.175174090111569,-1.974928788573739,-1.596497871735739,0.012232465276936824
v_subj(1).9,-1.067940443233956,0.17496106548494503,-1.415211563134906,-1.1853302956838303,-1.06559133089141,-0.9525504994558394,-0.7106877685785618,0.004702491923404028
v_subj(1).10,-0.24753195756515664,0.18218922972881618,-0.6094183795964881,-0.3728516115011181,-0.24306319744897392,-0.12491916537219461,0.10318400161417107,0.004561852821705221
t,0.3533327478115391,0.058834787740906044,0.2601711431893634,0.31334857960454165,0.34716280949339895,0.38233661205490066,0.4846275291096237,0.0018525259872886016
t_std,0.18254118627475968,0.06339418938872446,0.10607877722141482,0.14093021324708313,0.16926749468201857,0.20703408291624323,0.3392420464662692,0.002510878455076132
t_subj.0,0.23975138409901875,0.005081196803825514,0.22838063479540896,0.2367980129767309,0.2401495238745267,0.24321041436544938,0.24878605558725878,0.00014510316623784445
t_subj.1,0.24661933926974006,0.0047311744614658355,0.23626442003169137,0.24353968215407798,0.24704817052568062,0.250086692704783,0.25468095442308314,0.000125412251302681
t_subj.2,0.3068664121044245,0.014199848193001545,0.2951006108009892,0.30144289713892714,0.30463964937518934,0.3075095578142809,0.37178405006779297,0.001245066030559271
t_subj.3,0.14467343483739156,0.03378566080386677,0.09060083543572592,0.11785289446071892,0.14088066546560296,0.1714287191651374,0.2123039457937362,0.0031947849294714113
t_subj.4,0.6799999999999998,0.0,0.6799999999999998,0.6799999999999998,0.6799999999999998,0.6799999999999998,0.6799999999999998,3.3306690738754695e-17
t_subj.5,0.35782397156324763,0.004536384336981538,0.3494955986362041,0.3545242069815545,0.35740468425988803,0.36148581081696973,0.3657983447594585,0.00013962137919508113
t_subj.6,0.4946109698656224,0.00714345341581631,0.4812412092034486,0.4919807054101927,0.49498352729711426,0.496972532692333,0.5124518552811931,0.0003637066983770952
t_subj.7,0.231419988778612,0.005476365509630781,0.2196611788427438,0.22778753663785867,0.2320036426922177,0.23522299420603984,0.2410130348609718,0.00014275248857247168
t_subj.8,0.5104759989890244,0.0017766147784710306,0.5066914194684533,0.5094175420192872,0.5105678112329298,0.5117652318361554,0.5134743265090809,5.4431221958097e-05
t_subj.9,0.21985728490341763,0.00848076494383148,0.20188389497888765,0.2145284002824999,0.22024225695253422,0.2255835261560588,0.2350398303702642,0.00025943092170002793
t_subj.10,0.23525751830310446,0.00548993111370688,0.22374732136459535,0.23184162163474303,0.23561039325642402,0.2391836636249466,0.24483900701836944,0.00016181136576792678
z,0.5705471148531849,0.027658872291255274,0.48734774044311485,0.5614056851088389,0.5741803695104271,0.5856455928286558,0.609423322987138,0.0021656421837434074
z_std,0.21627470094205065,0.05448919769400941,0.15865792608221577,0.18924762996327257,0.20737780823535779,0.2268317590144734,0.41845931967736555,0.00484780643094052
z_subj.0,0.5103500262760438,0.020440295981001055,0.46990712529921735,0.49646218624207794,0.5108104426260531,0.5243676968379947,0.5509334233345128,0.0005961745921696541
z_subj.1,0.4961170846152706,0.020774599569217244,0.45373712592763515,0.4825325296822542,0.49637075428740335,0.5101228003363263,0.5377012271692385,0.0006791179820600269
z_subj.2,0.620076990287743,0.023010148715357955,0.5752106610024856,0.6046423918335326,0.6199689715763009,0.6358343399759572,0.6649538765093439,0.0008697146704959779
z_subj.3,0.5603114431271109,0.06211432700970031,0.3548915047285563,0.5387976461509864,0.5688290273426081,0.5947995826375276,0.6403372577238071,0.005960508535300134
z_subj.4,0.41754850059116927,0.08368953387912342,0.03295099820161307,0.41014859053071107,0.4338195677446635,0.45394271471672976,0.4914593359504767,0.007847257487488397
z_subj.5,0.6202219043618519,0.024269665913759404,0.5709694035433267,0.6040324633964108,0.6205753983686807,0.6370585311564974,0.6670170532090174,0.0009286970763858739
z_subj.6,0.6522216740494132,0.026412620859708254,0.5942944483864242,0.6362892023778483,0.6540158079778371,0.6692652776371125,0.7008284665552335,0.0011159259243369046
z_subj.7,0.57159320621319,0.0190303059580722,0.5353981537912456,0.5583605221437768,0.5719523056980437,0.584693263626161,0.6086066551937473,0.00044377163788631997
