held_condition_id,held_source_group_ids,P,T_ms,W_ms,v_self_real,v_self_pred,v_stranger_real,v_stranger_pred,a_real,a_pred,t_real,t_pred,z_real,z_pred,SPE_v_real,SPE_v_pred,v_self_error,v_stranger_error,a_error,t_error,z_error,SPE_v_error
1,1,0.0,30.0,300.0,-3.3853675107140777,-0.06481839711563561,-3.3624685768355094,-0.28802741316472746,2.0149417461389394,0.2630696431839473,0.2634118122343621,0.4417430571785768,0.748861426687101,0.2530696431839473,-0.02289893387856834,0.22320901604909185,3.320549113598442,3.074441163670782,-1.7518721029549922,0.1783312449442147,-0.49579178350315367,0.2461079499276602
2,2,0.0,30.0,600.0,-2.5309410341081247,-0.33518206361404335,-2.6198594305648983,-0.9245091706853672,1.1804457894582934,1.1192761867604564,0.4360766407306164,0.3032512475316232,0.5532016234247578,0.656062952318591,0.08891839645677369,0.5893271070713239,2.195758970494081,1.6953502598795311,-0.061169602697837,-0.13282539319899322,0.10286132889383326,0.5004087106145502
3,5,8.0,100.0,1100.0,1.3493437337358145,-0.35277432388065244,0.6354979776881481,-0.6251719096159091,1.3350816408531332,1.9693042444467872,0.3982247871373518,0.4650557394184367,0.45224806462448686,0.5504781405984499,0.7138457560476664,0.27239758573525663,-1.702118057616467,-1.2606698873040572,0.634222603593654,0.06683095228108488,0.09823007597396305,-0.4414481703124098
4,3,120.0,30.0,600.0,-1.8927058135663373,0.7402258393791548,-1.733430140927776,0.4254293845941176,1.2175526658703222,1.1147236583259748,0.348244637054752,0.39514338632241697,0.5650577857870172,0.5646794922490189,-0.15927567263856135,0.31479645478503715,2.632931652945492,2.1588595255218936,-0.10282900754434743,0.04689874926766496,-0.00037829353799823107,0.4740721274235985
5,7,120.0,30.0,800.0,1.204834387296714,-0.26528126405092367,0.7525932239205108,0.9577108682132394,1.0915668016810178,2.2887599035290385,0.40497988003871593,0.34799001984370853,0.4970102798494656,0.5001094309523227,0.45224116337620324,-1.222992132264163,-1.4701156513476377,0.2051176442927286,1.1971931018480206,-0.0569898601950074,0.003099151102857134,-1.6752332956403664
6,4,120.0,80.0,600.0,0.6393747622651982,-0.422953914278289,-0.0176174070636728,-0.38713274060701486,1.418698142868963,1.3123196510456598,0.3533327478115391,0.31726491673368684,0.5705471148531849,0.5618685218215411,0.656992169328871,-0.03582117367127413,-1.0623286765434872,-0.36951533354334204,-0.10637849182330306,-0.036067831077852275,-0.008678593031643755,-0.6928133430001451
7,8,120.0,80.0,800.0,2.814623144030959,-0.11789128898530771,2.5543414872066847,-0.18271432236308183,2.4160854634972533,1.3709011308661527,0.3516796487420364,0.4052214483859645,0.4983615383968596,0.5071383785534391,0.26028165682427407,0.06482303337777412,-2.9325144330162667,-2.7370558095697666,-1.0451843326311006,0.053541799643928134,0.008776840156579535,-0.19545862344649995
8,6,120.0,500.0,1500.0,1.8119225249466573,0.5926045499090096,1.1661497402917866,-0.3528073109454241,1.476928401762092,1.9425310068423909,0.6631033976838565,0.3651357362499105,0.713927120063179,0.5537510206857045,0.6457727846548706,0.9454118608544337,-1.2193179750376477,-1.5189570512372108,0.4656026050802988,-0.297967661433946,-0.16017609937747457,0.2996390761995631
