condition_id,source_group_ids,P,T_ms,W_ms,M_ms,n_source_groups,n_subjects,source_table,v_stranger_mean,v_self_mean,a_mean,t_mean,z_mean,SPE_v,v_stranger_std,v_self_std,a_std,t_std,z_std,v_stranger_q025,v_self_q025,a_q025,t_q025,z_q025,v_stranger_q975,v_self_q975,a_q975,t_q975,z_q975,omission_rate,acc,SPE_RT_ms
1,1,0.0,30.0,300.0,330.0,1,11,original_merge_duplicate_designs,-3.3624685768355094,-3.3853675107140777,2.0149417461389394,0.2634118122343621,0.748861426687101,-0.02289893387856834,2.9532979115369176,2.8464725437320486,0.5110535119656962,0.06247275850104081,0.0341879620907526,-8.9792005106065,-8.891809003173273,1.1448192993793846,0.1754611410955595,0.6748135142577862,2.597912307166685,2.2462520705147644,3.117795919124182,0.4224824868014873,0.8092589604719173,0.7230769230769231,0.1486013986013986,2.159234545682466
2,2,0.0,30.0,600.0,630.0,1,12,original_merge_duplicate_designs,-2.6198594305648983,-2.5309410341081247,1.1804457894582934,0.4360766407306164,0.5532016234247578,0.08891839645677369,2.917459918752131,2.9657752218277547,0.3987796573054792,0.0732668529776238,0.0387582610946539,-8.330278764118871,-8.366215057205277,0.5251082293575696,0.3160197229908739,0.4760311036012309,3.0587701999141883,3.189214796879801,2.104837495479095,0.5960496169877989,0.6229199040402907,0.5243589743589744,0.2618589743589744,20.56987116819846
3,5,8.0,100.0,1100.0,1200.0,1,11,original_merge_duplicate_designs,0.6354979776881481,1.3493437337358145,1.3350816408531332,0.3982247871373518,0.45224806462448686,0.7138457560476664,0.2814378347940686,0.2791987394944302,0.0458598238990956,0.0505326082136836,0.015083040724631498,0.0835666324524874,0.7983481504026513,1.2452408974495963,0.3077165189539353,0.4231780790071007,1.1947757252183893,1.900289961450116,1.432358417206404,0.5084566602884926,0.481786087940006,0.10944055944055943,0.6832167832167833,-62.494271480156385
4,3,120.0,30.0,600.0,630.0,1,10,original_merge_duplicate_designs,-1.733430140927776,-1.8927058135663373,1.2175526658703222,0.348244637054752,0.5650577857870172,-0.15927567263856135,2.6444502126227727,2.664894878469685,0.3909661251025957,0.0648869628300917,0.0206705964294473,-7.243622453311419,-7.7262106943330995,0.5742163397715495,0.2489325002676325,0.5172694022569353,3.435103539297187,3.3074562682947244,2.0927951904193245,0.5061404516321365,0.5972674513907876,0.3861538461538462,0.3253846153846154,21.643589966486786
5,4,120.0,80.0,600.0,680.0,1,11,original_merge_duplicate_designs,-0.0176174070636728,0.6393747622651982,1.418698142868963,0.3533327478115391,0.5705471148531849,0.656992169328871,0.9333803553658584,0.8806481862503767,0.4388477189007977,0.058834787740906,0.0276588722912552,-1.8610565101133607,-1.088763610665211,0.7423752147986501,0.2601711431893634,0.4873477404431148,1.8653742142016425,2.3491287265985816,2.388727024228042,0.4846275291096237,0.609423322987138,0.38391608391608395,0.4513986013986014,-3.4117049453072923
6,"7,8",120.0,80.0,800.0,880.0,2,23,original_merge_duplicate_designs,1.6142989150573768,1.9747333579087443,1.7250322486366088,0.37948846507073875,0.4976565339373497,0.3604344428513675,0.5952625768115175,0.595951974234994,0.25994642017577607,0.060365085085687234,0.017009033683198328,0.0670465148956636,0.4976225583321366,1.0056808697758053,0.2216978377742506,0.4633944226113416,4.256259256835298,4.539707820102297,3.4900248510255136,0.5488582896548095,0.5328838410438881,0.14481605351170568,0.6882943143812709,-12.832525940248313
7,6,120.0,500.0,1500.0,2000.0,1,10,original_merge_duplicate_designs,1.1661497402917866,1.8119225249466573,1.476928401762092,0.6631033976838565,0.713927120063179,0.6457727846548706,0.3769360066407746,0.3777564288373022,0.1944627211836331,0.0115438667246814,0.0254242886857265,0.4224482442436615,1.0674366346944382,1.1595385246410808,0.6402743955450712,0.6617490571126591,1.9340494957354168,2.530326553132337,1.916300265318826,0.6878552572905408,0.7629408653143959,0.05615384615384615,0.8873076923076922,-67.83278192022601
