rt_center_ms,rt_lo_ms,rt_hi_ms,n_self,n_stranger,n_total,p_self,p_stranger,spe,se_spe,spe_ci_lo,spe_ci_hi,z_stat,p_value,significant_05
384.14643998257804,234.14643998257804,534.146439982578,3857,3413,7270,0.6810992999740731,0.5320832112510987,0.14901608872297445,0.011369333091551076,0.12673219586353435,0.17129998158241455,13.106845188106345,0.0,True
459.14643998257804,309.14643998257804,609.146439982578,5387,4567,9954,0.6792277705587525,0.5200350339391285,0.15919273661962396,0.00975180359890556,0.14007920156576906,0.17830627167347887,16.324440397619377,0.0,True
534.146439982578,384.14643998257804,684.146439982578,6887,6006,12893,0.6346740235225787,0.4958374958374958,0.13883652768508292,0.008676918046738659,0.12182976831347515,0.1558432870566907,16.000672927557105,0.0,True
609.146439982578,459.14643998257804,759.146439982578,7906,6979,14885,0.5975208702251454,0.47958160194870325,0.11793926827644219,0.008135148549055757,0.10199437712029291,0.13388415943259147,14.497494122603495,0.0,True
684.146439982578,534.146439982578,834.146439982578,7651,7095,14746,0.5528689060253562,0.4790697674418605,0.07379913858349574,0.00821489362707125,0.05769794707443609,0.08990033009255538,8.983578112356689,0.0,True
759.146439982578,609.146439982578,909.146439982578,5953,5893,11846,0.5094910129346548,0.4804004751399966,0.0290905377946582,0.009183601071301041,0.011090679694908161,0.047090395894408235,3.167661309414537,0.0015367043181315765,True
834.146439982578,684.146439982578,984.146439982578,4224,4241,8465,0.49455492424242425,0.49728837538316434,-0.002733451140740084,0.0108685424224233,-0.024035794288689752,0.018568892007209584,-0.25150117048819703,0.8014266573518505,False
909.146439982578,759.146439982578,1059.1464399825782,2560,2895,5455,0.44921875,0.5084628670120898,-0.05924411701208976,0.013527009207309579,-0.08575705505841653,-0.03273117896576298,-4.379690743470188,1.1884785301896628e-05,True
984.146439982578,834.146439982578,1134.1464399825782,1588,1853,3441,0.4433249370277078,0.5002698327037237,-0.056944895676015905,0.017038906464299026,-0.090341152346042,-0.023548639005989816,-3.342051075597509,0.0008316175665852299,True
1059.1464399825782,909.1464399825782,1209.1464399825782,923,1130,2053,0.42145178764897073,0.47168141592920354,-0.05022962828023281,0.022015917624132762,-0.09338082682353302,-0.0070784297369325955,-2.281514181592575,0.022518038498248405,True
