groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
8,5,1,23,2,practice,1,120,0.08,0.8,square,self,j,NA,NA,0
8,5,1,23,2,practice,2,120,0.08,0.8,square,stranger,f,NA,NA,0
8,5,1,23,2,practice,3,120,0.08,0.8,circle,self,f,j,0.695382600068115,0
8,5,1,23,2,practice,4,120,0.08,0.8,circle,stranger,j,NA,NA,0
8,5,1,23,2,practice,5,120,0.08,0.8,square,self,j,NA,NA,0
8,5,1,23,2,practice,6,120,0.08,0.8,square,stranger,f,j,0.757317900075577,0
8,5,1,23,2,practice,7,120,0.08,0.8,circle,self,f,f,0.656681600026786,1
8,5,1,23,2,practice,8,120,0.08,0.8,circle,stranger,j,j,0.655936800059862,1
8,5,1,23,2,practice,9,120,0.08,0.8,square,stranger,f,f,0.693050300003961,1
8,5,1,23,2,practice,10,120,0.08,0.8,square,self,j,j,0.639967199997045,1
8,5,1,23,2,practice,11,120,0.08,0.8,circle,self,f,f,0.46659520000685,1
8,5,1,23,2,practice,12,120,0.08,0.8,circle,stranger,j,j,0.545204600086436,1
8,5,1,23,2,practice,13,120,0.08,0.8,circle,stranger,j,f,0.690784599981271,0
8,5,1,23,2,practice,14,120,0.08,0.8,square,stranger,f,j,0.706863999948837,0
8,5,1,23,2,practice,15,120,0.08,0.8,square,self,j,j,0.610253699938767,1
8,5,1,23,2,practice,16,120,0.08,0.8,circle,self,f,f,0.578802600037307,1
8,5,1,23,2,practice,17,120,0.08,0.8,circle,self,f,j,0.657812500023283,0
8,5,1,23,2,practice,18,120,0.08,0.8,square,self,j,f,0.543649500003085,0
8,5,1,23,2,practice,19,120,0.08,0.8,square,stranger,f,f,0.705318399937823,1
8,5,1,23,2,practice,20,120,0.08,0.8,circle,stranger,j,j,0.643850399996154,1
8,5,1,23,2,practice,21,120,0.08,0.8,circle,self,f,f,0.592858999967575,1
8,5,1,23,2,practice,22,120,0.08,0.8,square,stranger,f,f,0.78811860003043,1
8,5,1,23,2,practice,23,120,0.08,0.8,square,self,j,j,0.658111999975517,1
8,5,1,23,2,practice,24,120,0.08,0.8,circle,stranger,j,j,0.559216500027105,1
8,5,1,23,2,practice,25,120,0.08,0.8,square,self,j,j,0.657821399974637,1
8,5,1,23,2,practice,26,120,0.08,0.8,circle,stranger,j,j,0.658835200010799,1
8,5,1,23,2,practice,27,120,0.08,0.8,square,stranger,f,f,0.771338000078686,1
8,5,1,23,2,practice,28,120,0.08,0.8,circle,self,f,f,0.673730100039393,1
8,5,1,23,2,practice,29,120,0.08,0.8,circle,stranger,j,j,0.563933699973859,1
8,5,1,23,2,practice,30,120,0.08,0.8,circle,self,f,f,0.576769500039518,1
8,5,1,23,2,practice,31,120,0.08,0.8,square,self,j,j,0.657006199937314,1
8,5,1,23,2,practice,32,120,0.08,0.8,square,stranger,f,f,0.660283999983221,1
8,5,1,23,2,practice,33,120,0.08,0.8,circle,stranger,j,j,0.640617100056261,1
8,5,1,23,2,practice,34,120,0.08,0.8,square,self,j,j,0.626959100016393,1
8,5,1,23,2,practice,35,120,0.08,0.8,square,stranger,f,j,0.674639799981378,0
8,5,1,23,2,practice,36,120,0.08,0.8,circle,self,f,f,0.451004600035958,1
8,5,1,23,2,practice,37,120,0.08,0.8,circle,self,f,f,0.612536399974488,1
8,5,1,23,2,practice,38,120,0.08,0.8,circle,stranger,j,j,0.643657200038433,1
8,5,1,23,2,practice,39,120,0.08,0.8,square,stranger,f,f,0.725312800030224,1
8,5,1,23,2,practice,40,120,0.08,0.8,square,self,j,j,0.721729999990202,1
8,5,1,23,2,practice,41,120,0.08,0.8,square,stranger,f,f,0.576096300035715,1
8,5,1,23,2,practice,42,120,0.08,0.8,circle,stranger,j,j,0.545308800064959,1
8,5,1,23,2,practice,43,120,0.08,0.8,square,self,j,j,0.691169400000945,1
8,5,1,23,2,practice,44,120,0.08,0.8,circle,self,f,f,0.706539500039071,1
8,5,1,23,2,practice,45,120,0.08,0.8,circle,stranger,j,j,0.606785099953413,1
8,5,1,23,2,practice,46,120,0.08,0.8,square,self,j,j,0.595290899975225,1
8,5,1,23,2,practice,47,120,0.08,0.8,square,stranger,f,f,0.819645600044169,1
8,5,1,23,2,practice,48,120,0.08,0.8,circle,self,f,f,0.562640900025144,1
8,5,1,23,2,practice,49,120,0.08,0.8,square,self,j,j,0.611626100027934,1
8,5,1,23,2,practice,50,120,0.08,0.8,circle,stranger,j,j,0.643661400070414,1
8,5,1,23,2,practice,51,120,0.08,0.8,circle,self,f,f,0.737158700008877,1
8,5,1,23,2,practice,52,120,0.08,0.8,square,stranger,f,j,0.658099299995229,0
8,5,1,23,2,practice,53,120,0.08,0.8,square,stranger,f,f,0.513371699955314,1
8,5,1,23,2,practice,54,120,0.08,0.8,square,self,j,j,0.562176499981433,1
8,5,1,23,2,practice,55,120,0.08,0.8,circle,self,f,f,0.402082899934612,1
8,5,1,23,2,practice,56,120,0.08,0.8,circle,stranger,j,j,0.417973100091331,1
8,5,1,23,2,practice,57,120,0.08,0.8,square,self,j,f,0.339307900052518,0
8,5,1,23,2,practice,58,120,0.08,0.8,square,stranger,f,f,0.621548500028439,1
8,5,1,23,2,practice,59,120,0.08,0.8,circle,stranger,j,j,0.498922899947502,1
8,5,1,23,2,practice,60,120,0.08,0.8,circle,self,f,f,0.538057700032368,1
8,5,1,23,2,practice,61,120,0.08,0.8,square,self,j,j,0.532602800056338,1
8,5,1,23,2,practice,62,120,0.08,0.8,square,stranger,f,f,0.544995100004598,1
8,5,1,23,2,practice,63,120,0.08,0.8,circle,stranger,j,j,0.54781710007228,1
8,5,1,23,2,practice,64,120,0.08,0.8,circle,self,f,f,0.530584499938414,1
8,5,1,23,2,practice,65,120,0.08,0.8,square,stranger,f,j,0.466634900076315,0
8,5,1,23,2,practice,66,120,0.08,0.8,square,self,j,j,0.819040599977598,1
8,5,1,23,2,practice,67,120,0.08,0.8,circle,self,f,f,0.546546899946406,1
8,5,1,23,2,practice,68,120,0.08,0.8,circle,stranger,j,j,0.466339300037362,1
8,5,1,23,2,practice,69,120,0.08,0.8,circle,stranger,j,j,0.60883120005019,1
8,5,1,23,2,practice,70,120,0.08,0.8,square,self,j,j,0.450417299987748,1
8,5,1,23,2,practice,71,120,0.08,0.8,circle,self,f,f,0.483859499916434,1
8,5,1,23,2,practice,72,120,0.08,0.8,square,stranger,f,f,0.35388419998344,1
8,5,1,23,2,practice,73,120,0.08,0.8,circle,self,f,f,0.512407399946824,1
8,5,1,23,2,practice,74,120,0.08,0.8,circle,stranger,j,f,0.625754300039262,0
8,5,1,23,2,practice,75,120,0.08,0.8,square,self,j,j,0.563243199954741,1
8,5,1,23,2,practice,76,120,0.08,0.8,square,stranger,f,j,0.643766099936329,0
8,5,1,23,2,practice,77,120,0.08,0.8,circle,stranger,j,j,0.739769299980253,1
8,5,1,23,2,practice,78,120,0.08,0.8,square,self,j,j,0.703689399990253,1
8,5,1,23,2,practice,79,120,0.08,0.8,square,stranger,f,f,0.660266499966383,1
8,5,1,23,2,practice,80,120,0.08,0.8,circle,self,f,f,0.575650200014934,1
8,5,1,23,2,practice,81,120,0.08,0.8,square,self,j,j,0.531561099924147,1
8,5,1,23,2,practice,82,120,0.08,0.8,circle,self,f,f,0.528816100093536,1
8,5,1,23,2,practice,83,120,0.08,0.8,circle,stranger,j,j,0.626491899951361,1
8,5,1,23,2,practice,84,120,0.08,0.8,square,stranger,f,j,0.515496299951337,0
8,5,1,23,2,practice,85,120,0.08,0.8,circle,self,f,f,0.5429817000404,1
8,5,1,23,2,practice,86,120,0.08,0.8,square,self,j,j,0.499867500038818,1
8,5,1,23,2,practice,87,120,0.08,0.8,circle,stranger,j,f,0.59296570008155,0
8,5,1,23,2,practice,88,120,0.08,0.8,square,stranger,f,j,0.546946699963883,0
8,5,1,23,2,practice,89,120,0.08,0.8,circle,stranger,j,j,0.706858600024134,1
8,5,1,23,2,practice,90,120,0.08,0.8,square,self,j,j,0.627391500049271,1
8,5,1,23,2,practice,91,120,0.08,0.8,square,stranger,f,j,0.707393800024875,0
8,5,1,23,2,practice,92,120,0.08,0.8,circle,self,f,f,0.642488999990746,1
8,5,1,23,2,practice,93,120,0.08,0.8,circle,self,f,f,0.428833800018765,1
8,5,1,23,2,practice,94,120,0.08,0.8,square,self,j,f,0.562354599940591,0
8,5,1,23,2,practice,95,120,0.08,0.8,circle,stranger,j,j,0.402105099987239,1
8,5,1,23,2,practice,96,120,0.08,0.8,square,stranger,f,j,0.548887900076807,0
8,5,1,23,2,practice,97,120,0.08,0.8,circle,stranger,j,j,0.575335099943914,1
8,5,1,23,2,practice,98,120,0.08,0.8,circle,self,f,f,0.46644109999761,1
8,5,1,23,2,practice,99,120,0.08,0.8,square,self,j,j,0.686657599988393,1
8,5,1,23,2,practice,100,120,0.08,0.8,square,stranger,f,f,0.580392000032589,1
8,5,1,23,2,practice,101,120,0.08,0.8,circle,self,f,f,0.609756899997592,1
8,5,1,23,2,practice,102,120,0.08,0.8,circle,stranger,j,j,0.561707100016065,1
8,5,1,23,2,practice,103,120,0.08,0.8,square,stranger,f,f,0.769475199980661,1
8,5,1,23,2,practice,104,120,0.08,0.8,square,self,j,j,0.608946399996057,1
8,5,1,23,2,practice,105,120,0.08,0.8,square,self,j,j,0.691476300009526,1
8,5,1,23,2,practice,106,120,0.08,0.8,circle,stranger,j,f,0.579660000046715,0
8,5,1,23,2,practice,107,120,0.08,0.8,circle,self,f,j,0.560671600047499,0
8,5,1,23,2,practice,108,120,0.08,0.8,square,stranger,f,j,0.531288099940866,0
8,5,1,23,2,practice,109,120,0.08,0.8,circle,self,f,f,0.546404400025494,1
8,5,1,23,2,practice,110,120,0.08,0.8,square,stranger,f,f,0.528095299960114,1
8,5,1,23,2,practice,111,120,0.08,0.8,square,self,j,j,0.528038999997079,1
8,5,1,23,2,practice,112,120,0.08,0.8,circle,stranger,j,j,0.659066200023517,1
8,5,1,23,2,practice,113,120,0.08,0.8,circle,stranger,j,j,0.610726600047201,1
8,5,1,23,2,practice,114,120,0.08,0.8,square,self,j,f,0.532369200023822,0
8,5,1,23,2,practice,115,120,0.08,0.8,square,stranger,f,j,0.611402499955148,0
8,5,1,23,2,practice,116,120,0.08,0.8,circle,self,f,f,0.623239099979401,1
8,5,1,23,2,practice,117,120,0.08,0.8,circle,stranger,j,NA,NA,0
8,5,1,23,2,practice,118,120,0.08,0.8,square,self,j,j,0.683450400014408,1
8,5,1,23,2,practice,119,120,0.08,0.8,square,stranger,f,f,0.659336699987762,1
8,5,1,23,2,practice,120,120,0.08,0.8,circle,self,f,f,0.49877629999537,1
8,5,1,23,2,formal,121,120,0.08,0.8,circle,stranger,j,j,0.568020700011402,1
8,5,1,23,2,formal,122,120,0.08,0.8,square,stranger,f,j,0.71188620000612,0
8,5,1,23,2,formal,123,120,0.08,0.8,circle,self,f,f,0.456360300071537,1
8,5,1,23,2,formal,124,120,0.08,0.8,square,self,j,j,0.648953599971719,1
8,5,1,23,2,formal,125,120,0.08,0.8,square,stranger,f,f,0.583630800014362,1
8,5,1,23,2,formal,126,120,0.08,0.8,circle,self,f,f,0.582157599972561,1
8,5,1,23,2,formal,127,120,0.08,0.8,circle,stranger,j,j,0.616142799961381,1
8,5,1,23,2,formal,128,120,0.08,0.8,square,self,j,NA,NA,0
8,5,1,23,2,formal,129,120,0.08,0.8,square,self,j,j,0.66997899999842,1
8,5,1,23,2,formal,130,120,0.08,0.8,circle,self,f,f,0.50516470009461,1
