groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
5,7,2,24,2,formal,1,8,0.1,1.1,square,self,f,f,0.93666619999567,1
5,7,2,24,2,formal,2,8,0.1,1.1,square,stranger,j,f,1.13962849997915,0
5,7,2,24,2,formal,3,8,0.1,1.1,circle,self,j,j,1.16363930003718,1
5,7,2,24,2,formal,4,8,0.1,1.1,circle,stranger,f,f,1.09036279999418,1
5,7,2,24,2,formal,5,8,0.1,1.1,square,self,f,f,0.869339300028514,1
5,7,2,24,2,formal,6,8,0.1,1.1,square,stranger,j,NA,NA,0
5,7,2,24,2,formal,7,8,0.1,1.1,circle,self,j,j,0.851866399985738,1
5,7,2,24,2,formal,8,8,0.1,1.1,circle,stranger,f,f,0.824616400001105,1
5,7,2,24,2,formal,9,8,0.1,1.1,square,stranger,j,NA,NA,0
5,7,2,24,2,formal,10,8,0.1,1.1,square,self,f,f,0.990468100004364,1
5,7,2,24,2,formal,11,8,0.1,1.1,circle,self,j,j,0.695719800016377,1
5,7,2,24,2,formal,12,8,0.1,1.1,circle,stranger,f,f,1.1120496999938,1
5,7,2,24,2,formal,13,8,0.1,1.1,circle,stranger,f,f,0.757346099999268,1
5,7,2,24,2,formal,14,8,0.1,1.1,square,stranger,j,j,0.889273200009484,1
5,7,2,24,2,formal,15,8,0.1,1.1,square,self,f,f,0.840634499967564,1
5,7,2,24,2,formal,16,8,0.1,1.1,circle,self,j,j,0.744106700003613,1
5,7,2,24,2,formal,17,8,0.1,1.1,circle,self,j,j,0.633293899998534,1
5,7,2,24,2,formal,18,8,0.1,1.1,square,self,f,f,1.01639299996896,1
5,7,2,24,2,formal,19,8,0.1,1.1,square,stranger,j,NA,NA,0
5,7,2,24,2,formal,20,8,0.1,1.1,circle,stranger,f,f,0.960881199978758,1
5,7,2,24,2,formal,21,8,0.1,1.1,circle,self,j,j,0.632688299985602,1
5,7,2,24,2,formal,22,8,0.1,1.1,square,stranger,j,j,1.19397860002937,1
5,7,2,24,2,formal,23,8,0.1,1.1,square,self,f,f,0.760840200004168,1
5,7,2,24,2,formal,24,8,0.1,1.1,circle,stranger,f,f,1.06487400003243,1
5,7,2,24,2,formal,25,8,0.1,1.1,square,self,f,f,1.00085290003335,1
5,7,2,24,2,formal,26,8,0.1,1.1,circle,stranger,f,f,1.03195969999069,1
5,7,2,24,2,formal,27,8,0.1,1.1,square,stranger,j,NA,NA,0
5,7,2,24,2,formal,28,8,0.1,1.1,circle,self,j,j,0.70391700003529,1
5,7,2,24,2,formal,29,8,0.1,1.1,circle,stranger,f,f,1.0021596000297,1
5,7,2,24,2,formal,30,8,0.1,1.1,circle,self,j,j,0.585047199972905,1
5,7,2,24,2,formal,31,8,0.1,1.1,square,self,f,f,0.906781000026967,1
5,7,2,24,2,formal,32,8,0.1,1.1,square,stranger,j,j,0.873428100021556,1
5,7,2,24,2,formal,33,8,0.1,1.1,circle,stranger,f,f,0.937377099995501,1
5,7,2,24,2,formal,34,8,0.1,1.1,square,self,f,f,0.873173200001474,1
5,7,2,24,2,formal,35,8,0.1,1.1,square,stranger,j,j,0.793208600021899,1
5,7,2,24,2,formal,36,8,0.1,1.1,circle,self,j,j,0.711883199983276,1
5,7,2,24,2,formal,37,8,0.1,1.1,circle,self,j,j,0.585165900003631,1
5,7,2,24,2,formal,38,8,0.1,1.1,circle,stranger,f,f,1.00214940001024,1
5,7,2,24,2,formal,39,8,0.1,1.1,square,stranger,j,NA,NA,0
5,7,2,24,2,formal,40,8,0.1,1.1,square,self,f,j,0.853463500039652,0
5,7,2,24,2,formal,41,8,0.1,1.1,square,stranger,j,f,1.12813339999411,0
5,7,2,24,2,formal,42,8,0.1,1.1,circle,stranger,f,f,0.826123599952552,1
5,7,2,24,2,formal,43,8,0.1,1.1,square,self,f,f,0.938606000039726,1
5,7,2,24,2,formal,44,8,0.1,1.1,circle,self,j,j,0.553782199975103,1
5,7,2,24,2,formal,45,8,0.1,1.1,circle,stranger,f,f,0.777637500024866,1
5,7,2,24,2,formal,46,8,0.1,1.1,square,self,f,f,1.00015090004308,1
5,7,2,24,2,formal,47,8,0.1,1.1,square,stranger,j,j,0.746932100038975,1
5,7,2,24,2,formal,48,8,0.1,1.1,circle,self,j,j,0.729977999988478,1
5,7,2,24,2,formal,49,8,0.1,1.1,square,self,f,f,0.696827199950349,1
5,7,2,24,2,formal,50,8,0.1,1.1,circle,stranger,f,f,0.744094900030177,1
5,7,2,24,2,formal,51,8,0.1,1.1,circle,self,j,j,0.553111399989575,1
5,7,2,24,2,formal,52,8,0.1,1.1,square,stranger,j,j,0.810115700005554,1
