groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
7,9,1,20,2,practice,1,120,0.03,0.8,square,stranger,f,NA,NA,0
7,9,1,20,2,practice,2,120,0.03,0.8,circle,stranger,j,f,0.819123500026762,0
7,9,1,20,2,practice,3,120,0.03,0.8,square,self,j,j,0.659407299943268,1
7,9,1,20,2,practice,4,120,0.03,0.8,circle,self,f,f,0.417597099905834,1
7,9,1,20,2,practice,5,120,0.03,0.8,square,stranger,f,j,0.410367500036955,0
7,9,1,20,2,practice,6,120,0.03,0.8,circle,self,f,f,0.52701020007953,1
7,9,1,20,2,practice,7,120,0.03,0.8,square,self,j,j,0.65587170002982,1
7,9,1,20,2,practice,8,120,0.03,0.8,circle,stranger,j,j,0.532312399940565,1
7,9,1,20,2,practice,9,120,0.03,0.8,square,self,j,f,0.818614199990407,0
7,9,1,20,2,practice,10,120,0.03,0.8,circle,self,f,f,0.515576800098643,1
7,9,1,20,2,practice,11,120,0.03,0.8,square,stranger,f,f,0.548178700031713,1
7,9,1,20,2,practice,12,120,0.03,0.8,circle,stranger,j,j,0.671660300111398,1
7,9,1,20,2,practice,13,120,0.03,0.8,square,stranger,f,j,0.323986800154671,0
7,9,1,20,2,practice,14,120,0.03,0.8,circle,self,f,f,0.38977920007892,1
7,9,1,20,2,practice,15,120,0.03,0.8,circle,stranger,j,j,0.705814699875191,1
7,9,1,20,2,practice,16,120,0.03,0.8,square,self,j,f,0.566091699991375,0
7,9,1,20,2,practice,17,120,0.03,0.8,square,self,j,j,0.703575399937108,1
7,9,1,20,2,practice,18,120,0.03,0.8,square,stranger,f,j,0.349777499912307,0
7,9,1,20,2,practice,19,120,0.03,0.8,circle,self,f,f,0.388584199827164,1
7,9,1,20,2,practice,20,120,0.03,0.8,circle,stranger,j,j,0.564113899832591,1
7,9,1,20,2,practice,21,120,0.03,0.8,square,self,j,f,0.371654800139368,0
7,9,1,20,2,practice,22,120,0.03,0.8,square,stranger,f,f,0.59326389990747,1
7,9,1,20,2,practice,23,120,0.03,0.8,circle,stranger,j,j,0.471430700039491,1
7,9,1,20,2,practice,24,120,0.03,0.8,circle,self,f,f,0.341887099901214,1
7,9,1,20,2,practice,25,120,0.03,0.8,square,self,j,j,0.56564119993709,1
7,9,1,20,2,practice,26,120,0.03,0.8,circle,self,f,f,0.550262999953702,1
7,9,1,20,2,practice,27,120,0.03,0.8,circle,stranger,j,j,0.390379999997094,1
7,9,1,20,2,practice,28,120,0.03,0.8,square,stranger,f,f,0.470334300072864,1
7,9,1,20,2,practice,29,120,0.03,0.8,circle,self,f,f,0.358921499922872,1
7,9,1,20,2,practice,30,120,0.03,0.8,square,stranger,f,f,0.54437920008786,1
7,9,1,20,2,practice,31,120,0.03,0.8,square,self,j,j,0.450222600018606,1
7,9,1,20,2,practice,32,120,0.03,0.8,circle,stranger,j,j,0.69335149996914,1
7,9,1,20,2,practice,33,120,0.03,0.8,square,self,j,j,0.453440499957651,1
7,9,1,20,2,practice,34,120,0.03,0.8,square,stranger,f,f,0.508977700024843,1
7,9,1,20,2,practice,35,120,0.03,0.8,circle,self,f,f,0.309032500023022,1
7,9,1,20,2,practice,36,120,0.03,0.8,circle,stranger,j,f,0.35372280003503,0
7,9,1,20,2,practice,37,120,0.03,0.8,square,self,j,j,0.530922699952498,1
7,9,1,20,2,practice,38,120,0.03,0.8,circle,self,f,j,0.307667599990964,0
7,9,1,20,2,practice,39,120,0.03,0.8,square,stranger,f,j,0.411508700111881,0
7,9,1,20,2,practice,40,120,0.03,0.8,circle,stranger,j,f,0.470950999995694,0
7,9,1,20,2,practice,41,120,0.03,0.8,square,self,j,f,0.355700100073591,0
7,9,1,20,2,practice,42,120,0.03,0.8,circle,self,f,f,0.339491199934855,1
7,9,1,20,2,practice,43,120,0.03,0.8,circle,stranger,j,f,0.340986700030044,0
