groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
6,12,1,19,2,practice,1,120,0.5,1.5,circle,stranger,f,NA,NA,0
6,12,1,19,2,practice,2,120,0.5,1.5,circle,self,j,j,0.837685699982103,1
6,12,1,19,2,practice,3,120,0.5,1.5,square,stranger,j,j,1.02013439999428,1
6,12,1,19,2,practice,4,120,0.5,1.5,square,self,f,f,0.884376999980304,1
6,12,1,19,2,practice,5,120,0.5,1.5,square,self,f,f,0.717171700031031,1
6,12,1,19,2,practice,6,120,0.5,1.5,square,stranger,j,j,0.755954499996733,1
6,12,1,19,2,practice,7,120,0.5,1.5,circle,self,j,j,0.723747699987143,1
6,12,1,19,2,practice,8,120,0.5,1.5,circle,stranger,f,f,0.978947700001299,1
6,12,1,19,2,practice,9,120,0.5,1.5,circle,self,j,j,0.703864699986298,1
6,12,1,19,2,practice,10,120,0.5,1.5,circle,stranger,f,j,0.704363700002432,0
6,12,1,19,2,practice,11,120,0.5,1.5,square,stranger,j,j,1.15949499997078,1
6,12,1,19,2,practice,12,120,0.5,1.5,square,self,f,f,1.33281579997856,1
6,12,1,19,2,practice,13,120,0.5,1.5,square,stranger,j,j,1.30087490001461,1
6,12,1,19,2,practice,14,120,0.5,1.5,square,self,f,f,0.902945399982855,1
6,12,1,19,2,practice,15,120,0.5,1.5,circle,stranger,f,f,1.17267840000568,1
6,12,1,19,2,practice,16,120,0.5,1.5,circle,self,j,j,1.08868410001742,1
6,12,1,19,2,practice,17,120,0.5,1.5,square,self,f,f,0.88472199998796,1
6,12,1,19,2,practice,18,120,0.5,1.5,circle,stranger,f,f,1.34975569997914,1
6,12,1,19,2,practice,19,120,0.5,1.5,square,stranger,j,j,0.981962699966971,1
6,12,1,19,2,practice,20,120,0.5,1.5,circle,self,j,j,0.882501699961722,1
6,12,1,19,2,practice,21,120,0.5,1.5,circle,stranger,f,f,1.42489490000298,1
6,12,1,19,2,practice,22,120,0.5,1.5,square,self,f,f,0.790305700036697,1
6,12,1,19,2,practice,23,120,0.5,1.5,circle,self,j,j,1.24908559996402,1
6,12,1,19,2,practice,24,120,0.5,1.5,square,stranger,j,j,1.15696360002039,1
6,12,1,19,2,practice,25,120,0.5,1.5,square,self,f,f,1.22139229997993,1
6,12,1,19,2,practice,26,120,0.5,1.5,square,stranger,j,j,1.26676019997103,1
6,12,1,19,2,practice,27,120,0.5,1.5,circle,stranger,f,f,1.19740189996082,1
6,12,1,19,2,practice,28,120,0.5,1.5,circle,self,j,j,0.88285450002877,1
6,12,1,19,2,practice,29,120,0.5,1.5,square,self,f,f,0.836007500009146,1
6,12,1,19,2,practice,30,120,0.5,1.5,circle,self,j,j,0.835942100035027,1
6,12,1,19,2,practice,31,120,0.5,1.5,circle,stranger,f,j,1.10879489994841,0
6,12,1,19,2,practice,32,120,0.5,1.5,square,stranger,j,j,1.3817481,1
6,12,1,19,2,practice,33,120,0.5,1.5,square,stranger,j,f,1.49358699994627,0
6,12,1,19,2,practice,34,120,0.5,1.5,circle,self,j,j,0.77337389998138,1
6,12,1,19,2,practice,35,120,0.5,1.5,circle,stranger,f,f,1.37968300003558,1
6,12,1,19,2,practice,36,120,0.5,1.5,square,self,f,f,0.774830000009388,1
6,12,1,19,2,practice,37,120,0.5,1.5,circle,stranger,f,f,1.12532350001857,1
6,12,1,19,2,practice,38,120,0.5,1.5,square,self,f,f,0.887535499990918,1
6,12,1,19,2,practice,39,120,0.5,1.5,square,stranger,j,j,0.99860059999628,1
6,12,1,19,2,practice,40,120,0.5,1.5,circle,self,j,f,0.853459199948702,0
6,12,1,19,2,practice,41,120,0.5,1.5,square,self,f,f,0.919220600044355,1
6,12,1,19,2,practice,42,120,0.5,1.5,circle,stranger,f,f,0.974096700025257,1
6,12,1,19,2,practice,43,120,0.5,1.5,circle,self,j,j,1.09290539997164,1
6,12,1,19,2,practice,44,120,0.5,1.5,square,stranger,j,j,0.903010100009851,1
6,12,1,19,2,practice,45,120,0.5,1.5,square,self,f,f,1.01310350000858,1
6,12,1,19,2,practice,46,120,0.5,1.5,circle,stranger,f,f,1.1867502,1
6,12,1,19,2,practice,47,120,0.5,1.5,circle,self,j,j,0.703012800018769,1
6,12,1,19,2,practice,48,120,0.5,1.5,square,stranger,j,j,1.73080649995245,1
6,12,1,19,2,practice,49,120,0.5,1.5,circle,self,j,j,0.99673359998269,1
6,12,1,19,2,practice,50,120,0.5,1.5,square,self,f,j,1.01369609998073,0
6,12,1,19,2,practice,51,120,0.5,1.5,circle,stranger,f,f,0.884908900014125,1
6,12,1,19,2,practice,52,120,0.5,1.5,square,stranger,j,j,1.17427139997017,1
6,12,1,19,2,practice,53,120,0.5,1.5,square,stranger,j,j,0.966327100002673,1
6,12,1,19,2,practice,54,120,0.5,1.5,square,self,f,f,1.02860080002574,1
6,12,1,19,2,practice,55,120,0.5,1.5,circle,stranger,f,f,1.06026200001361,1
6,12,1,19,2,practice,56,120,0.5,1.5,circle,self,j,j,1.02982410002733,1
6,12,1,19,2,practice,57,120,0.5,1.5,square,self,f,f,0.886728700017557,1
6,12,1,19,2,practice,58,120,0.5,1.5,circle,stranger,f,f,1.28228939999826,1
6,12,1,19,2,practice,59,120,0.5,1.5,square,stranger,j,f,1.14264700002968,0
6,12,1,19,2,practice,60,120,0.5,1.5,circle,self,j,j,0.917126500047743,1
