groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
4,7,1,24,2,practice,1,120,0.08,0.6,square,self,f,NA,NA,0
4,7,1,24,2,practice,2,120,0.08,0.6,square,stranger,j,NA,NA,0
4,7,1,24,2,practice,3,120,0.08,0.6,circle,self,j,NA,NA,0
4,7,1,24,2,practice,4,120,0.08,0.6,circle,stranger,f,NA,NA,0
4,7,1,24,2,practice,5,120,0.08,0.6,square,self,f,NA,NA,0
4,7,1,24,2,practice,6,120,0.08,0.6,square,stranger,j,NA,NA,0
4,7,1,24,2,practice,7,120,0.08,0.6,circle,self,j,j,0.286330599992652,1
4,7,1,24,2,practice,8,120,0.08,0.6,circle,stranger,f,NA,NA,0
4,7,1,24,2,practice,9,120,0.08,0.6,square,stranger,j,NA,NA,0
4,7,1,24,2,practice,10,120,0.08,0.6,square,self,f,j,0.39910460000101,0
4,7,1,24,2,practice,11,120,0.08,0.6,circle,self,j,NA,NA,0
4,7,1,24,2,practice,12,120,0.08,0.6,circle,stranger,f,NA,NA,0
4,7,1,24,2,practice,13,120,0.08,0.6,circle,stranger,f,NA,NA,0
4,7,1,24,2,practice,14,120,0.08,0.6,square,stranger,j,j,0.43929670000216,1
4,7,1,24,2,practice,15,120,0.08,0.6,square,self,f,f,0.336405000009108,1
4,7,1,24,2,practice,16,120,0.08,0.6,circle,self,j,j,0.284322099993005,1
4,7,1,24,2,practice,17,120,0.08,0.6,circle,self,j,j,0.293564300009166,1
4,7,1,24,2,practice,18,120,0.08,0.6,square,self,f,NA,NA,0
4,7,1,24,2,practice,19,120,0.08,0.6,square,stranger,j,NA,NA,0
4,7,1,24,2,practice,20,120,0.08,0.6,circle,stranger,f,j,0.595012999998289,0
4,7,1,24,2,practice,21,120,0.08,0.6,circle,self,j,NA,NA,0
4,7,1,24,2,practice,22,120,0.08,0.6,square,stranger,j,f,0.346196800004691,0
4,7,1,24,2,practice,23,120,0.08,0.6,square,self,f,NA,NA,0
4,7,1,24,2,practice,24,120,0.08,0.6,circle,stranger,f,NA,NA,0
4,7,1,24,2,practice,25,120,0.08,0.6,square,self,f,NA,NA,0
4,7,1,24,2,practice,26,120,0.08,0.6,circle,stranger,f,f,0.284205599993584,1
4,7,1,24,2,practice,27,120,0.08,0.6,square,stranger,j,f,0.640581300001941,0
4,7,1,24,2,practice,28,120,0.08,0.6,circle,self,j,j,0.478982400003588,1
4,7,1,24,2,practice,29,120,0.08,0.6,circle,stranger,f,NA,NA,0
4,7,1,24,2,practice,30,120,0.08,0.6,circle,self,j,j,0.525057499995455,1
4,7,1,24,2,practice,31,120,0.08,0.6,square,self,f,j,0.404686299996683,0
4,7,1,24,2,practice,32,120,0.08,0.6,square,stranger,j,f,0.450802300008945,0
4,7,1,24,2,practice,33,120,0.08,0.6,circle,stranger,f,NA,NA,0
4,7,1,24,2,practice,34,120,0.08,0.6,square,self,f,NA,NA,0
4,7,1,24,2,practice,35,120,0.08,0.6,square,stranger,j,f,0.517446300000302,0
4,7,1,24,2,practice,36,120,0.08,0.6,circle,self,j,j,0.323770799994236,1
4,7,1,24,2,practice,37,120,0.08,0.6,circle,self,j,j,0.387818699993659,1
4,7,1,24,2,practice,38,120,0.08,0.6,circle,stranger,f,j,0.31953630001226,0
