subj_idx,rt,response,identity,condition,omission
5,0.704193999990821,1,0,1,0
5,0.914581599994563,0,1,0,0
5,0.715210299997125,1,1,1,0
5,0.716526100004558,0,0,0,0
5,0.763124200049788,1,1,0,0
5,1.0018473,1,0,1,0
5,0.70359260000987,1,1,1,0
5,0.808724900009111,1,0,1,0
5,0.704054700036068,0,0,0,0
5,0.838192199997138,0,1,0,0
5,0.765420200012159,0,0,0,0
5,2.0,1,1,0,1
5,0.755315700022038,0,0,1,0
5,0.795921300014015,1,1,1,0
5,1.0520309000276,0,0,0,0
5,0.703654600016307,1,1,1,0
5,1.0823557000258,0,1,0,0
5,0.713012699969113,1,0,1,0
5,0.747172500006855,1,1,1,0
5,0.703438999946229,0,0,0,0
5,1.01571080001304,1,1,0,0
5,0.922896899981424,1,0,1,0
5,0.878391400037799,0,1,0,0
5,0.810426000040025,1,0,1,0
5,1.11765040003229,0,0,0,0
5,0.70374189998256,1,1,1,0
5,1.01453589997254,1,0,1,0
5,0.860522500006482,1,1,1,0
5,0.715095999999903,0,0,0,0
5,0.747799300006591,0,1,0,0
5,0.715237899974454,1,1,1,0
5,0.729325099964626,1,0,1,0
5,1.40323719999287,0,0,0,0
5,0.905023599974811,0,1,0,0
5,0.810631399974227,1,0,1,0
5,0.703594100021292,1,1,1,0
5,0.776797000027727,0,0,0,0
5,0.810921899974346,0,1,0,0
5,0.74604779999936,0,1,0,0
5,1.11451519996626,0,0,0,0
5,0.704417900007684,1,1,1,0
5,2.0,0,0,1,1
5,1.02372230001492,0,0,0,0
5,0.778043899976183,1,1,1,0
5,1.35433719999855,1,0,1,0
5,0.713990500022192,0,1,0,0
5,0.987470599997323,1,1,1,0
5,0.794825399992988,1,0,1,0
5,0.703245399985462,0,1,0,0
5,1.19080189999659,0,0,0,0
5,0.732451200019568,0,0,0,0
5,0.745434600044973,0,1,0,0
5,2.0,0,1,1,1
5,2.0,0,0,1,1
5,1.14603120001266,0,0,0,0
5,0.703567999997176,1,1,1,0
5,0.999005000048783,1,0,1,0
5,0.776235299999826,0,1,0,0
5,0.842219899990596,0,1,0,0
5,0.713568999955896,1,0,1,0
5,2.0,0,1,1,1
5,1.39734999998473,0,0,0,0
5,0.860415200004354,0,0,0,0
5,2.0,1,1,0,1
5,0.834065600007307,1,0,1,0
5,0.703446999948937,1,1,1,0
5,0.950677299988456,1,0,1,0
5,0.746358699980192,0,1,0,0
5,0.730916400032584,1,1,1,0
5,0.764817800023593,0,0,0,0
5,0.794594899984077,0,1,0,0
5,0.777853300038259,0,0,0,0
5,0.713531799963675,1,0,1,0
5,0.704066000005696,1,1,1,0
