subj_idx,rt,response,identity,condition,omission
8,0.233522600028664,1,0,0,0
8,0.233943700033706,0,1,1,0
8,0.249767599976622,0,0,1,0
8,0.539384000003338,0,0,0,0
8,0.377219700021669,1,1,0,0
8,0.395292599976528,1,0,0,0
8,0.63,0,0,1,1
8,0.233605599962175,0,1,1,0
8,0.593280800036155,1,1,0,0
8,0.603880899958313,1,1,1,0
8,0.63,0,0,1,1
8,0.63,1,0,0,1
8,0.233742400014307,1,1,0,0
8,0.563431200047489,0,0,0,0
8,0.571548799984157,0,1,1,0
8,0.538778199988883,1,1,0,0
8,0.522109200013801,0,0,1,0
8,0.63,0,0,1,1
8,0.233468299964443,0,1,1,0
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.381799499969929,0,1,0,0
8,0.63,0,0,1,1
8,0.63,0,1,1,1
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.63,0,1,1,1
8,0.233485999982804,1,0,0,0
8,0.429754299984779,0,0,1,0
8,0.63,1,0,0,1
8,0.63,0,1,1,1
8,0.63,0,0,1,1
8,0.63,1,1,0,1
8,0.233929899986833,1,0,0,0
8,0.328246299992315,1,1,1,0
8,0.31520760001149,1,0,1,0
8,0.523457800038159,0,1,0,0
8,0.63,1,0,0,1
8,0.63,0,1,1,1
8,0.233365399995819,0,0,1,0
8,0.274409800011199,1,1,0,0
8,0.63,0,0,1,1
8,0.63,1,0,0,1
8,0.63,0,1,1,1
8,0.233965000021271,1,1,0,0
8,0.485586100025102,1,0,0,0
8,0.379878000007011,1,1,0,0
8,0.63,0,0,1,1
8,0.63,0,1,1,1
8,0.63,0,0,1,1
8,0.234085999953095,0,1,1,0
8,0.530053300026339,0,1,0,0
8,0.491804999997839,1,0,0,0
8,0.63,1,0,0,1
8,0.63,0,1,1,1
8,0.63,0,0,1,1
8,0.63,1,1,0,1
8,0.233251099998597,1,0,0,0
8,0.568058599950746,0,1,1,0
8,0.63,0,0,1,1
8,0.63,1,1,0,1
8,0.63,1,1,0,1
8,0.63,0,0,1,1
8,0.63,0,1,1,1
8,0.233168400009163,1,0,0,0
8,0.424375500006136,1,1,1,0
8,0.476278899994213,1,1,0,0
8,0.395526300009806,1,0,1,0
8,0.395383399969433,0,0,0,0
8,0.63,0,1,1,1
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.234593599976506,1,0,1,0
8,0.63,1,1,0,1
8,0.607223200029694,0,0,0,0
8,0.539958400011528,1,1,1,0
8,0.474665699992329,1,0,1,0
8,0.63,1,1,0,1
8,0.63,0,0,1,1
8,0.381288500037044,0,1,1,0
8,0.523387699970044,1,0,0,0
8,0.443697699985933,0,0,1,0
8,0.58783490001224,1,1,1,0
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.63,0,0,1,1
8,0.233167200000025,1,1,1,0
8,0.63,1,0,0,1
8,0.353392699966207,1,1,0,0
8,0.586541500000749,0,1,1,0
8,0.63,0,0,1,1
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.63,0,1,1,1
8,0.63,0,0,1,1
8,0.233196099987254,0,1,0,0
8,0.459538200055249,0,0,0,0
8,0.589411499968264,0,0,1,0
8,0.63,1,1,0,1
8,0.448965399991721,1,1,1,0
8,0.523989299952518,1,0,0,0
8,0.587495699990541,1,1,1,0
8,0.426437099988107,0,0,0,0
8,0.63,0,0,1,1
8,0.541247099987231,0,1,0,0
8,0.491024500050116,1,1,1,0
8,0.491768999956548,1,0,0,0
8,0.63,1,1,0,1
8,0.233221400005277,0,0,1,0
8,0.35261729999911,0,1,1,0
8,0.33159820002038,0,0,1,0
8,0.459985300025437,0,0,0,0
8,0.523620799998753,0,1,0,0
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.63,0,0,1,1
8,0.63,0,1,1,1
8,0.63,1,0,0,1
8,0.63,0,1,1,1
8,0.63,1,1,0,1
8,0.63,0,0,1,1
8,0.63,0,1,1,1
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.234216800017748,0,0,1,0
8,0.38274479995016,0,1,0,0
8,0.251214699994307,1,0,1,0
8,0.283336499996949,1,0,0,0
8,0.234058799978811,0,1,1,0
8,0.265651700028684,0,0,1,0
8,0.346983000054024,1,1,1,0
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.63,0,1,1,1
8,0.234536000003573,1,0,1,0
8,0.302895899978466,0,0,0,0
8,0.52196990000084,0,1,0,0
8,0.63,0,0,1,1
8,0.63,0,1,1,1
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.63,1,1,0,1
8,0.447760100010782,1,0,0,0
8,0.363421400019433,1,1,1,0
8,0.235216800007038,1,0,1,0
8,0.409218000015244,1,0,0,0
8,0.44402659998741,1,1,1,0
8,0.313796799979173,0,0,1,0
8,0.249490200018045,1,1,0,0
8,0.251203400024679,0,1,1,0
8,0.377976900024805,0,0,1,0
8,0.316115099994931,0,1,0,0
8,0.33059750002576,0,0,0,0
8,0.234035699977539,1,0,0,0
8,0.380805800028611,1,1,0,0
8,0.23577839997597,0,1,1,0
8,0.522739399981219,0,0,1,0
8,0.507138399989344,0,0,0,0
8,0.442498699994758,0,1,1,0
8,0.474418999976479,0,0,1,0
8,0.488927299971692,0,1,0,0
8,0.63,1,1,0,1
8,0.63,0,0,1,1
8,0.63,0,1,1,1
8,0.233485100034159,0,0,0,0
8,0.289580999989994,0,0,0,0
8,0.330612900026608,1,1,0,0
8,0.265768299985211,0,0,1,0
8,0.314906299987342,1,1,1,0
8,0.63,0,0,1,1
8,0.63,1,1,0,1
8,0.63,0,1,1,1
8,0.233292999968398,0,0,0,0
8,0.355771900038235,0,1,0,0
8,0.250574600009713,0,0,0,0
8,0.458692600019276,0,0,1,0
8,0.410941899986938,0,1,1,0
8,0.478900000045542,0,0,0,0
8,0.63,0,0,1,1
8,0.63,0,1,1,1
8,0.63,1,1,0,1
8,0.234940900001675,0,1,0,0
8,0.527735400013626,1,0,1,0
8,0.234420399996452,0,1,1,0
8,0.409598600002937,0,0,0,0
8,0.601648500014562,1,1,0,0
8,0.234160699998029,0,0,1,0
8,0.378591899992898,0,1,1,0
8,0.427051100006793,0,0,0,0
8,0.507444000046235,0,0,1,0
8,0.63,1,0,0,1
8,0.525104800006375,1,1,0,0
8,0.567620299989358,1,1,1,0
8,0.442530800006352,0,1,0,0
8,0.63,1,0,0,1
8,0.63,0,0,1,1
8,0.234104900038801,0,1,1,0
8,0.301257800019812,1,1,0,0
8,0.571104099974036,0,0,1,0
8,0.555380000034347,1,1,1,0
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.63,0,0,1,1
8,0.461933400016278,0,0,0,0
8,0.267816999985371,1,1,1,0
8,0.409131799999159,1,1,1,0
8,0.586547299986705,0,0,1,0
8,0.537792099989019,0,1,0,0
8,0.346038800023962,1,0,0,0
8,0.63,0,0,1,1
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.233427900006063,1,1,1,0
8,0.256439899967518,0,0,1,0
8,0.235109200002626,1,1,0,0
8,0.233180099981837,0,0,0,0
8,0.233515999978408,1,1,1,0
8,0.235467899998184,0,1,1,0
8,0.233811999962199,1,0,0,0
8,0.233061200007796,0,1,0,0
8,0.337825499998871,0,0,1,0
8,0.282055300020147,0,0,0,0
8,0.252638900012244,0,1,1,0
8,0.312563799961936,0,0,1,0
8,0.410232299997006,0,1,0,0
8,0.537371999991592,0,1,0,0
8,0.63,1,0,0,1
8,0.63,0,0,1,1
8,0.63,0,1,1,1
8,0.63,0,1,1,1
8,0.63,0,0,1,1
8,0.234756799996831,1,1,0,0
8,0.234692800033372,0,0,0,0
8,0.63,0,1,1,1
8,0.63,1,1,0,1
8,0.516324399970472,0,0,1,0
8,0.489971100003459,0,0,0,0
8,0.443102399993222,0,1,1,0
8,0.569839200004935,0,0,1,0
8,0.63,1,0,0,1
8,0.63,1,1,0,1
8,0.233507600030862,1,1,0,0
8,0.33510780002689,0,0,0,0
8,0.63,0,0,1,1
8,0.63,0,1,1,1
