subj_idx,rt,response,identity,condition,omission
0,0.8300000000000001,1,1,0,1
0,0.574410500004888,0,0,1,0
0,0.488333099987358,1,1,1,0
0,0.552173899952322,0,0,0,0
0,0.694633499952033,0,0,0,0
0,0.59908189997077,1,1,1,0
0,0.807726599974558,1,0,1,0
0,0.520047000027262,0,1,0,0
0,0.8300000000000001,0,0,1,1
0,0.447419700096361,1,0,0,0
0,0.472543800016865,1,1,1,0
0,0.728621099959128,0,1,0,0
0,0.8300000000000001,0,0,1,1
0,0.542091999901459,0,1,0,0
0,0.791743500041775,0,0,0,0
0,0.50441289995797,1,1,1,0
0,0.491824699915014,0,0,0,0
0,0.440527200000361,1,1,0,0
0,0.600673099979758,1,0,1,0
0,0.456762899993919,1,1,1,0
0,0.471822100109421,0,0,0,0
0,0.584553500055335,1,1,1,0
0,0.777263399912044,1,0,1,0
0,0.712761499918997,0,1,0,0
0,0.56836499995552,0,1,1,0
0,0.8300000000000001,0,0,1,1
0,0.620935600018129,0,1,0,0
0,0.631661499966867,1,0,0,0
0,0.600049800006673,1,1,1,0
0,0.520304800011218,0,0,1,0
0,0.728968500043266,0,1,0,0
0,0.421882999944501,1,0,0,0
0,0.8300000000000001,0,0,1,1
0,0.526147900032811,1,1,1,0
0,0.871286400011741,0,1,0,0
0,0.727783999987878,0,0,0,0
0,0.552356999949552,0,0,1,0
0,0.663372099981643,0,1,1,0
0,0.8300000000000001,1,0,0,1
0,0.620718499994837,0,1,0,0
0,0.406804999918677,1,1,1,0
0,0.631142500089481,0,0,0,0
0,0.520145499962382,1,0,1,0
0,0.759466800023802,0,1,0,0
0,0.823470799950883,0,0,1,0
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,0,1,1,1
0,0.815728200017475,0,0,0,0
0,0.618632299941964,1,0,1,0
0,0.8300000000000001,1,1,0,1
0,0.318205300020054,0,0,0,0
0,0.8300000000000001,0,1,1,1
0,0.865041600074619,1,0,1,0
0,0.823936200002208,1,1,1,0
0,0.648526299977675,0,1,0,0
0,0.8300000000000001,1,0,0,1
0,0.591807699995115,1,1,0,0
0,0.8300000000000001,1,0,0,1
0,0.65458990004845,1,1,1,0
0,0.489026500028558,1,0,1,0
0,0.630738600040786,0,1,0,0
0,0.8300000000000001,0,0,1,1
0,0.717925200005993,0,0,0,0
0,0.776162800029851,1,1,1,0
0,0.631253200001083,1,0,1,0
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,1,0,0,1
0,0.625008900067769,1,1,1,0
0,0.8300000000000001,1,0,0,1
0,0.607821400044486,1,1,1,0
0,0.8300000000000001,1,1,0,1
0,0.47650759993121,1,0,1,0
0,0.56711499998346,1,1,1,0
0,0.8300000000000001,0,0,1,1
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,1,0,0,1
0,0.611884900019504,1,0,1,0
0,0.535197800025344,1,1,1,0
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,1,0,0,1
0,0.480534599977545,1,1,1,0
0,0.567512399982661,1,0,1,0
0,0.8300000000000001,1,1,0,1
0,0.684960299986415,1,0,0,0
0,0.8300000000000001,1,0,0,1
0,0.8300000000000001,1,1,0,1
0,0.561451199930161,1,0,1,0
0,0.663760200026445,1,1,1,0
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,0,0,1,1
0,0.643718900042586,1,1,1,0
0,0.8300000000000001,1,0,0,1
0,0.577011699904688,1,0,1,0
0,0.728074799990281,1,1,1,0
0,0.8300000000000001,1,0,0,1
0,0.8300000000000001,1,1,0,1
0,0.577738599968143,1,1,0,0
0,0.8300000000000001,1,0,0,1
0,0.8300000000000001,0,0,1,1
0,0.481609300011769,1,1,1,0
0,0.8300000000000001,1,1,0,1
0,0.589864400099032,1,0,1,0
0,0.8300000000000001,0,1,1,1
0,0.572443000040948,1,0,0,0
0,0.8300000000000001,1,0,0,1
0,0.349294200073928,1,1,1,0
0,0.8300000000000001,0,0,1,1
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,1,1,0,1
0,0.486014299909584,1,0,0,0
0,0.8300000000000001,0,1,1,1
0,0.8300000000000001,0,0,1,1
0,0.8300000000000001,0,1,1,1
0,0.8300000000000001,1,0,0,1
0,0.622536599985324,1,0,1,0
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,1,0,0,1
0,0.8300000000000001,1,1,0,1
0,0.503261700039729,1,1,1,0
0,0.8300000000000001,0,0,1,1
0,0.666614199988544,0,1,0,0
0,0.53488870000001,1,1,1,0
0,0.583446899894625,1,0,1,0
0,0.5518255000934,0,0,0,0
0,0.8300000000000001,1,0,0,1
0,0.745500300079584,1,1,1,0
0,0.8300000000000001,0,0,1,1
0,0.619432499981485,0,1,0,0
0,0.840255000046454,0,0,0,0
0,0.853249200037681,1,1,1,0
0,0.839798100059852,1,0,1,0
0,0.758450700086541,0,1,0,0
0,0.8300000000000001,0,1,1,1
0,0.714790099998936,1,1,0,0
0,0.8300000000000001,1,0,0,1
0,0.8300000000000001,0,0,1,1
0,0.785104100010358,1,0,0,0
0,0.8300000000000001,1,1,0,1
0,0.523367599933408,1,1,1,0
0,0.520163999986835,1,0,1,0
0,0.646935800090432,0,0,0,0
0,0.615315400063992,1,1,1,0
0,0.757928700069897,1,0,1,0
0,0.630569000029936,0,1,0,0
0,0.870243499986827,1,0,0,0
0,0.694525700062513,1,1,1,0
0,0.711329000070691,0,1,0,0
0,0.712030100054108,1,0,1,0
0,0.807448899955489,1,0,1,0
0,0.549064000020735,0,1,1,0
0,0.8300000000000001,1,0,0,1
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,0,1,1,1
0,0.659893400035799,0,1,0,0
0,0.8300000000000001,1,0,0,1
0,0.618754799943417,1,0,1,0
0,0.8300000000000001,0,1,1,1
0,0.8300000000000001,1,0,0,1
0,0.8300000000000001,1,1,0,1
0,0.613484899979085,1,0,1,0
0,0.774152200086974,0,0,1,0
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,1,0,0,1
0,0.8300000000000001,0,1,1,1
0,0.8300000000000001,1,1,0,1
0,0.678840299951844,1,0,1,0
0,0.374039100017399,1,1,1,0
0,0.614928400027566,0,0,0,0
0,0.726283599971794,0,0,0,0
0,0.502735500107519,1,1,0,0
0,0.759559000027366,1,1,1,0
0,0.775637299986556,1,0,1,0
0,0.6673055998981,1,0,1,0
0,0.358974699978717,1,1,1,0
0,0.72726590000093,0,0,0,0
0,0.759615499991924,0,1,0,0
0,0.518885199911892,1,0,1,0
0,0.789800100028515,0,0,0,0
0,0.75787090009544,1,1,1,0
0,0.694900100002997,0,1,0,0
0,0.8300000000000001,0,0,1,1
0,0.553970899898559,1,1,1,0
0,0.711079900036566,0,1,0,0
0,0.64723000000231,0,0,0,0
0,0.742224999936298,0,0,0,0
0,0.758977099903859,0,1,0,0
0,0.597424800042063,1,1,1,0
0,0.598209599964321,1,0,1,0
0,0.710788800031878,0,1,0,0
0,0.614798400085419,1,1,1,0
0,0.790072600007989,1,0,1,0
0,0.758707599947229,0,0,0,0
0,0.8300000000000001,0,0,1,1
0,0.682607499998994,0,1,0,0
0,0.614969999995083,1,1,1,0
0,0.678829399985261,0,0,0,0
0,0.616199000040069,1,0,1,0
0,0.614186499966308,0,0,0,0
0,0.678073700051755,1,1,1,0
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,1,1,0,1
0,0.700620000017807,1,1,1,0
0,0.8300000000000001,1,0,0,1
0,0.681984800030477,1,0,1,0
0,0.823270699940622,0,0,0,0
0,0.8300000000000001,1,1,0,1
0,0.731296099955216,1,0,1,0
0,0.8300000000000001,0,1,1,1
0,0.619580200058408,0,1,0,0
0,0.759765100083314,1,1,1,0
0,0.855645600007847,0,0,0,0
0,0.759794799960218,1,0,1,0
0,0.759833400021307,0,0,0,0
0,0.742883699946105,0,1,0,0
0,0.535418500076048,1,1,1,0
0,0.744224300025962,1,0,1,0
0,0.629991299938411,0,0,0,0
0,0.583711800049059,1,1,1,0
0,0.583417000016198,0,1,0,0
0,0.727631599991582,1,0,1,0
0,0.630415600026026,0,1,0,0
0,0.8300000000000001,1,0,0,1
0,0.570910200010985,1,1,1,0
0,0.598744399962015,1,0,1,0
0,0.558042699936777,0,1,0,0
0,0.535000900039449,1,0,1,0
0,0.50317050004378,1,1,1,0
0,0.581938500050455,0,0,0,0
0,0.551705799996853,0,0,0,0
0,0.551853899960406,0,1,0,0
0,0.407620100071654,1,1,1,0
0,0.487791900057346,1,0,1,0
0,0.693708600010723,0,0,0,0
0,0.840220200014301,0,1,0,0
0,0.664668299956247,1,0,1,0
0,0.63150520005729,1,1,1,0
0,0.552494999952614,0,1,0,0
0,0.488031399901956,1,0,0,0
0,0.648994999937713,1,0,1,0
0,0.727543400018476,1,1,1,0
0,0.519311799900606,0,0,0,0
0,0.58242180000525,1,1,1,0
0,0.470598999992944,1,0,1,0
0,0.678807399934158,0,1,0,0
0,0.8300000000000001,0,0,1,1
0,0.636482100002468,0,1,0,0
0,0.743691700045019,1,1,1,0
0,0.518889799946919,0,0,0,0
0,0.775724900071509,1,0,1,0
0,0.774689999991097,0,1,0,0
0,0.599349800031632,1,0,0,0
0,0.631065599969588,1,1,1,0
0,0.631424799910747,1,1,1,0
0,0.554499599966221,1,0,1,0
0,0.614708799985237,0,0,0,0
0,0.567662199959159,1,1,0,0
0,0.80595650000032,0,1,0,0
0,0.502203700016253,1,1,1,0
0,0.8300000000000001,1,0,0,1
0,0.552502800012007,1,0,1,0
0,0.645865000085905,0,0,0,0
0,0.565846199984662,1,1,1,0
0,0.8300000000000001,0,0,1,1
0,0.666320899967104,0,1,0,0
0,0.774769100011326,0,0,0,0
0,0.8300000000000001,0,0,1,1
0,0.634622500045225,1,1,1,0
0,0.726643099915236,0,1,0,0
0,0.82265660003759,1,0,1,0
0,0.663471000036225,0,0,0,0
0,0.839032100047916,1,1,1,0
0,0.710983900004067,0,1,0,0
0,0.8300000000000001,0,0,1,1
0,0.617563199950382,0,0,0,0
0,0.583204500027932,1,1,1,0
0,0.630284899962135,0,1,0,0
0,0.460095399990678,0,1,0,0
0,0.661837499937974,0,0,0,0
0,0.576711699948646,1,1,1,0
0,0.402490600012243,1,0,1,0
0,0.641504100058228,1,0,1,0
0,0.624048799974844,0,0,0,0
0,0.449734499910846,1,1,1,0
0,0.545055499998853,0,1,0,0
0,0.62385989993345,1,1,0,0
0,0.580419500009157,1,0,1,0
0,0.548737499979325,0,0,0,0
0,0.598217900027521,1,1,1,0
0,0.679477900033817,1,1,1,0
0,0.567568199941888,1,0,1,0
0,0.662806799984537,0,1,0,0
0,0.870350400102325,0,0,0,0
0,0.695197099936195,1,1,0,0
0,0.8300000000000001,1,0,0,1
0,0.763103399891406,1,1,1,0
0,0.694624400115572,1,0,1,0
0,0.839219500077888,0,0,0,0
0,0.614919199957512,1,1,1,0
0,0.8300000000000001,1,1,0,1
0,0.619891399983317,1,0,1,0
0,0.8300000000000001,1,1,0,1
0,0.67961530003231,1,0,1,0
0,0.582522899960168,1,1,1,0
0,0.5506642999826,0,0,0,0
0,0.8300000000000001,1,0,0,1
0,0.8300000000000001,1,1,0,1
0,0.68652570003178,1,0,1,0
0,0.630580900004134,1,1,1,0
0,0.87103969999589,0,0,0,0
0,0.630646600038745,1,1,1,0
0,0.823149600066245,0,1,0,0
0,0.646925800014287,1,0,1,0
0,0.534695900045335,0,1,0,0
0,0.630442699999548,0,0,0,0
0,0.583191999932751,1,0,1,0
0,0.486712799989618,1,1,1,0
0,0.679521500016563,0,1,0,0
0,0.599058700026944,1,0,1,0
0,0.647110600024462,0,0,0,0
0,0.581614000024274,0,1,1,0
0,0.661981499986723,1,1,1,0
0,0.551829100004397,1,1,0,0
0,0.662382800015621,1,0,1,0
0,0.647132500074804,0,0,0,0
0,0.661814499995671,0,1,1,0
0,0.856160500086844,1,1,0,0
0,0.8300000000000001,1,0,0,1
0,0.603334199986421,1,0,1,0
0,0.492146200034767,1,1,1,0
0,0.59871190006379,0,1,0,0
0,0.535420099971816,1,0,0,0
0,0.439717300003394,1,0,1,0
0,0.696249000029638,0,1,0,0
0,0.695671399938874,0,0,0,0
0,0.790994000039063,1,0,1,0
0,0.390643500024453,1,1,1,0
0,0.599372599972412,0,1,0,0
0,0.535688000032678,1,0,1,0
0,0.566409499966539,1,1,1,0
0,0.631084799999371,0,0,0,0
0,0.630716999992728,0,0,0,0
0,0.566768800024875,0,1,1,0
0,0.775160599965602,1,0,1,0
0,0.598481400054879,0,1,0,0
0,0.8300000000000001,0,0,1,1
0,0.794835300068371,0,1,0,0
0,0.598485400085337,1,1,1,0
0,0.519157700007781,0,0,0,0
0,0.823777799960226,1,0,1,0
0,0.630563399987295,0,0,0,0
0,0.8300000000000001,1,1,0,1
0,0.588573800050654,1,1,1,0
0,0.629807700053789,0,0,0,0
0,0.55097250000108,1,1,1,0
0,0.599057900020853,1,0,1,0
0,0.519043999956921,0,1,0,0
0,0.583454200066626,1,0,1,0
0,0.596802399959415,0,1,1,0
0,0.694946500007063,0,1,0,0
0,0.839426999911666,0,0,0,0
0,0.677837900002487,1,1,1,0
0,0.8300000000000001,1,1,0,1
0,0.8300000000000001,0,0,1,1
0,0.720767600112595,0,0,0,0
0,0.583517800085247,0,1,0,0
0,0.598256399971433,0,0,0,0
0,0.503021399956197,1,1,1,0
0,0.535274000023492,1,0,1,0
0,0.533755200100131,0,1,0,0
0,0.501442199922167,1,0,1,0
0,0.517386400024407,1,1,1,0
0,0.437634499976411,0,0,0,0
0,0.372646800009534,1,1,1,0
0,0.582936999970116,0,0,1,0
0,0.284532799967565,1,0,0,0
0,0.610580799984746,1,1,0,0
0,0.597511499887332,0,0,0,0
0,0.534221100038849,1,0,1,0
0,0.582264799973927,1,1,1,0
0,0.565293799969368,0,1,0,0
9,0.551852700067684,1,1,0,0
9,0.566892699804157,1,1,1,0
9,0.632789600174874,0,0,1,0
9,0.553712700027972,1,0,0,0
9,0.839349300134927,0,1,1,0
9,0.596991099882871,0,0,1,0
9,0.648530799895525,0,1,0,0
9,0.8300000000000001,1,0,0,1
9,0.765895099844784,1,0,0,0
9,0.8300000000000001,0,0,1,1
9,0.443873099982738,1,1,1,0
9,0.745680700056255,0,1,0,0
9,0.729853800032288,1,1,1,0
9,0.616615599952638,1,0,1,0
9,0.618182099889964,0,0,0,0
9,0.713518499862403,1,1,0,0
9,0.585108099970967,1,1,1,0
9,0.618432099930942,0,0,0,0
9,0.519448800012469,1,0,1,0
9,0.713197899982333,0,1,0,0
9,0.633378600003198,1,1,1,0
9,0.615768899908289,0,1,0,0
9,0.632983000017703,1,0,0,0
9,0.857312300009653,1,0,1,0
9,0.728588900063187,0,0,0,0
9,0.761103800032288,0,1,0,0
9,0.681191299809143,1,0,1,0
9,0.584738899953663,1,1,1,0
9,0.714566899929196,0,1,0,0
9,0.729062700178474,1,0,0,0
9,0.8300000000000001,0,0,1,1
9,0.623585300054401,1,1,1,0
9,0.537154900142923,1,0,1,0
9,0.681585400132462,1,1,1,0
9,0.615837800083682,1,1,0,0
9,0.809436299838126,1,0,0,0
9,0.69755919999443,1,1,0,0
9,0.618235500063747,0,0,1,0
9,0.777387500042096,1,0,0,0
9,0.50415759999305,1,1,1,0
9,0.570470499806106,1,1,1,0
9,0.760700199985877,0,0,1,0
9,0.696565800113603,0,1,0,0
9,0.617575200041756,1,0,0,0
9,0.649131000041962,0,0,0,0
9,0.53811139985919,1,1,0,0
9,0.680980199947953,0,0,1,0
9,0.601268700091168,1,1,1,0
9,0.617704599862918,0,0,1,0
9,0.648423700127751,0,1,0,0
9,0.569378399988636,1,1,1,0
9,0.760313599836081,0,0,0,0
9,0.459229599917307,1,1,1,0
9,0.61650720005855,1,0,1,0
9,0.665922800078988,0,0,0,0
9,0.632703900104389,0,1,0,0
9,0.729210799792781,1,0,1,0
9,0.585338599979877,1,1,1,0
9,0.632888299878687,1,1,0,0
9,0.8300000000000001,1,0,0,1
9,0.655595799908042,1,1,1,0
9,0.617449899902567,1,0,1,0
9,0.632051800144836,0,1,0,0
9,0.8300000000000001,1,0,0,1
9,0.55877360003069,1,1,1,0
9,0.744255099911243,0,1,0,0
9,0.857650599908084,0,0,0,0
9,0.664915499975905,0,0,1,0
9,0.697115300223231,0,0,1,0
9,0.777991800103337,0,0,0,0
9,0.681801799917594,0,1,0,0
9,0.426220299908891,1,1,1,0
9,0.584246000042185,0,1,0,0
9,0.793289399938658,0,0,0,0
9,0.617741700029001,1,1,1,0
9,0.601981099927798,1,0,1,0
9,0.568391600158066,0,1,0,0
9,0.665809700032696,1,0,1,0
9,0.712238600011915,1,0,0,0
9,0.8300000000000001,0,1,1,1
9,0.669069799827412,1,0,1,0
9,0.664677600143477,1,1,1,0
9,0.632441399851814,0,1,0,0
9,0.8300000000000001,1,0,0,1
9,0.702116700122133,1,1,1,0
9,0.584602699847892,1,0,1,0
9,0.600419299909845,0,0,0,0
9,0.710636300034821,1,1,0,0
9,0.697452299995348,0,0,0,0
9,0.727938800118864,0,0,1,0
9,0.681192900054157,1,1,1,0
9,0.569222599966452,0,1,0,0
9,0.521023600129411,0,1,1,0
9,0.633846499957144,1,0,1,0
9,0.616569900186732,0,0,0,0
9,0.616259800037369,1,1,0,0
9,0.648901599925011,1,0,0,0
9,0.632737200008705,1,1,1,0
9,0.664566399995238,1,1,0,0
9,0.66324539994821,1,0,1,0
9,0.56898650014773,1,0,1,0
9,0.570094400085509,0,1,1,0
9,0.665193900000304,0,0,0,0
9,0.569382500136271,1,1,0,0
9,0.636325499974191,0,1,0,0
9,0.777065300149843,1,0,1,0
9,0.583827800117433,1,1,1,0
9,0.697270900011063,1,0,0,0
9,0.727911000140011,0,1,0,0
9,0.729571100091562,1,1,1,0
9,0.617074700072408,0,0,0,0
9,0.537023000186309,1,0,1,0
9,0.631082599982619,0,0,0,0
9,0.520799200050533,1,1,1,0
9,0.680696600116789,1,0,1,0
9,0.728853499982506,0,1,0,0
9,0.79289019992575,1,0,0,0
9,0.72966569988057,0,1,1,0
9,0.744190499885008,1,0,1,0
9,0.649379799840972,0,1,0,0
9,0.809305199887604,0,0,0,0
9,0.711885600117967,1,1,1,0
9,0.649261699989438,1,0,1,0
9,0.696437200065702,0,1,0,0
9,0.618156000040472,1,0,1,0
9,0.697042200015858,0,0,0,0
9,0.69662810000591,0,1,1,0
9,0.8300000000000001,1,1,0,1
9,0.719422500114888,1,0,0,0
9,0.680595000041649,0,1,0,0
9,0.600415700115263,1,0,1,0
9,0.571054999949411,1,1,1,0
9,0.615717499982566,1,0,1,0
9,0.584921200061217,0,1,1,0
9,0.631906099850312,1,1,0,0
9,0.649268100038171,0,0,0,0
9,0.618584099924192,0,0,0,0
9,0.842429500073195,1,1,1,0
9,0.632670800201595,1,0,1,0
9,0.664951399900019,0,1,0,0
9,0.714001000160351,1,0,0,0
9,0.633360899984837,0,1,1,0
9,0.633301200112328,0,0,1,0
9,0.713523099897429,1,1,0,0
9,0.872283000033349,0,1,0,0
9,0.664726899936795,1,0,1,0
9,0.665829099947587,1,1,1,0
9,0.601318900007755,0,0,0,0
9,0.697699500015005,0,1,1,0
9,0.617266099900007,1,1,0,0
9,0.617384399985895,1,0,1,0
9,0.857261099852622,0,0,0,0
9,0.58469960000366,1,1,1,0
9,0.601713499985635,0,0,0,0
9,0.602356300223619,1,1,0,0
9,0.681755199795589,1,0,1,0
9,0.716715899994597,1,1,0,0
9,0.761042499914765,0,0,0,0
9,0.569226799998432,1,1,1,0
9,0.841052899835631,1,0,1,0
9,0.8300000000000001,1,1,0,1
9,0.701663099927828,1,0,1,0
9,0.680035100085661,1,1,1,0
9,0.856845000060275,1,0,0,0
9,0.616544000105932,1,0,1,0
9,0.537200600141659,1,1,1,0
9,0.537946300115436,0,0,0,0
9,0.825767500093207,0,1,0,0
9,0.552883500000462,1,0,1,0
9,0.601238099858165,1,1,1,0
9,0.632798899896443,0,0,0,0
9,0.743802400073037,1,1,0,0
9,0.585003999993205,1,1,1,0
9,0.616660700179636,1,0,1,0
9,0.6657881999854,0,0,0,0
9,0.648144599981606,1,1,0,0
9,0.633326199837029,0,1,1,0
9,0.680737199960276,0,0,1,0
9,0.567877699853852,1,1,0,0
9,0.760532299987972,1,0,0,0
9,0.648893099976704,1,0,1,0
9,0.69674009992741,1,1,0,0
9,0.585409300168976,1,1,1,0
9,0.697360499994829,0,0,0,0
9,0.825762799941003,0,1,1,0
9,0.762000600108877,1,0,0,0
9,0.50319190020673,1,0,1,0
9,0.60028039989993,0,1,0,0
9,0.777130500180647,1,1,1,0
9,0.808791100047529,0,0,0,0
9,0.68092229985632,1,1,0,0
9,0.776905399980024,1,0,1,0
9,0.74460279988125,1,1,1,0
9,0.440780899953097,1,0,1,0
9,0.519181800074875,0,0,0,0
9,0.664752800017595,0,1,0,0
9,0.664915399858728,0,0,0,0
9,0.583872999995947,1,1,0,0
9,0.552428200142458,1,0,1,0
9,0.649291600100696,1,1,1,0
9,0.568715399829671,0,0,0,0
9,0.538955900119618,1,1,1,0
9,0.551524700131267,0,1,0,0
9,0.56791380001232,1,0,1,0
9,0.53658639988862,1,1,1,0
9,0.647902900120243,0,0,0,0
9,0.808691099984571,0,1,0,0
9,0.663569300202653,0,0,1,0
9,0.827910099877045,0,1,0,0
9,0.872763599967584,0,0,1,0
9,0.776309600099921,0,0,0,0
9,0.664575299946591,1,1,1,0
9,0.712695399997756,0,0,1,0
9,0.776809899834916,1,1,1,0
9,0.567617800086737,0,0,0,0
9,0.664095399901271,0,1,0,0
9,0.75936960009858,1,1,1,0
9,0.616930699907243,1,0,1,0
9,0.583793099969625,0,0,0,0
9,0.66399859986268,1,1,0,0
9,0.598532899981365,1,0,1,0
9,0.569229000015184,1,1,1,0
9,0.552024899981916,0,0,0,0
9,0.616873699938878,1,1,0,0
9,0.66419650008902,1,1,0,0
9,0.727421599905938,0,0,0,0
9,0.632328999927267,1,1,1,0
9,0.599984599975869,1,0,1,0
9,0.648731200024486,0,0,0,0
9,0.648105700034648,0,1,1,0
9,0.615443299990147,1,0,1,0
9,0.680493300082162,0,1,0,0
9,0.631982899969444,1,1,1,0
9,0.583242000080645,1,0,1,0
9,0.552782000042498,0,1,0,0
9,0.648326199967414,0,0,0,0
9,0.583011600188911,0,0,0,0
9,0.663426500046626,1,1,0,0
9,0.58452929998748,1,1,1,0
9,0.519274400081486,1,0,1,0
9,0.584360999986529,0,0,0,0
9,0.632176600163803,1,1,1,0
9,0.728732499992475,0,0,1,0
9,0.695088000036776,0,1,0,0
9,0.696474099997431,0,1,0,0
9,0.697089500026777,1,0,1,0
9,0.761239900020882,1,1,1,0
9,0.569459600141272,0,0,0,0
9,0.664490299997851,0,0,0,0
