subj_idx,rt,response,identity,condition,omission
0,0.506310700002359,1,1,1,0
0,0.490680100003374,0,1,0,0
0,0.618353700003354,1,0,1,0
0,0.376681399997324,0,1,1,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,0,0,1,1
0,0.615802899999835,1,1,1,0
0,0.489378599995689,0,0,0,0
0,0.538082899998699,1,1,0,0
0,0.6799999999999999,0,0,1,1
0,0.6799999999999999,0,1,1,1
0,0.664843900005508,0,0,0,0
0,0.6799999999999999,0,1,1,1
0,0.616132499999367,0,1,0,0
0,0.650247099998523,1,0,1,0
0,0.441469400000642,0,0,0,0
0,0.618193800000881,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.680935299998964,1,1,1,0
0,0.538148799998453,0,0,1,0
0,0.6799999999999999,0,1,1,1
0,0.473364299999957,1,0,1,0
0,0.458279800004675,1,0,0,0
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,0,0,1,1
0,0.615773200006515,0,1,1,0
0,0.6799999999999999,1,0,0,1
0,0.664891799999168,1,1,0,0
0,0.6799999999999999,0,0,1,1
0,0.6799999999999999,0,1,1,1
0,0.6799999999999999,1,0,0,1
0,0.582171000001836,1,0,0,0
0,0.6799999999999999,0,1,1,1
0,0.6799999999999999,0,0,1,1
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,0,0,1,1
0,0.283350800003973,0,0,0,0
0,0.6799999999999999,0,1,1,1
0,0.2837469000005509,0,1,0,0
0,0.6799999999999999,0,0,1,1
0,0.284134999994421,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.283887600002345,1,1,1,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,1,1,0,1
0,0.491273299994646,1,0,1,0
0,0.649145199997292,1,1,1,0
0,0.6799999999999999,1,0,0,1
0,0.679854499998328,1,1,1,0
0,0.554472299998451,0,0,1,0
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,0,1,1,1
0,0.664436899998691,1,0,1,0
0,0.474381599997287,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.488301400000637,1,1,1,0
0,0.570248500000162,1,0,1,0
0,0.537761800005683,0,1,0,0
0,0.440828599996166,1,0,0,0
0,0.618012399994768,1,0,1,0
0,0.68102540000109,1,1,1,0
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,1,0,0,1
0,0.615606900006242,1,0,1,0
0,0.6662553999995,1,1,1,0
0,0.536711799999466,0,0,0,0
0,0.6799999999999999,1,1,0,1
0,0.631234500004211,1,1,1,0
0,0.6799999999999999,1,0,0,1
0,0.584366100003535,1,0,1,0
0,0.6799999999999999,1,1,0,1
0,0.469786499998008,0,0,1,0
0,0.681347699995968,0,1,0,0
0,0.345427400003246,1,1,1,0
0,0.6799999999999999,1,0,0,1
0,0.520926299999701,1,0,1,0
0,0.377395399998932,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.283317500005069,0,1,1,0
0,0.6799999999999999,0,0,1,1
0,0.6799999999999999,0,1,1,1
0,0.6799999999999999,1,1,0,1
0,0.663339899998391,0,0,0,0
0,0.6799999999999999,1,1,0,1
0,0.680630100003327,0,0,0,0
0,0.666006899999047,1,1,1,0
0,0.410486300002958,1,0,1,0
0,0.6799999999999999,1,1,0,1
0,0.631242499999644,1,0,1,0
0,0.601207300001988,0,0,0,0
0,0.553832300000067,1,1,1,0
0,0.6799999999999999,0,0,1,1
0,0.6338487,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,0,1,1,1
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,0,1,1,1
0,0.602663799996662,0,1,0,0
0,0.473659899995255,1,0,1,0
0,0.521664400002919,1,1,1,0
0,0.504638999998861,1,0,1,0
0,0.490068899998732,0,1,0,0
0,0.616994500000146,0,0,0,0
0,0.553496100001212,1,0,1,0
0,0.52248509999481,1,1,1,0
0,0.582319399996777,0,1,0,0
0,0.569231000001309,0,0,0,0
0,0.521309000003384,1,1,1,0
0,0.537447800001246,1,0,1,0
0,0.536429300002055,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,1,0,0,1
0,0.452041700002155,1,1,0,0
0,0.585362600002554,1,0,1,0
0,0.423637599997164,0,1,1,0
0,0.6799999999999999,1,1,0,1
0,0.283953500002099,0,0,1,0
0,0.6799999999999999,0,1,1,1
0,0.581692400002794,0,0,0,0
0,0.6799999999999999,0,0,1,1
0,0.648610299998836,0,1,1,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,1,0,0,1
0,0.422421100003703,1,0,1,0
0,0.520884600002319,1,1,1,0
0,0.568581899999117,0,1,0,0
0,0.61777340000117,1,0,1,0
0,0.584658300002047,1,1,1,0
0,0.665845799994713,0,0,0,0
0,0.586488500004634,0,0,0,0
0,0.680950000001758,1,1,1,0
0,0.650211300002411,1,0,1,0
0,0.490100199996959,0,1,0,0
0,0.506295099999988,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,0,1,1,1
0,0.502994999995281,1,0,1,0
0,0.473151600002893,0,1,1,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,0,0,1,1
0,0.661124700003711,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.631876100000227,0,1,0,0
0,0.6799999999999999,0,1,1,1
0,0.646718700001657,0,0,1,0
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,0,1,1,1
0,0.409856799997215,1,0,1,0
0,0.681450800002494,0,0,0,0
0,0.504984799998056,0,0,0,0
0,0.457917899999302,1,1,1,0
0,0.505069899998489,1,0,1,0
0,0.601237700000638,0,1,0,0
0,0.536538400003337,0,0,0,0
0,0.645780599996215,1,1,1,0
0,0.409734900000331,1,0,1,0
0,0.585834299999988,1,1,0,0
0,0.663863700006914,1,1,1,0
0,0.537116999999853,0,1,0,0
0,0.585963700003049,0,0,0,0
0,0.489749500004109,1,0,1,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,0,1,1,1
0,0.6799999999999999,0,0,1,1
0,0.499055700005556,0,0,0,0
0,0.585773899998458,0,1,1,0
0,0.552949800003262,0,0,1,0
0,0.585762499998964,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,0,1,1,1
0,0.6799999999999999,1,1,0,1
0,0.597768200001155,1,0,1,0
0,0.491291700003785,1,0,1,0
0,0.584136400000716,1,1,1,0
0,0.521396000003733,0,0,0,0
0,0.681048499995086,0,1,0,0
0,0.617752099999052,0,1,1,0
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,1,0,0,1
0,0.615569499997946,1,0,1,0
0,0.473120099995867,1,1,1,0
0,0.439862999999605,0,0,0,0
0,0.474612799996976,1,1,0,0
0,0.6799999999999999,0,0,1,1
0,0.6799999999999999,0,0,1,1
0,0.628282799996668,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.487147299994831,1,1,1,0
0,0.680262599998969,0,1,0,0
0,0.489309399999911,1,0,1,0
0,0.600371199994697,1,1,1,0
0,0.392545399998198,0,0,0,0
0,0.553996599999664,0,0,0,0
0,0.681233800001792,1,1,0,0
0,0.6799999999999999,0,1,1,1
0,0.422770799996215,0,0,1,0
0,0.556723900001089,1,0,1,0
0,0.345229600003222,1,1,1,0
0,0.568918000004487,0,0,0,0
0,0.568746600001759,1,1,0,0
0,0.376153799996246,1,0,1,0
0,0.551743099997111,0,0,0,0
0,0.584465600004478,1,1,1,0
0,0.665407299995422,0,1,0,0
0,0.617753600003198,1,0,1,0
0,0.425575099994603,1,1,1,0
0,0.6799999999999999,1,1,0,1
0,0.680498400004581,0,0,0,0
0,0.53547570000228,0,0,0,0
0,0.6799999999999999,1,1,0,1
0,0.565132200004882,1,1,1,0
0,0.31305219999922,1,0,1,0
0,0.584910999998101,0,1,0,0
0,0.505858599994099,1,1,1,0
0,0.377501399998437,1,0,1,0
0,0.489370899995265,0,0,0,0
0,0.487505999997666,0,0,1,0
0,0.456218100000115,1,1,0,0
0,0.537494899996091,1,1,1,0
0,0.487856500003545,0,0,0,0
0,0.568685499994899,1,0,1,0
0,0.6799999999999999,1,0,0,1
0,0.663332600001013,1,1,1,0
0,0.472464099999343,0,1,0,0
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,0,1,1,1
0,0.580164300001343,0,0,0,0
0,0.6799999999999999,0,0,1,1
0,0.517522600006487,0,0,0,0
0,0.504606200003764,1,1,0,0
0,0.6799999999999999,0,0,1,1
0,0.6799999999999999,0,1,1,1
0,0.534554199999548,0,1,0,0
0,0.489302899994073,0,1,1,0
0,0.552299499999208,0,0,0,0
0,0.600913199996285,1,0,1,0
0,0.567214299997431,1,0,0,0
0,0.6799999999999999,1,1,0,1
0,0.421797200004221,1,1,1,0
0,0.600624699996843,0,0,1,0
0,0.6799999999999999,1,0,0,1
0,0.645309499996074,1,1,1,0
0,0.600799200001347,0,1,0,0
0,0.6799999999999999,0,0,1,1
0,0.6799999999999999,1,1,0,1
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,0,1,1,1
0,0.6799999999999999,0,0,1,1
0,0.6799999999999999,1,1,0,1
0,0.568622200000391,1,0,1,0
0,0.4416990000027,1,1,1,0
0,0.633796000001894,0,0,0,0
0,0.679497299999639,0,0,0,0
0,0.64879999999539,1,1,0,0
0,0.616704500003834,1,1,1,0
0,0.456528400005482,1,0,1,0
0,0.504335600002378,0,0,0,0
0,0.6799999999999999,1,1,0,1
0,0.550253500005056,1,0,1,0
0,0.296126900000672,1,1,1,0
0,0.552821999997832,0,1,0,0
0,0.614883200003533,1,0,0,0
0,0.503807000000961,1,0,1,0
0,0.56859240000631,1,1,1,0
0,0.343641299994488,0,0,0,0
0,0.439690100000007,0,1,1,0
0,0.6799999999999999,0,0,1,1
0,0.629489200000535,0,1,0,0
0,0.488723999995273,1,0,1,0
0,0.520327300000645,0,1,0,0
0,0.568281300002127,1,1,1,0
0,0.6799999999999999,1,0,0,1
0,0.358245299998089,1,0,1,0
0,0.472920599997451,0,1,0,0
0,0.284849800002121,1,0,0,0
0,0.6799999999999999,0,1,1,1
0,0.6799999999999999,0,1,1,1
0,0.512194099996123,0,0,1,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,1,1,0,1
0,0.482256700001017,0,1,0,0
0,0.6799999999999999,0,1,1,1
0,0.566618600001675,1,0,0,0
0,0.393032199994195,1,0,1,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,0,1,1,1
0,0.417882399997325,0,0,1,0
0,0.600483100002748,0,1,0,0
0,0.599538200003735,0,0,0,0
0,0.440581399998337,1,0,1,0
0,0.395329699997092,1,1,1,0
0,0.580764700003783,0,1,0,0
0,0.6799999999999999,0,0,1,1
0,0.565412200005085,0,0,0,0
0,0.441373199995724,1,1,1,0
0,0.615844399995694,0,1,0,0
0,0.505064799996035,1,0,1,0
0,0.456195200000366,0,0,0,0
0,0.283472600000096,1,1,1,0
0,0.388937800002168,0,1,0,0
0,0.63779909999721,0,1,0,0
0,0.582775199996831,0,0,0,0
0,0.440978799997538,1,1,1,0
0,0.375895599994692,1,0,1,0
0,0.50375989999884,0,0,1,0
0,0.6799999999999999,1,0,0,1
0,0.612329600000521,1,1,1,0
0,0.551984700003231,0,1,0,0
0,0.616215499998361,0,1,0,0
0,0.424168300000019,1,0,1,0
0,0.6799999999999999,1,0,0,1
0,0.612291400000686,1,1,1,0
0,0.470975199998065,1,1,1,0
0,0.344162599998526,0,0,1,0
0,0.665628599999764,0,1,0,0
0,0.615292200003751,0,0,0,0
0,0.648348499998974,0,1,0,0
0,0.616754599999695,0,0,0,0
0,0.552082700000028,1,1,1,0
0,0.584444599997369,1,0,1,0
0,0.568655899995065,0,0,0,0
0,0.61608790000173,1,1,1,0
0,0.648584999995364,0,1,0,0
0,0.632738000000245,1,0,1,0
0,0.632590699999128,0,1,0,0
0,0.6799999999999999,0,0,1,1
0,0.6799999999999999,0,1,1,1
0,0.62694239999837,0,0,0,0
0,0.6799999999999999,1,0,0,1
0,0.6799999999999999,1,1,0,1
0,0.404644900001585,0,0,1,0
0,0.376538100004836,1,1,1,0
0,0.409271700002137,0,0,0,0
0,0.424126599995361,1,1,1,0
0,0.48848619999626,0,1,0,0
0,0.647479399995063,1,0,1,0
0,0.361198399994464,0,1,0,0
0,0.377059700003883,1,0,0,0
0,0.552799800003413,1,0,1,0
0,0.31234360000235,0,1,1,0
0,0.680191000006744,0,1,0,0
0,0.584441799997876,1,0,1,0
0,0.6799999999999999,1,0,0,1
0,0.550499500001024,1,1,1,0
0,0.408108399999037,1,1,1,0
0,0.391883099997358,0,1,0,0
0,0.553166199999396,1,0,1,0
0,0.488067199999932,0,0,0,0
0,0.360280100001546,1,1,1,0
0,0.360665000000154,0,1,0,0
0,0.34463390000019,1,0,0,0
0,0.423713199998019,0,0,1,0
0,0.6799999999999999,0,1,1,1
0,0.554449099996418,1,1,0,0
0,0.503086700002314,1,0,0,0
0,0.523769999999786,1,0,1,0
0,0.503142200002912,0,1,0,0
0,0.6799999999999999,1,0,0,1
0,0.340385700001207,1,0,1,0
0,0.407697499998903,1,1,1,0
0,0.536648299996159,0,1,0,0
0,0.55037170000287,1,0,1,0
0,0.423722399995313,1,1,1,0
0,0.374883899996348,0,0,0,0
0,0.4077357999995,0,0,0,0
0,0.474377899998217,1,1,1,0
0,0.34302619999653,0,0,1,0
0,0.456963699994958,0,1,0,0
0,0.470888500000001,1,0,1,0
0,0.406785300001502,0,1,0,0
0,0.422924300000886,1,1,1,0
0,0.502466199999617,0,0,0,0
0,0.312923400000727,1,0,1,0
0,0.487631700001657,1,0,0,0
0,0.567140600003768,1,1,0,0
0,0.550759599995217,1,1,1,0
0,0.294942000000447,0,0,0,0
0,0.406817499999306,0,1,1,0
0,0.614256999993813,1,0,1,0
0,0.295192899997346,0,1,0,0
0,0.471435100000235,0,0,1,0
0,0.392373299997416,1,1,1,0
0,0.6799999999999999,1,1,0,1
0,0.581005699998059,0,0,0,0
0,0.520389899997099,1,1,1,0
0,0.552536700000928,0,1,0,0
0,0.31240329999855,1,0,1,0
0,0.343581799999811,0,0,0,0
0,0.535554900001443,1,1,0,0
0,0.327511900002719,0,0,0,0
0,0.295192899997346,1,1,1,0
0,0.328360300001805,0,0,1,0
0,0.29617529999814,1,1,0,0
0,0.535814199996821,0,0,1,0
0,0.407129999999597,1,1,1,0
0,0.375608400005149,0,0,0,0
0,0.519284400004835,1,1,1,0
0,0.376041699993948,1,0,1,0
0,0.551667300002009,0,0,0,0
0,0.328512600004615,1,1,0,0
0,0.375399199998355,0,0,0,0
0,0.360656699995161,1,0,1,0
0,0.472062399996503,0,1,1,0
0,0.6799999999999999,1,1,0,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,0,0,1,1
8,0.662239800032694,1,1,1,0
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,1,0,0,1
8,0.612065299996175,1,1,0,0
8,0.586122999957297,1,1,1,0
8,0.6799999999999999,1,0,0,1
8,0.633086899993941,1,0,1,0
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,1,1,0,1
8,0.53292299999157,1,0,0,0
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,0,1,1
8,0.647518799989484,1,1,1,0
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,0,0,1,1
8,0.53350220003631,1,1,1,0
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,0,1,1,1
8,0.51916710002115,1,1,1,0
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,1,0,0,1
8,0.55664500000421,1,1,1,0
8,0.616393200005405,0,0,1,0
8,0.649507599999197,0,0,0,0
8,0.650431199988816,0,1,0,0
8,0.584686899965163,0,0,1,0
8,0.586916500004008,1,1,1,0
8,0.56873739999719,0,1,0,0
8,0.586699099978432,0,0,0,0
8,0.537714000034612,0,1,1,0
8,0.569953300000634,0,0,1,0
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,1,0,0,1
8,0.534730299958028,1,1,1,0
8,0.568876699951943,0,1,0,0
8,0.667445299972314,0,0,0,0
8,0.6799999999999999,0,0,1,1
8,0.665495100023691,1,0,1,0
8,0.618897299980745,1,0,0,0
8,0.6799999999999999,1,1,0,1
8,0.567611299979035,1,1,1,0
8,0.649292699992657,0,1,0,0
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,0,1,1,1
8,0.552693999954499,1,0,1,0
8,0.601571799954399,0,1,0,0
8,0.6799999999999999,0,0,1,1
8,0.602120099996682,0,0,0,0
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,0,0,1,1
8,0.666444700036664,1,1,1,0
8,0.5855995999882,0,1,0,0
8,0.6799999999999999,1,0,0,1
8,0.601862800016534,1,1,1,0
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,1,1,0,1
8,0.657598400022835,1,0,1,0
8,0.6799999999999999,0,0,1,1
8,0.63319549994776,1,1,1,0
8,0.585198799963109,0,0,0,0
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,1,1,0,1
8,0.667494300054386,1,0,1,0
8,0.602193599974271,1,1,1,0
8,0.618322500027716,0,0,0,0
8,0.634518500010017,0,1,0,0
8,0.634002799983136,1,1,1,0
8,0.634311500005424,0,0,0,0
8,0.665296699968167,0,0,1,0
8,0.6799999999999999,1,0,0,1
8,0.538558900007047,1,1,1,0
8,0.442278500006068,1,0,1,0
8,0.536518799955957,0,1,0,0
8,0.6799999999999999,1,0,0,1
8,0.617872199974954,1,1,1,0
8,0.554146100010257,1,0,1,0
8,0.585376499977428,0,1,0,0
8,0.6799999999999999,1,0,0,1
8,0.682930899958592,1,1,1,0
8,0.6799999999999999,0,0,1,1
8,0.633287200005725,0,1,0,0
8,0.6799999999999999,0,0,1,1
8,0.648483199998736,1,0,0,0
8,0.570758299960289,1,1,1,0
8,0.6799999999999999,1,1,0,1
8,0.553404099948239,1,0,0,0
8,0.6799999999999999,1,1,0,1
8,0.568830499949399,1,0,1,0
8,0.6799999999999999,0,1,1,1
8,0.601293899992015,0,0,1,0
8,0.584698399994522,1,1,1,0
8,0.60212270001648,0,1,0,0
8,0.6799999999999999,1,0,0,1
8,0.53679280000506,0,0,0,0
8,0.586292200023308,1,1,1,0
8,0.408803800004534,1,0,1,0
8,0.617724100011401,0,1,0,0
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,0,1,1,1
8,0.566385400015861,0,0,1,0
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,0,1,1,1
8,0.595364900014829,0,0,0,0
8,0.6799999999999999,0,1,1,1
8,0.629365900007542,0,1,0,0
8,0.6799999999999999,0,0,1,1
8,0.601383999979589,1,0,0,0
8,0.632451199984644,1,1,1,0
8,0.585991900006775,0,0,0,0
8,0.618056700041052,1,1,0,0
8,0.681345999997575,1,0,1,0
8,0.667669999995269,0,1,0,0
8,0.6799999999999999,1,0,0,1
8,0.585799799999222,1,1,1,0
8,0.407920499972533,1,0,1,0
8,0.648230799997691,0,1,0,0
8,0.568294400000013,1,0,1,0
8,0.536672700021882,1,1,1,0
8,0.536691200046334,0,0,0,0
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,1,0,0,1
8,0.641536600014661,0,1,0,0
8,0.648073700023815,0,0,1,0
8,0.618429100024514,1,1,1,0
8,0.536903999978676,0,0,0,0
8,0.47365300002275,1,1,0,0
8,0.5857207000372,1,1,1,0
8,0.42527649999829,1,0,1,0
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,1,1,0,1
8,0.584207099978812,1,1,1,0
8,0.586262800032273,0,0,1,0
8,0.6799999999999999,1,1,0,1
8,0.648823299969081,0,0,0,0
8,0.632123699993826,1,0,1,0
8,0.633646500005852,0,1,0,0
8,0.586608599987812,1,1,1,0
8,0.634443499962799,0,0,0,0
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,1,0,0,1
8,0.552603699965402,1,0,1,0
8,0.6799999999999999,1,1,0,1
8,0.601253699976951,1,1,1,0
8,0.649792200012598,0,0,0,0
8,0.666019500000402,0,1,0,0
8,0.521235499996692,1,0,1,0
8,0.458543899992947,1,1,1,0
8,0.6799999999999999,0,0,1,1
8,0.616017899999861,0,0,0,0
8,0.554652199964039,0,1,0,0
8,0.6799999999999999,1,0,0,1
8,0.458344300044701,1,1,0,0
8,0.6799999999999999,0,0,1,1
8,0.633841899980325,1,1,1,0
8,0.666180200001691,0,0,0,0
8,0.666824899963103,1,1,1,0
8,0.6799999999999999,1,1,0,1
8,0.504257099993993,1,0,1,0
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,1,0,0,1
8,0.616603999980725,0,1,0,0
8,0.569658000022173,1,0,1,0
8,0.669481000048108,0,1,0,0
8,0.60192059999099,1,0,1,0
8,0.681879500043578,0,0,0,0
8,0.570257799990941,1,1,1,0
8,0.666306100029033,1,0,1,0
8,0.633612299978267,1,1,1,0
8,0.602179199981038,0,0,0,0
8,0.569786300009582,1,1,0,0
8,0.505377599969506,1,1,1,0
8,0.53789560002042,1,0,1,0
8,0.618317200045567,0,0,0,0
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,0,1,1
8,0.551198200031649,1,1,1,0
8,0.6799999999999999,1,0,0,1
8,0.6799999999999999,1,1,0,1
8,0.567914400016889,1,1,0,0
8,0.6799999999999999,1,0,0,1
8,0.505917400005274,1,1,1,0
8,0.409846700029448,1,0,1,0
8,0.6799999999999999,1,0,0,1
8,0.681465999979991,1,1,1,0
8,0.6799999999999999,0,0,1,1
8,0.6799999999999999,1,1,0,1
8,0.6799999999999999,0,1,1,1
8,0.646868299983907,1,0,1,0
8,0.505632799991872,0,1,0,0
8,0.538639799982775,1,0,0,0
8,0.6799999999999999,1,0,0,1
8,0.617300799989607,0,1,0,0
8,0.6799999999999999,0,1,1,1
8,0.6799999999999999,0,0,1,1
