,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,0.9891908051521056,0.031122596525571925,0.9299353154334637,0.9687752825752514,0.9879573030416056,1.00822792802842,1.0549487941795963,0.0007665085721362796
a_std,0.0996979233048296,0.026921982719606673,0.06144163287647631,0.08061251825993218,0.09504499657305776,0.11339367883846399,0.16555232400201547,0.0009405771173834256
a_subj.0,1.0425881763837914,0.02763314197497137,0.9925038063906032,1.0231231915689194,1.04105323266199,1.0611123798116466,1.0995405265435838,0.0011282316953026739
a_subj.1,0.9468024881747334,0.0249247433451374,0.901061030211859,0.9288461468708031,0.9458932149063782,0.9639420780221876,0.9981128963448125,0.001033611067077323
a_subj.2,1.042580572305739,0.02367202482614634,0.9963826493150305,1.0261636770140004,1.0423992765439456,1.0591284110896013,1.090656104876094,0.0006799092808364357
a_subj.3,1.014477951544957,0.02038316781719317,0.9759950277466369,1.0007005194194654,1.0142452064981322,1.0282665972939216,1.054829116020215,0.0005332178462121065
a_subj.4,0.8988849429127982,0.020764120658398357,0.8563033553836191,0.8854997883789019,0.8996157420431284,0.9125231571520683,0.9375411308035977,0.0005716737673110461
a_subj.5,1.0347083159769583,0.023370710752189015,0.9922780391268406,1.018776869329832,1.0333722525269253,1.0506050007029684,1.0824086274409817,0.0006340085918395573
a_subj.6,1.0072969658822535,0.023441266894449423,0.9623890160276698,0.9905930989943629,1.0068116483027343,1.023785495738446,1.0540250395564321,0.0006840531407882076
a_subj.7,0.9161142911498998,0.02065532111447907,0.8763253227170167,0.9020870517953695,0.9160101146396261,0.9295556231530419,0.9583762858208886,0.0007269197533674118
a_subj.8,1.0631685721079338,0.02297640564110628,1.0193669480590992,1.0471836106914105,1.062610458098577,1.0789799176517851,1.1091432783978992,0.0007161264169881103
a_subj.9,0.8034624759443797,0.01767560089382436,0.770608008093064,0.7914510305850355,0.8030214335871222,0.8151424990474339,0.8411322593656501,0.0004975161741684411
a_subj.10,1.0895810012214866,0.03312959577165393,1.0337035616503387,1.066013068708486,1.0864697624414843,1.1088467019846933,1.1667241486281459,0.0016373159223933068
a_subj.11,0.9789384070457563,0.021007859346252343,0.9390904540579816,0.9649252088271902,0.9777332896832208,0.9921662543215504,1.023865587730139,0.0006277700920878416
v(0),0.20832207188256197,0.10664688380534394,0.0031391002163360937,0.1357375003818706,0.20804478630169612,0.2789073629345117,0.42775992777316285,0.003070904019810924
v(1),0.2099215789578743,0.10964331056373541,-0.009777207700416485,0.13820550501238046,0.21038514504842934,0.27921326529074225,0.420229083614467,0.002849425799308422
v_std,0.33709793966924556,0.06555195549660343,0.2298642753819973,0.29243428902078283,0.32947696008724736,0.3747170591679706,0.48461742173892486,0.002058081435245049
v_subj(0).0,0.05277485408317382,0.12751968692429186,-0.20483068962974987,-0.032307848577100534,0.055106362108440554,0.13895105190766444,0.3063266404733942,0.0031024111402275585
v_subj(0).1,0.7797318905212735,0.14793554402172468,0.4867313198623021,0.676396212103507,0.7777298151331469,0.881473066429627,1.0741929845450724,0.004140744116028387
v_subj(0).2,-0.006178651249799094,0.1276671049250298,-0.26178436495309104,-0.0889845030732605,-0.0029008969420968866,0.07694083087607151,0.23814049496638834,0.0034396027064822047
v_subj(0).3,0.4427880116250306,0.12512215165073232,0.20299828603175046,0.3582896371175164,0.4416098785634438,0.5280805407411653,0.692996111103776,0.002750585465166507
v_subj(0).4,0.11968594697652006,0.14439325086143204,-0.16362888938212017,0.026174721089239794,0.11934214495694709,0.21782366032765355,0.40454753120086306,0.003182881923559229
v_subj(0).5,0.3138114176357186,0.1286202609626608,0.07058217168286907,0.22492391414353113,0.31580217308181513,0.39855282601483877,0.5651493349687511,0.003588200226960111
v_subj(0).6,-0.06738873176342543,0.13507973178562135,-0.33215438655397844,-0.1584660637971625,-0.06843151422803956,0.02738437369798885,0.1950856607197451,0.0037144510650976965
v_subj(0).7,0.13069601004580353,0.13427580642646625,-0.13205942974327728,0.03732950244555777,0.1350933086091854,0.21996668004127906,0.39876682729927326,0.0029623351910049124
v_subj(0).8,0.2284771434615332,0.11334052316050186,0.011217755885800818,0.1501478882960246,0.2316414017249671,0.30506371677225697,0.4512994863461188,0.002838848726011886
v_subj(0).9,0.07391164215235517,0.15900668925681163,-0.23839413017126862,-0.03486806411954346,0.07303197547636409,0.1842196519227841,0.3866247724613884,0.0038681548574637003
v_subj(0).10,0.042787362586240364,0.128089662201954,-0.21001039434845592,-0.045989244260404266,0.04223206616595265,0.13029746038797896,0.2967197067122139,0.003308376932701735
v_subj(0).11,0.3643751345684391,0.1411975151104639,0.0877171882822233,0.2672140894799315,0.3633083758943878,0.45672064110949273,0.6517044736979793,0.0036736981437587115
v_subj(1).0,0.30111634542954896,0.13431006254469677,0.037485684705469424,0.20927545548970028,0.3050634247542202,0.39591740201346903,0.572482735710698,0.003509718022105924
v_subj(1).1,0.3149605799114181,0.14423509574103824,0.03068025043599021,0.2161409944846815,0.31365633769309853,0.41480276273233985,0.601555428470202,0.0038119207208821065
v_subj(1).2,0.47878533836545667,0.143520801044174,0.19247043031476346,0.38052375135787797,0.4772545136966119,0.5778168339430398,0.749386924309677,0.0039599086454952
v_subj(1).3,0.03859096893931432,0.13325588177365294,-0.23059010434939808,-0.04710938544973092,0.03898158795059403,0.12562169200737994,0.3006785216997398,0.0031083200385677596
v_subj(1).4,0.34830364725368845,0.14636226204808792,0.06138324495660008,0.24713817994087658,0.3497999476385625,0.4499302949587677,0.6283850123669886,0.003945624500450624
v_subj(1).5,-0.17434777589848388,0.14413203535338776,-0.46865425732340393,-0.27280065650767016,-0.1697386407301259,-0.0762215632619595,0.10374382109722102,0.004044566041650499
v_subj(1).6,-0.13820926532780778,0.1433262644331857,-0.4192699660121515,-0.22980607424730048,-0.13279674792137014,-0.04209712174197727,0.14001785209173523,0.004089136164702841
v_subj(1).7,0.08214486522918317,0.12826251710285203,-0.1712551549514686,-0.005263008792123158,0.08467454089250026,0.16781717195297535,0.32967409711670137,0.003198403939117187
v_subj(1).8,0.6472275483999199,0.1284825308519769,0.39965087583258396,0.5587990634190672,0.6468562677880882,0.7308693607168824,0.9055939442582562,0.0034151488091345335
v_subj(1).9,-0.37088094446821535,0.1734314046545284,-0.6978045570484455,-0.48996657382845965,-0.3743283707569942,-0.24797263381711632,-0.036127839326708044,0.004896842893350932
v_subj(1).10,0.7008452430583376,0.1314509327236288,0.4440731324880556,0.6119872251032998,0.6998851977611623,0.7913322480288894,0.9566373868035709,0.003521412206218449
v_subj(1).11,0.2273436374495605,0.1413332581269127,-0.04429995407893561,0.13353914339587206,0.2269384660591224,0.32410292827844545,0.49659445211146214,0.0037167054877564054
t,0.4129495602375997,0.03915899528385277,0.34273984405996993,0.3864017020287015,0.4107822175676358,0.435663376303188,0.4955182380359483,0.0010021611697654165
t_std,0.1332696730642094,0.03643969929104537,0.08362168268033915,0.10886929258583192,0.12646542648938777,0.1501138858934158,0.22243911623324225,0.0010914470993879735
t_subj.0,0.4157325874870775,0.008224244509193962,0.4018383979304632,0.4085861784506868,0.4185588042047233,0.4222947675115283,0.4270593261460591,0.0003992900959300701
t_subj.1,0.4493149248527971,0.006147969739544738,0.43748309123017615,0.4434341149348501,0.45185726703723444,0.4542050785346858,0.4571749211558954,0.00027467514111408916
t_subj.2,0.4459683093490647,0.005586313440448059,0.43589318456796844,0.44135565446651503,0.4459181717737422,0.4507165254499989,0.4554406992118706,0.0001770834181295958
