,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.055286920384099,0.10746378835388656,0.8818497868702658,0.9922180511585257,1.0470216551237286,1.1053425720550925,1.2783637360540818,0.004000979511639838
a_std,0.2810400299237992,0.1225693101113085,0.16063631324507086,0.214212195799255,0.2572669151545819,0.3150197452644499,0.5588371183056461,0.005925626902625893
a_subj.0,0.9986163837403658,0.023894580883034727,0.9525746819727687,0.9818980155164881,0.9983634590693724,1.0140744081890964,1.0476622870850592,0.0007103391553183759
a_subj.1,1.3324602056503783,0.027269492946667227,1.2805881642800303,1.3139077986771648,1.332346086006438,1.3506950419835446,1.3866195320574224,0.0007792979542224382
a_subj.2,1.2673336751771311,0.027616002556386122,1.2143283114156151,1.2484128308087943,1.2671806795296758,1.286397862559523,1.3208809015901544,0.0008230620259043161
a_subj.3,1.0372708498098313,0.0406547936568198,0.9510923346821705,1.010587266043364,1.038090554092682,1.0657404019659253,1.1149846463667983,0.0020429372705733162
a_subj.4,0.7581089476940053,0.01985607717293536,0.7207758732102969,0.7445661456114515,0.7579708111936589,0.7711118079625402,0.7983385547114432,0.0007285742223620097
a_subj.5,1.0523418674818534,0.03125045345469848,0.9873703576052726,1.0316105534893858,1.05311141407151,1.0739051351865982,1.1113700814044347,0.0013145575428911906
a_subj.6,1.1608499618495705,0.025852834404875426,1.1120826108538633,1.1425683486907587,1.160505115498432,1.1781562315843557,1.2135349454829572,0.0007435796055326665
a_subj.7,1.063600814361202,0.023612043920139297,1.018049772237261,1.0472512451217666,1.0635614759423047,1.0804267042643194,1.1097554408312074,0.0006191000243098084
a_subj.8,0.6518367467869468,0.01781645346050671,0.6176816554171749,0.6400301478269141,0.6513666202643404,0.6633539388339925,0.6874824914062148,0.0007272875754279818
a_subj.9,0.9268773779639878,0.2001392986302499,0.6924362534893511,0.7291685812583059,0.9939844982551402,1.1263800231626815,1.1902649251561876,0.01972886688719381
v(0),-0.0619192587278282,0.0735660188547445,-0.21201763319852368,-0.10642286223462978,-0.061902751122252284,-0.0157915772429826,0.08049405228605641,0.002154448841352497
v(1),0.0011220258583516409,0.07608983266433675,-0.15211313717479952,-0.049510911669528715,0.0011687772885987458,0.05057843332446827,0.14574384234254256,0.0026764894477856625
v_std,0.18312688870127997,0.05807654521570237,0.09010350507967138,0.1435746054262205,0.17749203279561598,0.21231774885639662,0.3224418542107097,0.0025821698957857408
v_subj(0).0,-0.04405648837975339,0.10732832889150475,-0.2525534581956719,-0.11324459164224993,-0.04417172745711856,0.0261679454476883,0.16879413077439415,0.0024665978677406524
v_subj(0).1,-0.14365845251582676,0.08984264011663426,-0.3232331703007033,-0.20329547911972168,-0.14518289585413924,-0.08123308637432958,0.033291507596548975,0.002418955987272241
v_subj(0).2,0.1340832482703503,0.08721595171910423,-0.03158083546679191,0.07324768054615072,0.13231562178150869,0.19353370467858916,0.30662581446066983,0.0024825757801023975
v_subj(0).3,-0.3412884691326328,0.12083755492715666,-0.5874814414889773,-0.42223698093421125,-0.33945225791477024,-0.2582817308621065,-0.11273907131956215,0.003996475390309331
v_subj(0).4,-0.07009336979614415,0.1282257998194161,-0.3199694276760695,-0.15513311659520684,-0.07291907093161515,0.017995685451821508,0.17772624692532346,0.002809322850125204
v_subj(0).5,0.13257261570038914,0.10723308446445992,-0.06871147912941908,0.05746123667940295,0.1301305472725165,0.2061117700806928,0.34935987728239404,0.0030323761936073197
v_subj(0).6,0.12111783525245615,0.09529209204177642,-0.05459117680836312,0.05732012561520089,0.118082949674301,0.1847262000508989,0.31411387476199515,0.002625304614524428
v_subj(0).7,-0.16270216282511474,0.11043374124121354,-0.3822877297904044,-0.23883400398048216,-0.1585320910650017,-0.08536037226093707,0.049494827298174116,0.002855561293674944
v_subj(0).8,-0.22922669683520827,0.14151182572907958,-0.5225362900441143,-0.32107956236477303,-0.22439456545695236,-0.13336904040875774,0.02960571964425346,0.004013874893485996
v_subj(0).9,-0.016253511352456097,0.12377244959459417,-0.26708158180516806,-0.09822721221373781,-0.012523962873181648,0.06540497950206359,0.22801064239376634,0.0031651075637085134
v_subj(1).0,0.05356554952092968,0.10954744116776248,-0.15727864384890683,-0.016557552469126602,0.05245507999419678,0.12504335150946488,0.27583825054425115,0.0028775238706538857
v_subj(1).1,-0.13652249016864995,0.09931160472238922,-0.3253699192458718,-0.20497509154137855,-0.13483150297933993,-0.0657954817253994,0.05096896935978068,0.0030822548410034756
v_subj(1).2,0.09640294262637567,0.11054777382918832,-0.10950992169093436,0.021226559251342925,0.09419349802657911,0.16923361289613736,0.32110463980029513,0.0034488738120470952
v_subj(1).3,-0.00881214906052473,0.10770491724255182,-0.21923182467516805,-0.07916151448678423,-0.009493285662375894,0.06172161538261342,0.2035991395983301,0.0026061220398395793
v_subj(1).4,-0.03451413209439525,0.12775885048487948,-0.29339498751944865,-0.11605389155376367,-0.03183391614871828,0.05262449107235034,0.20558874950883388,0.0030808597871549485
v_subj(1).5,0.10273321418954827,0.11269647743619361,-0.11600771935834198,0.027748318373100017,0.10211503412402562,0.17704780141645327,0.3342384965053261,0.0030663322067801023
v_subj(1).6,0.09906559991016255,0.11543929784671393,-0.12232295154647504,0.017494322114411265,0.1007845498881621,0.17424050113327455,0.33606532807159883,0.0031259360483165627
v_subj(1).7,-0.12143399827170381,0.1119332087249595,-0.350183289151077,-0.19267306011824892,-0.11863602759489689,-0.04269324192942903,0.08158266130210978,0.003023096622874346
v_subj(1).8,-0.10405891691326814,0.15867977553073004,-0.4344762080443193,-0.20716696032405246,-0.09586887933202826,0.003870837284205897,0.18267080026276594,0.004720894384875134
v_subj(1).9,0.05170084406593053,0.12412039825136588,-0.19946503528733184,-0.02734950452611501,0.05379121304201151,0.13264054701569894,0.29202930320380494,0.00340210376406237
t,0.6516693963464679,0.006638666755403771,0.6381552144039863,0.6475758190247528,0.6515896319616068,0.6560452004260104,0.6642967427725933,0.0002591307726897806
t_std,0.018325678454443155,0.005698964740592762,0.010664825863743538,0.014455808973616004,0.017292898895363916,0.020929431109657684,0.03188477938395182,0.00018932051627086442
t_subj.0,0.6570543570266741,0.00346183770339647,0.6498222205776563,0.6547655087405349,0.6571678433472353,0.6594848991530069,0.6635286787172571,0.00010543832494481048
t_subj.1,0.6405730067233236,0.005398163712379807,0.6293139559056071,0.6368788229087015,0.640931356532253,0.6443086090589427,0.6505382302904149,0.00016228090468095282
t_subj.2,0.6362190330270939,0.0052015179805617725,0.6257371776355042,0.6327164644592231,0.6363258743165507,0.6397529510107893,0.6460751394059052,0.00015119555552136805
t_subj.3,0.6356516209626827,0.006018622039240983,0.6234937806382448,0.6316536403060947,0.6358039369845058,0.639849566155101,0.6471806282279272,0.00029235003465303633
t_subj.4,0.6693402213678309,0.002554525165951633,0.6640587381624874,0.6677161208498255,0.6695338995930037,0.671099513264496,0.6739707087397012,9.070599792696801e-05
t_subj.5,0.6461407787460148,0.004760758168470822,0.6364793206767692,0.6429488080506782,0.6463004354670392,0.6494725889312009,0.6553106250608548,0.0001965885065194412
