,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.2550748742659517,0.03605108932417049,1.1842277577612808,1.231774444922082,1.2537923329416139,1.2776903476239223,1.3318525227489633,0.0008566520653330792
a_std,0.11405303737252939,0.03447837565988405,0.06714742320464132,0.09168425992270567,0.1066177898714282,0.12961832258863085,0.2039065261935621,0.0010823604393515197
a_subj.0,1.4068281157278002,0.030240225445690255,1.3497181762444994,1.3859421745479898,1.4065778815291778,1.4277118780966493,1.46573157853983,0.0008023235488130609
a_subj.1,1.3236089562403293,0.028356352610293137,1.2690290616117306,1.304153906977034,1.3241656130873334,1.3428054242863796,1.3777114868423743,0.0006596097970650612
a_subj.2,1.2471174977485475,0.027446410254485465,1.19126316000965,1.2288745172774445,1.2478397947687616,1.2662165939414851,1.3004739829083989,0.0008831569574356487
a_subj.3,1.3020881920910907,0.027960004865361134,1.2475746914935149,1.2826724819152067,1.302267671131902,1.320096503155993,1.3595486871112024,0.0006985510322435266
a_subj.4,1.1660726497733056,0.025575903315704345,1.116657852544595,1.1488052424608024,1.165613011134032,1.1824882511438655,1.2173755943654327,0.0006575851508057166
a_subj.5,1.076780832666583,0.022739885729101583,1.0343245560798362,1.061383820937246,1.0759833116269093,1.0916645322363792,1.1223582097633504,0.0006324476224668157
a_subj.6,1.1500810716664376,0.029633690439324577,1.091960204440811,1.13085703042686,1.149005179903519,1.168891170491004,1.2099928171366094,0.0009630668633780417
a_subj.7,1.2737129617491245,0.026148770874537364,1.2244789262963742,1.2556728644188944,1.2729337817809099,1.2917713042561765,1.324946864864705,0.0006212394195582038
a_subj.8,1.209201994167944,0.025630326746358695,1.161579652398714,1.1917880942231842,1.2086825159321313,1.2266441965548172,1.2596830201009968,0.0006461429598657254
a_subj.9,1.3078309976206517,0.02808067142625476,1.2553481915202622,1.2880959493982211,1.3063808859362085,1.3267037012037308,1.3635778354868886,0.0008602943017107113
a_subj.10,1.305356821329544,0.02880342522779551,1.2505475798702608,1.2858098062413466,1.3046045170133787,1.3246810343055866,1.3618738380374014,0.0008594715567417706
v(0),-0.014905581255214073,0.07240486591677511,-0.15962606268322463,-0.061929117252619736,-0.014995781258413405,0.03269433599479233,0.12226794049457312,0.0019475724057729546
v(1),0.03456800757273975,0.0765373304489289,-0.11513332681540539,-0.016971716797601868,0.035267814038499413,0.08447273536415253,0.18721333961750442,0.0023217093614806943
v_std,0.20797564203012925,0.0487380820960734,0.128690979258817,0.17338408884494155,0.20302045906133595,0.23504744980950615,0.317027863913277,0.0016502365724321327
v_subj(0).0,-0.01853655845260861,0.0868524711900802,-0.19215717208162975,-0.07470563489888746,-0.018569933189564347,0.040991217557348913,0.1493547383496105,0.0019407194083188664
v_subj(0).1,-0.013688465789170382,0.09665621687017395,-0.19919175357094804,-0.07961327939974289,-0.015021998914499068,0.050791214301406845,0.1805446282080887,0.002212475462496598
v_subj(0).2,-0.13019624227649115,0.09967461289794105,-0.3262631340850505,-0.19775368393614495,-0.12929390459363443,-0.06358499690693234,0.06423906541362148,0.002870277164023863
v_subj(0).3,0.22700780386039782,0.10139140251266103,0.03581581872477374,0.15658009478222013,0.22651689267633024,0.2965525908619736,0.4242217645435298,0.00262525705829345
v_subj(0).4,-0.036255179701971486,0.10973289788071121,-0.2500200526540297,-0.11087172891332853,-0.038595534180807745,0.04000881263889944,0.17550064178317504,0.0025339181205230425
v_subj(0).5,-0.19453186367735498,0.11679934783311172,-0.43543914191830424,-0.2743891863285212,-0.18981565225210362,-0.11263775521077768,0.02365268800512277,0.002974439816571214
v_subj(0).6,-0.24926182543845626,0.11208607954174657,-0.47985712425301663,-0.3241457261042568,-0.24963855659481654,-0.17562059401410368,-0.02706604878087615,0.0034634775833116984
v_subj(0).7,0.2834864178071758,0.10743444999766849,0.08119241894692397,0.21177149144472418,0.2810107067724462,0.35498970320559203,0.5051640066512277,0.0034047213937009
v_subj(0).8,0.08001151347923091,0.1024127192520858,-0.12171691907901712,0.011339877209805782,0.07973601827947807,0.1494887359792044,0.2746384434708977,0.0027274354436649445
v_subj(0).9,-0.2676733255391474,0.09336105436307744,-0.4506086595785822,-0.3280038575365464,-0.2670534916635283,-0.20507542910476745,-0.08489712383488196,0.002287425527000278
v_subj(0).10,0.13886919734632897,0.0974771054595522,-0.058857101584000815,0.07515945204836699,0.14113238998783226,0.20662047020826724,0.32532985028553224,0.0028973152514870804
v_subj(1).0,0.22396397097894616,0.09516297677812084,0.03999984464603368,0.15763598522041433,0.22146356977443665,0.28984855635615014,0.40738105391056345,0.0025798860686796913
v_subj(1).1,0.03464256507645056,0.09928564050322279,-0.15891924643291627,-0.030244536857277016,0.03412479179552402,0.1020534576515216,0.22474961109437308,0.0022469366753021967
v_subj(1).2,0.2481999504282062,0.1104707230466114,0.030336874753706944,0.16986569137482282,0.24815550908587203,0.3218899971882065,0.46660328832963627,0.00271713591771411
v_subj(1).3,-0.058422988030059346,0.10483635336055913,-0.27543618272561526,-0.12393920185243243,-0.055705525818756374,0.011525456632436426,0.13635535498302181,0.0026048931363398696
v_subj(1).4,0.14637714289152723,0.11288864514032523,-0.07921300421142974,0.07177382672802934,0.14699474994954875,0.22539307627379843,0.3652326888173065,0.0029030135052417463
v_subj(1).5,-0.22057083239991804,0.1290868312568112,-0.4827466740223545,-0.3048889351077154,-0.21490642194493476,-0.13194304152242964,0.030023309433430845,0.003690667503700641
v_subj(1).6,-0.11726708485322208,0.12535032490890385,-0.3713033282689292,-0.20142713583027994,-0.11517745000054991,-0.03181928571067871,0.10909169252079642,0.003643776783188523
v_subj(1).7,-0.060442086823312924,0.11203923969543501,-0.28217867950779985,-0.13533035098284193,-0.05929714335401362,0.014170472228693276,0.16262359028317752,0.0031453868818490513
v_subj(1).8,0.01940070733854942,0.10162696866564112,-0.1768471699580499,-0.04921078126691499,0.019575077543198816,0.08834322154207544,0.21712492819109397,0.002526664585449104
v_subj(1).9,0.14932572766580296,0.09404282145838382,-0.03371755481698513,0.0834298993441833,0.14756491235207037,0.21281464547029816,0.3343006814176108,0.001964162303288491
v_subj(1).10,0.01682267164773335,0.10120953158179946,-0.1857502616817025,-0.04927498204332162,0.016578877907612255,0.08594996781052111,0.21385939019307754,0.0029289551969377886
t,0.39890896350397026,0.0469501057454987,0.31827963793771374,0.36766779025608637,0.39552807145454566,0.4265318924629141,0.5041756108320996,0.0013377591289365969
t_std,0.1527301946081086,0.045115080477606796,0.09289519512194899,0.12186876262964924,0.14342496468889693,0.1722052192652387,0.26607493478851335,0.0013078525392286775
t_subj.0,0.22962661553288455,0.006286232679786365,0.2168465905755467,0.22567373046925265,0.2300130787480506,0.23410687645563963,0.24106451251465516,0.000154557395552629
t_subj.1,0.5329410645997529,0.0059106581822262775,0.5201515542772841,0.5292213346648689,0.5331924548829542,0.5371234747978643,0.5438379279350569,0.0001429455531742594
t_subj.2,0.42512469633833005,0.006989791075999342,0.41400236763816056,0.41999225357541226,0.423637596041419,0.430027486423548,0.4396442269176402,0.00022873173416183566
t_subj.3,0.4530242479194063,0.005960051790204204,0.44177915738761436,0.44900693442381284,0.4529099004503529,0.4569850550184913,0.46411025522057286,0.0001468057405346862
t_subj.4,0.49978571055916055,0.006265054613091056,0.48796530684624534,0.4962561790564267,0.4990622489678536,0.5024857109802525,0.5151777372146527,0.00016112217213440616
t_subj.5,0.5463151876751272,0.0034381852790427835,0.5395659067742906,0.5443388125774072,0.5464010741861727,0.5483498441423879,0.5524336918748066,9.815463748398222e-05
t_subj.6,0.38224101298217383,0.009208810189941765,0.3629697516213338,0.3755979696337972,0.38185649941828564,0.3886724843596143,0.4029183226404034,0.00028937853599429525
t_subj.7,0.27617289918969934,0.004392556347346361,0.26695879720662496,0.2733060278010892,0.2764132879145244,0.2793923163047577,0.28389362076296687,0.00014313223315757568
t_subj.8,0.25529785902209023,0.004195674163080288,0.24630291998955017,0.2526400436055532,0.25551066505083014,0.25821022368522495,0.26311872800954317,0.00010018154105858491
t_subj.9,0.2136931504822348,0.0061466097939140455,0.20119686638734643,0.20970322915588516,0.21393433056797936,0.21792107262375823,0.22502725596005252,0.00019820774763011596
t_subj.10,0.47154888681552937,0.008394715678878022,0.45292481975515053,0.46686206570112226,0.4720595122172467,0.4774764494542457,0.4854032333216941,0.0002689303416469532
z,0.4917042098735443,0.012489353381307718,0.46764216556581223,0.48333347148383016,0.49128471249171113,0.5003195000152927,0.5163074092781202,0.0003203471793748555
z_std,0.15362278925907913,0.023608174129700246,0.11213223664730308,0.13704999582950383,0.1520126878930725,0.16856268078590544,0.20448849604593372,0.0007172984707618157
z_subj.0,0.5030439987869743,0.01439737747014879,0.47394931119895306,0.49384512965040894,0.5030198681944342,0.5125900745669071,0.5313298713441089,0.0003347574937608348
z_subj.1,0.4732352551872033,0.015283758627470891,0.4435685619778317,0.46295734405733807,0.47324427381380463,0.4830997218003444,0.5036721660422853,0.0003761928750070591
z_subj.2,0.5768006583551589,0.015152784356688416,0.5470535364108038,0.5668436520736266,0.5763479470518353,0.5865774894940639,0.608224763558414,0.0004552460490490088
z_subj.3,0.4798074729772703,0.015046918134162446,0.44989703248282686,0.4698752516442532,0.47990979828975777,0.4895547060987264,0.5101512071992479,0.0003891885533470859
z_subj.4,0.5230745222601341,0.015794052622459878,0.49358536428944916,0.5127023520915417,0.52262350226277,0.5333785989977656,0.5560380265688474,0.00048481255473038255
z_subj.5,0.49856207032899186,0.015103278820049838,0.4686664401491409,0.48866094256283665,0.49854219672681277,0.508846984384785,0.5281998319020628,0.0004380829092032793
z_subj.6,0.5564417466811259,0.015733335911011025,0.5257070521609941,0.545699574056698,0.5562435429619117,0.5671203812725834,0.5876798702188145,0.0005070759299472226
z_subj.7,0.4050026698300843,0.017586254974693995,0.3709715992457718,0.3929038583472113,0.40529937782713416,0.41685665686132145,0.4380753615734717,0.0006300764853683019
z_subj.8,0.46555388847173107,0.013957529392061607,0.43899242487441564,0.45585102011623985,0.46596470502669946,0.4750787803554609,0.4921854691702284,0.0003598972796924309
z_subj.9,0.48200379196662196,0.012856420177753685,0.45697515965126456,0.473299284151777,0.4821649595743927,0.4907476424011911,0.5071053282876731,0.00028951287158599957
z_subj.10,0.4428886619375661,0.014394314996086868,0.4143108556615421,0.4329637823106001,0.44303570175830853,0.4523392524817683,0.4701617481061014,0.00042750380418858283
