subj_idx,rt,response,identity,omission,group_id,P,T_ms,W_ms,M_ms,GroupLabel,data_quality,Identity,Response
4,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
4,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.234833399998024,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
4,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
4,0.233905099972617,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
4,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.329948400030844,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
4,0.234437800012529,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
4,0.313263999996707,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
4,0.281056100036949,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
4,0.246212899975944,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
4,0.328933900047559,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
4,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
4,0.234186300018337,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
4,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.233216800028458,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
4,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
4,0.303566599963233,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
4,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.23381479998352,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
4,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.289071699953638,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
4,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
4,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
4,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
4,0.233838300046045,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.263098599971272,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
4,0.233511500002351,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
4,0.297627300024033,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
4,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.23484260000987,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.257239799946547,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.233922399987932,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.313379400002304,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.299715399974957,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.23409119999269,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
5,0.236068299971521,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.234716700040735,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.233802200003993,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.299911399953999,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.280742799979635,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.233383500017226,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
5,0.240505399997346,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.324679200013634,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.299363200028893,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.233619400009047,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.234014099987689,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.328470800013747,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.23399460001383,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.294062300003134,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.27991609997116,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.243377199978568,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.308126199990511,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.30495510000037,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.233616299985442,1,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,Matching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.234078500012401,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.263247700000647,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.233546800038312,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.310993799997959,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.233683400030714,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.262971399992239,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.256778200040571,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.234080700029153,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.246530100004748,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.309728299966082,1,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,Matching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.277894600003492,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.234248899971135,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.301297400030307,0,0,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.233314700017218,0,1,0,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,0,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Self,NonMatching
5,0.3299999999999999,0,1,1,1,0,30,300,330,G1 | P0_T30_W300,exclude,Stranger,NonMatching
