subj_idx,rt,response,identity
2,0.232946000003722,1,0
2,0.233299600004102,1,1
2,0.233788899997307,1,0
2,0.234610299994529,0,1
2,0.269886000001861,1,0
2,0.346049799998582,1,0
2,0.23316309999791,1,0
2,0.233777599998575,1,1
2,0.235116600000765,0,1
2,0.233354099997086,1,0
2,0.441991699997743,1,1
2,0.248951599998691,0,0
2,0.2343097999983,1,1
2,0.233303399996657,1,0
2,0.413009500000044,1,0
2,0.392750500002876,0,1
2,0.233921599996393,1,0
2,0.233940500002063,0,1
2,0.233323000000382,1,1
2,0.252844800001185,1,0
2,0.234551599998667,0,0
2,0.233707399995183,0,1
2,0.247511800000211,1,0
2,0.23380239999824,1,1
2,0.233488400001079,0,1
2,0.233130900000106,0,0
2,0.233704800004489,0,1
2,0.235436200004187,0,0
2,0.372771999995166,1,1
2,0.521080300000904,1,0
2,0.440800199998193,1,0
2,0.45689630000561,1,1
2,0.505059099996288,0,0
2,0.329634599998826,1,1
2,0.632976699998835,1,1
2,0.521399600002042,1,0
2,0.42996619999758,1,1
2,0.622336899999937,1,0
2,0.345761800002947,1,0
2,0.328675200005819,1,0
2,0.423536599999352,1,1
2,0.376560400000017,0,0
2,0.234220999998797,0,1
2,0.247809000000416,1,0
2,0.284704400000919,1,0
2,0.409588700000313,1,1
2,0.263024199994106,0,1
2,0.40734109999903,0,0
2,0.490047799998138,1,0
2,0.408914899999218,1,1
3,0.42579239999759,0,1
3,0.475231699994765,1,0
3,0.504869199998211,1,1
3,0.422779700005776,0,0
3,0.393686099996557,0,1
3,0.475783999994746,1,0
3,0.49277230000007,0,1
3,0.410588800004916,0,0
3,0.363290099994629,1,1
3,0.411344100008137,1,0
3,0.607490200010943,0,1
3,0.308686399992439,0,1
3,0.538627100002486,0,0
3,0.233768599995528,1,0
3,0.283020699993358,1,1
3,0.475310499998159,0,1
3,0.283347099990351,1,0
3,0.394529400000465,0,0
3,0.496254400000907,1,0
3,0.478661400004057,1,1
3,0.621038700002828,1,1
3,0.618315500003519,0,0
3,0.583708599995589,1,0
3,0.444029400008731,1,0
3,0.619808500006911,1,1
3,0.540640399995027,0,0
