,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.4755929973693658,0.05996210910877489,1.3606874400945186,1.4369617920901392,1.4740455160080197,1.512163291405377,1.602620465475914,0.0014363862665345431
a_std,0.1870349441549411,0.05447160622834174,0.11161707046544389,0.1498988054255061,0.17576623267089975,0.21253257716304802,0.3241582624936408,0.0015816524012157226
a_subj.0,1.4639614949067572,0.04550340223783749,1.3787269888633458,1.432690202976037,1.462303922675503,1.493064248596344,1.5574130675661544,0.0013425992644227555
a_subj.1,1.6829441439597856,0.0502562917596472,1.5892479031888405,1.6481825284427256,1.6817907798187142,1.7173944130894547,1.783287066372507,0.0012175822507133572
a_subj.2,1.4835643255101651,0.05141090833415943,1.3784751464443843,1.4491097772927484,1.4831328665707617,1.5165445057333624,1.5890734996814189,0.001577832891198662
a_subj.3,1.6085510562052783,0.04775680929151774,1.518841328145721,1.575416894153869,1.6078821628231748,1.6410599839349405,1.7052709430301825,0.0012362039782638254
a_subj.4,1.6525033425316997,0.05457930011817701,1.5498332754041244,1.6133016160106077,1.651988327146116,1.6901166326845782,1.7602212197379314,0.0014656767422316836
a_subj.5,1.2686193430550239,0.04399591939905038,1.187347142193728,1.2379296712933616,1.2668352300552683,1.2980426314956497,1.360564449508104,0.0012646498316900314
a_subj.6,1.4677243631163315,0.059353915872069285,1.3556843621856616,1.4256512522669194,1.4657876399878764,1.5082685524306414,1.5909989531573916,0.001934167775920596
a_subj.7,1.345956928141488,0.042094298379624064,1.2677408188494406,1.318309447728117,1.3454123368435502,1.3734189981834555,1.4326190246545891,0.0011872709293346173
a_subj.8,1.2733123069536523,0.043278406335278824,1.186396874019892,1.2435406747255142,1.272924020642479,1.3014860108750579,1.3619811990865998,0.0014563026339842798
a_subj.9,1.300989059162436,0.03970323516950624,1.2275487524133393,1.2740329325407789,1.3003540272147138,1.328128914339307,1.379517452069221,0.0012970321202962643
a_subj.10,1.6216163478549712,0.0485243558454848,1.5307156088368281,1.5880173755631308,1.621003597266116,1.6541287837711205,1.7178848345884428,0.001247838259114497
v(0),0.5916689890473946,0.2590088350018613,0.07228492460103064,0.4272586796353164,0.5880163073083351,0.7565133754915385,1.114414456147863,0.005623575841988743
v(1),1.4851211622186802,0.24942305862085015,0.9826834547826876,1.321217158355993,1.4847288683665054,1.648817917590179,1.9725977423290442,0.005760677463458417
v_std,0.8179722950376976,0.14712130588892908,0.5888179321690488,0.7117239540212129,0.8021236570464993,0.9037644147417113,1.16089236425184,0.0043808366893052265
v_subj(0).0,0.44600058585694224,0.1281885641846441,0.20465102973714,0.3558105185667254,0.4455395116984975,0.5335077302326559,0.7047850354184044,0.00321397520709642
v_subj(0).1,0.07574411125230734,0.11780351903544194,-0.1615575907946632,-0.0026590288514779514,0.07744029945114217,0.15511664094286087,0.30725260506322677,0.003030944228259041
v_subj(0).2,0.9876399965611352,0.14601589469000897,0.6976595227431697,0.889326713931503,0.9881781451337037,1.0857491808792041,1.2690110010713647,0.004029194337698357
v_subj(0).3,0.011528856963714936,0.12433138604710006,-0.24200394178653975,-0.07030388777570057,0.013667568944634015,0.09738357163177858,0.243729521828155,0.003476430058765716
