,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.2637091810508383,0.08030671485950665,1.1143213935511396,1.21339795544514,1.2607508854458858,1.3079455191578,1.4375080351057266,0.0022010770487525004
a_std,0.24048190640297148,0.07572085976649899,0.1428733641158578,0.18996312750480143,0.22489733999948597,0.27198453879625367,0.4422779784244729,0.0028965743573215142
a_subj.0,1.1120643287110026,0.03290454527290375,1.0489904443743852,1.0905546799319867,1.1112121194792581,1.1327069295675691,1.1788781449519834,0.0008941054190891508
a_subj.1,1.0293500916949871,0.03157014096941069,0.9693225061554626,1.0073800481093778,1.0289613598682674,1.0497721360561516,1.092853067465886,0.0007955956966764887
a_subj.2,1.3378643299534951,0.04749914412288579,1.249114655100651,1.304237634782853,1.3373364449530596,1.3697224671190695,1.4361272663564766,0.0014169498468272039
a_subj.3,1.102877986227114,0.045306598401314194,1.0183071912209494,1.0723992905028503,1.1003571908653131,1.1337704606133503,1.1961758138183918,0.0015320084934513866
a_subj.4,1.7448781466794745,0.069022913443991,1.6123554776771827,1.6969783134559475,1.7440779409171507,1.792863027404647,1.8812733542251538,0.002737955410658033
a_subj.5,1.20107225759041,0.040514405183846115,1.1258252667337039,1.1735132308973109,1.2006331247413011,1.2284201001142234,1.2820215968662114,0.0011055486775766994
a_subj.6,1.2942200078544666,0.04184398322405544,1.2129567487525486,1.2661652857059735,1.2927510246646436,1.3221702419895633,1.375497862548729,0.001088713760193339
a_subj.7,1.0602649611400992,0.03414214666134726,0.992027379031203,1.0383030397140278,1.060142205029356,1.0822085058876738,1.130373241470255,0.0011144032289536342
a_subj.8,1.1736211210154301,0.03636820551065197,1.105757058992479,1.1481872438648375,1.1738835699111514,1.197445232379959,1.2456929858000778,0.0009687728443201503
a_subj.9,1.4803728519334538,0.05003860910322053,1.3857805572259156,1.446010638063409,1.480117774290546,1.5136870125832051,1.5779051675671263,0.0013823823091326168
a_subj.10,1.2278262145222236,0.042344816480911054,1.1485946808191554,1.1986168842527736,1.2276721183248833,1.2566286880874518,1.3121697874009133,0.0015822896681239851
v(0),-0.7935981333873988,0.432397337422942,-1.6541598531698396,-1.0839203853720714,-0.7922156218725782,-0.508622180392216,0.06562514996684488,0.008750079882278496
v(1),0.23226133195387957,0.4344795490021801,-0.6182234395663657,-0.057595543478266176,0.22741139254836035,0.5178451671800531,1.0926922363367124,0.007985382476459012
v_std,1.4142537746223964,0.24528376942868213,1.0263911902312153,1.2395201025906715,1.3860281837083304,1.5596431363960028,1.9829476852795982,0.006000806424697984
v_subj(0).0,0.1711697909474668,0.17212047124832547,-0.15498412429809738,0.05686085445726197,0.17028402980740714,0.28897041944547863,0.50293510216882,0.004227568531824549
v_subj(0).1,-0.9396610900598443,0.1976192334115957,-1.334982496203932,-1.0738158513329332,-0.9368093683242473,-0.8084510206348463,-0.5505830349298455,0.005296780227471632
v_subj(0).2,-1.498834369572689,0.18088807302603271,-1.8584439215338309,-1.6150241361218296,-1.4987172544408423,-1.3781327503240655,-1.1392764894245593,0.005809450926247212
v_subj(0).3,2.112405691428893,0.24992344994656723,1.629431750071519,1.9388981015760536,2.1103903992473914,2.2878449855250884,2.600248890796012,0.008852934826358773
v_subj(0).4,-2.549740360118783,0.19544696970952832,-2.924672574011812,-2.679631578903452,-2.5466826406248,-2.4213319455804414,-2.176047975341239,0.008170423138168242
v_subj(0).5,-0.881455014832627,0.19761607696351802,-1.287381879977623,-1.0110477895006098,-0.8731308237730515,-0.7476034534810289,-0.5013303133071112,0.005944409078985702
v_subj(0).6,-1.1512570606098542,0.18116696105219224,-1.4998206564615384,-1.2712858848426092,-1.149147526457504,-1.0297949560048592,-0.7958991193506911,0.005260164871794251
v_subj(0).7,-0.4610909240595558,0.1829931194048304,-0.8253954635497125,-0.5850554620420528,-0.46296554706486276,-0.33862723959432084,-0.11124120660723547,0.004320749798396367
v_subj(0).8,-0.7016945569477356,0.1996350516592382,-1.0932417862592876,-0.8311757628907297,-0.6992337872645589,-0.5613626665740606,-0.321478662488035,0.005699141919976081
v_subj(0).9,-2.068511142299951,0.18794456853534128,-2.446960699193608,-2.192000502730595,-2.064040899513984,-1.9461387782999593,-1.6940641897396103,0.006133031880034458
v_subj(0).10,-1.3644391378744865,0.17847553993405155,-1.7066885207330833,-1.4838745321595086,-1.3631940356648715,-1.2428644844031091,-1.0151385284770669,0.004401219896126905
v_subj(1).0,0.15126419583757258,0.17696364745768536,-0.18109312838322028,0.029029987911367572,0.1500955878355803,0.2691256411385974,0.495373846513207,0.004012026559438839
v_subj(1).1,0.6034707313234732,0.20051385521983875,0.20928388528686798,0.46828084381142804,0.6040141653440951,0.7399049220397518,0.9965070006887252,0.005078152920044022
v_subj(1).2,0.7842502756207658,0.18022593703628415,0.4381061319029551,0.6574733048118937,0.7890322507288259,0.9034897591361379,1.1497029868657669,0.004636949441799173
v_subj(1).3,3.469661669949234,0.2980460817436319,2.9019798227758926,3.2605717425818392,3.4701151870578864,3.670820085247615,4.072576927529141,0.010881121641006925
v_subj(1).4,-1.8404949650335563,0.17961388425252076,-2.184391902357649,-1.9634347879790266,-1.8355909047504115,-1.7203507622791425,-1.4862275244821406,0.006647707868106871
v_subj(1).5,1.1835674528451718,0.2127809680041327,0.7684870405365574,1.039834209143205,1.1801915443084123,1.3274751074753055,1.6165666362980313,0.005787211433313934
v_subj(1).6,0.04640296357403844,0.1848412087653965,-0.3209939430050282,-0.07872243899407277,0.041524711157360006,0.17276879244101367,0.42155044020823684,0.004910872783568791
v_subj(1).7,-0.25125102780937103,0.17871635011444637,-0.5978702269289474,-0.3706686482258278,-0.24495121936777725,-0.1319813326308099,0.09650442342602239,0.004588942166621527
v_subj(1).8,0.22163127172537925,0.19915816335472258,-0.17422029039499487,0.0892007192284725,0.2205148842669976,0.35316977907793934,0.614319518847875,0.0058943663387734605
